,code,name,date,market_value,pe_ttm,price
0,sh603899,晨光股份,2015-01-27,87.12,,
1,sh603899,晨光股份,2015-01-28,95.82,,
2,sh603899,晨光股份,2015-01-29,105.39,,
3,sh603899,晨光股份,2015-01-30,115.92,,
4,sh603899,晨光股份,2015-02-02,127.51,,
5,sh603899,晨光股份,2015-02-03,140.25,,
6,sh603899,晨光股份,2015-02-04,154.28,,
7,sh603899,晨光股份,2015-02-05,169.69,,
8,sh603899,晨光股份,2015-02-06,152.72,,
9,sh603899,晨光股份,2015-02-09,137.45,,
10,sh603899,晨光股份,2015-02-10,129.35,,
11,sh603899,晨光股份,2015-02-11,127.79,,
12,sh603899,晨光股份,2015-02-12,126.5,,
13,sh603899,晨光股份,2015-02-13,128.16,,
14,sh603899,晨光股份,2015-02-16,126.91,,
15,sh603899,晨光股份,2015-02-17,126.36,,
16,sh603899,晨光股份,2015-02-25,123.1,,
17,sh603899,晨光股份,2015-02-26,125.44,,
18,sh603899,晨光股份,2015-02-27,125.49,,
19,sh603899,晨光股份,2015-03-02,130.46,,
20,sh603899,晨光股份,2015-03-03,126.96,,
21,sh603899,晨光股份,2015-03-04,127.74,,
22,sh603899,晨光股份,2015-03-05,125.4,,
23,sh603899,晨光股份,2015-03-06,123.92,,
24,sh603899,晨光股份,2015-03-09,125.03,,
25,sh603899,晨光股份,2015-03-10,125.53,,
26,sh603899,晨光股份,2015-03-11,124.52,,
27,sh603899,晨光股份,2015-03-12,124.94,,
28,sh603899,晨光股份,2015-03-13,137.45,,
29,sh603899,晨光股份,2015-03-16,151.2,,
30,sh603899,晨光股份,2015-03-17,157.18,,
31,sh603899,晨光股份,2015-03-18,169.83,,
32,sh603899,晨光股份,2015-03-19,161.74,,
33,sh603899,晨光股份,2015-03-20,159.21,,
34,sh603899,晨光股份,2015-03-23,159.62,,
35,sh603899,晨光股份,2015-03-24,160.86,,
36,sh603899,晨光股份,2015-03-25,161.87,,
37,sh603899,晨光股份,2015-03-26,159.25,,
38,sh603899,晨光股份,2015-03-27,159.53,,
39,sh603899,晨光股份,2015-03-30,161.92,,
40,sh603899,晨光股份,2015-03-31,156.68,,
41,sh603899,晨光股份,2015-04-01,157.96,,
42,sh603899,晨光股份,2015-04-02,173.74,,
43,sh603899,晨光股份,2015-04-03,171.63,,
44,sh603899,晨光股份,2015-04-07,177.24,,
45,sh603899,晨光股份,2015-04-08,186.39,,
46,sh603899,晨光股份,2015-04-09,178.85,,
47,sh603899,晨光股份,2015-04-10,188.74,,
48,sh603899,晨光股份,2015-04-13,191.82,,
49,sh603899,晨光股份,2015-04-14,183.54,,
50,sh603899,晨光股份,2015-04-15,171.86,,
51,sh603899,晨光股份,2015-04-16,168.82,,
52,sh603899,晨光股份,2015-04-17,182.07,,
53,sh603899,晨光股份,2015-04-20,173.79,,
54,sh603899,晨光股份,2015-04-21,185.79,,
55,sh603899,晨光股份,2015-04-22,187.04,,
56,sh603899,晨光股份,2015-04-23,190.9,,
57,sh603899,晨光股份,2015-04-24,183.31,,
