,code,name,date,market_value,pe_ttm,price
0,sz000895,双汇发展,1998-12-10,20.33,,
1,sz000895,双汇发展,1998-12-11,20.02,,
2,sz000895,双汇发展,1998-12-14,19.98,,
3,sz000895,双汇发展,1998-12-15,20.05,,
4,sz000895,双汇发展,1998-12-16,19.31,,
5,sz000895,双汇发展,1998-12-17,18.67,,
6,sz000895,双汇发展,1998-12-18,18.41,,
7,sz000895,双汇发展,1998-12-21,18.3,,
8,sz000895,双汇发展,1998-12-22,19.32,,
9,sz000895,双汇发展,1998-12-23,18.81,,
10,sz000895,双汇发展,1998-12-24,19.48,,
11,sz000895,双汇发展,1998-12-25,19.41,,
12,sz000895,双汇发展,1998-12-28,18.94,,
13,sz000895,双汇发展,1998-12-29,18.65,,
14,sz000895,双汇发展,1998-12-30,19.25,,
15,sz000895,双汇发展,1998-12-31,19.1,,
16,sz000895,双汇发展,1999-01-04,19.0,28.29,0.45
17,sz000895,双汇发展,1999-01-05,19.39,28.89,0.46
18,sz000895,双汇发展,1999-01-06,19.43,28.94,0.46
19,sz000895,双汇发展,1999-01-07,19.89,29.63,0.47
20,sz000895,双汇发展,1999-01-08,20.1,29.94,0.48
21,sz000895,双汇发展,1999-01-11,20.64,30.74,0.49
22,sz000895,双汇发展,1999-01-12,20.41,30.41,0.48
23,sz000895,双汇发展,1999-01-13,20.38,30.35,0.48
24,sz000895,双汇发展,1999-01-14,20.76,30.92,0.49
25,sz000895,双汇发展,1999-01-15,20.41,30.41,0.48
26,sz000895,双汇发展,1999-01-18,21.16,31.51,0.5
27,sz000895,双汇发展,1999-01-19,21.12,31.46,0.5
28,sz000895,双汇发展,1999-01-20,21.62,32.21,0.51
29,sz000895,双汇发展,1999-01-21,22.14,32.98,0.53
30,sz000895,双汇发展,1999-01-22,22.46,33.45,0.53
31,sz000895,双汇发展,1999-01-25,22.77,33.91,0.54
32,sz000895,双汇发展,1999-01-26,22.46,33.45,0.53
33,sz000895,双汇发展,1999-01-27,23.91,35.61,0.57
34,sz000895,双汇发展,1999-01-28,24.81,36.95,0.59
35,sz000895,双汇发展,1999-01-29,24.38,36.31,0.58
36,sz000895,双汇发展,1999-02-01,23.13,34.45,0.55
37,sz000895,双汇发展,1999-02-02,23.27,34.66,0.55
38,sz000895,双汇发展,1999-02-03,22.59,33.65,0.54
39,sz000895,双汇发展,1999-02-04,21.92,32.65,0.52
40,sz000895,双汇发展,1999-02-05,21.24,31.64,0.5
41,sz000895,双汇发展,1999-02-08,20.38,30.35,0.48
42,sz000895,双汇发展,1999-02-09,20.5,30.54,0.49
43,sz000895,双汇发展,1999-03-01,19.46,28.99,0.46
44,sz000895,双汇发展,1999-03-02,21.04,31.33,0.5
45,sz000895,双汇发展,1999-03-03,21.33,31.77,0.51
46,sz000895,双汇发展,1999-03-04,21.19,31.57,0.5
47,sz000895,双汇发展,1999-03-05,21.24,31.64,0.5
48,sz000895,双汇发展,1999-03-08,21.76,32.42,0.52
49,sz000895,双汇发展,1999-03-09,21.94,32.67,0.52
50,sz000895,双汇发展,1999-03-10,21.99,32.75,0.52
51,sz000895,双汇发展,1999-03-11,21.97,32.73,0.52
52,sz000895,双汇发展,1999-03-12,21.26,31.67,0.5
53,sz000895,双汇发展,1999-03-15,21.26,31.67,0.5
54,sz000895,双汇发展,1999-03-16,22.11,32.93,0.52
55,sz000895,双汇发展,1999-03-17,21.8,32.47,0.52
56,sz000895,双汇发展,1999-03-18,22.01,32.78,0.52
57,sz000895,双汇发展,1999-03-19,22.04,32.83,0.52
58,sz000895,双汇发展,1999-03-22,22.66,33.76,0.54
59,sz000895,双汇发展,1999-03-23,22.14,32.98,0.53
60,sz000895,双汇发展,1999-03-24,21.95,32.7,0.52
61,sz000895,双汇发展,1999-03-25,21.35,31.8,0.51
62,sz000895,双汇发展,1999-03-26,21.62,32.21,0.51
63,sz000895,双汇发展,1999-03-29,21.82,32.49,0.52
64,sz000895,双汇发展,1999-03-30,22.04,32.83,0.52
65,sz000895,双汇发展,1999-03-31,21.97,32.73,0.52
66,sz000895,双汇发展,1999-04-01,22.06,32.85,0.52
67,sz000895,双汇发展,1999-04-02,22.49,33.5,0.53
68,sz000895,双汇发展,1999-04-05,22.33,33.27,0.53
69,sz000895,双汇发展,1999-04-06,22.01,32.78,0.52
70,sz000895,双汇发展,1999-04-07,21.76,32.42,0.52
71,sz000895,双汇发展,1999-04-08,21.62,32.21,0.51
72,sz000895,双汇发展,1999-04-09,21.66,32.26,0.51
73,sz000895,双汇发展,1999-04-12,20.85,31.05,0.49
74,sz000895,双汇发展,1999-04-13,20.9,31.13,0.5
75,sz000895,双汇发展,1999-04-14,20.73,30.87,0.49
76,sz000895,双汇发展,1999-04-15,20.79,30.97,0.49
77,sz000895,双汇发展,1999-04-16,20.93,31.18,0.5
78,sz000895,双汇发展,1999-04-19,20.52,30.56,0.49
79,sz000895,双汇发展,1999-04-20,20.36,30.33,0.48
80,sz000895,双汇发展,1999-04-21,20.41,30.41,0.48
81,sz000895,双汇发展,1999-04-22,20.14,29.99,0.48
82,sz000895,双汇发展,1999-04-23,20.59,30.66,0.49
83,sz000895,双汇发展,1999-04-26,20.29,30.23,0.48
84,sz000895,双汇发展,1999-04-27,19.88,29.61,0.47
85,sz000895,双汇发展,1999-04-28,20.15,30.02,0.48
86,sz000895,双汇发展,1999-04-29,20.73,30.87,0.49
87,sz000895,双汇发展,1999-04-30,20.78,30.95,0.49
88,sz000895,双汇发展,1999-05-04,20.83,31.02,0.49
89,sz000895,双汇发展,1999-05-05,20.73,30.87,0.49
90,sz000895,双汇发展,1999-05-06,21.07,31.39,0.5
91,sz000895,双汇发展,1999-05-07,20.83,31.02,0.49
92,sz000895,双汇发展,1999-05-10,20.59,30.66,0.49
93,sz000895,双汇发展,1999-05-11,20.86,31.08,0.5
94,sz000895,双汇发展,1999-05-12,20.67,30.79,0.49
95,sz000895,双汇发展,1999-05-13,20.64,30.74,0.49
96,sz000895,双汇发展,1999-05-14,20.03,29.84,0.48
97,sz000895,双汇发展,1999-05-17,19.58,29.17,0.46
98,sz000895,双汇发展,1999-05-18,19.64,29.25,0.47
99,sz000895,双汇发展,1999-05-19,20.41,30.41,0.48
100,sz000895,双汇发展,1999-05-20,20.76,30.92,0.49
101,sz000895,双汇发展,1999-05-21,21.83,32.52,0.52
102,sz000895,双汇发展,1999-05-24,22.32,33.24,0.53
103,sz000895,双汇发展,1999-05-25,21.8,32.47,0.52
104,sz000895,双汇发展,1999-05-26,22.21,33.09,0.53
105,sz000895,双汇发展,1999-05-27,22.44,33.42,0.53
106,sz000895,双汇发展,1999-05-28,22.44,33.42,0.53
107,sz000895,双汇发展,1999-05-31,23.15,34.48,0.55
108,sz000895,双汇发展,1999-06-01,23.87,35.56,0.57
109,sz000895,双汇发展,1999-06-02,23.29,34.68,0.55
110,sz000895,双汇发展,1999-06-03,24.2,36.05,0.57
111,sz000895,双汇发展,1999-06-04,24.55,36.56,0.58
112,sz000895,双汇发展,1999-06-07,24.08,35.87,0.57
113,sz000895,双汇发展,1999-06-08,23.63,35.2,0.56
114,sz000895,双汇发展,1999-06-09,25.19,37.52,0.6
115,sz000895,双汇发展,1999-06-10,25.17,37.49,0.6
116,sz000895,双汇发展,1999-06-11,25.52,38.01,0.61
117,sz000895,双汇发展,1999-06-14,26.82,39.94,0.64
118,sz000895,双汇发展,1999-06-15,28.67,42.7,0.68
119,sz000895,双汇发展,1999-06-16,31.14,46.38,0.74
120,sz000895,双汇发展,1999-06-17,30.67,45.69,0.73
