,code,name,date,market_value,pe_ttm,price
0,sh600436,片仔癀,2003-06-12,8.55,,
1,sh600436,片仔癀,2003-06-13,8.55,,
2,sh600436,片仔癀,2003-06-16,22.37,,
3,sh600436,片仔癀,2003-06-17,22.58,,
4,sh600436,片仔癀,2003-06-18,21.99,,
5,sh600436,片仔癀,2003-06-19,22.2,,
6,sh600436,片仔癀,2003-06-20,21.59,,
7,sh600436,片仔癀,2003-06-23,21.73,,
8,sh600436,片仔癀,2003-06-24,21.66,,
9,sh600436,片仔癀,2003-06-25,21.04,,
10,sh600436,片仔癀,2003-06-26,20.79,,
11,sh600436,片仔癀,2003-06-27,20.33,,
12,sh600436,片仔癀,2003-06-30,20.31,,
13,sh600436,片仔癀,2003-07-01,20.3,,
14,sh600436,片仔癀,2003-07-02,21.07,,
15,sh600436,片仔癀,2003-07-03,20.93,,
16,sh600436,片仔癀,2003-07-04,20.92,,
17,sh600436,片仔癀,2003-07-07,20.72,,
18,sh600436,片仔癀,2003-07-08,21.03,,
19,sh600436,片仔癀,2003-07-09,20.8,,
20,sh600436,片仔癀,2003-07-10,21.07,,
21,sh600436,片仔癀,2003-07-11,20.93,,
22,sh600436,片仔癀,2003-07-14,20.75,,
23,sh600436,片仔癀,2003-07-15,21.35,,
24,sh600436,片仔癀,2003-07-16,21.2,,
25,sh600436,片仔癀,2003-07-17,21.38,,
26,sh600436,片仔癀,2003-07-18,21.32,,
27,sh600436,片仔癀,2003-07-21,21.42,,
28,sh600436,片仔癀,2003-07-22,21.43,,
29,sh600436,片仔癀,2003-07-23,21.32,,
30,sh600436,片仔癀,2003-07-24,20.94,,
31,sh600436,片仔癀,2003-07-25,20.65,,
32,sh600436,片仔癀,2003-07-28,20.45,,
33,sh600436,片仔癀,2003-07-29,20.61,,
34,sh600436,片仔癀,2003-07-30,20.61,,
35,sh600436,片仔癀,2003-07-31,20.82,,
36,sh600436,片仔癀,2003-08-01,19.26,,
37,sh600436,片仔癀,2003-08-04,19.21,,
38,sh600436,片仔癀,2003-08-05,19.05,,
39,sh600436,片仔癀,2003-08-06,18.73,,
40,sh600436,片仔癀,2003-08-07,18.82,,
41,sh600436,片仔癀,2003-08-08,18.65,,
42,sh600436,片仔癀,2003-08-11,18.73,,
43,sh600436,片仔癀,2003-08-12,19.31,,
44,sh600436,片仔癀,2003-08-13,19.28,,
45,sh600436,片仔癀,2003-08-14,19.08,,
46,sh600436,片仔癀,2003-08-15,18.89,,
47,sh600436,片仔癀,2003-08-18,18.72,,
48,sh600436,片仔癀,2003-08-19,18.84,,
49,sh600436,片仔癀,2003-08-20,18.8,,
50,sh600436,片仔癀,2003-08-21,18.7,,
51,sh600436,片仔癀,2003-08-22,18.69,,
52,sh600436,片仔癀,2003-08-25,18.52,,
53,sh600436,片仔癀,2003-08-26,18.48,,
54,sh600436,片仔癀,2003-08-27,18.48,,
55,sh600436,片仔癀,2003-08-28,17.98,,
56,sh600436,片仔癀,2003-08-29,17.93,,
57,sh600436,片仔癀,2003-09-01,18.9,,
58,sh600436,片仔癀,2003-09-02,18.9,,
59,sh600436,片仔癀,2003-09-03,18.96,,
60,sh600436,片仔癀,2003-09-04,18.98,,
61,sh600436,片仔癀,2003-09-05,18.84,,
62,sh600436,片仔癀,2003-09-08,18.96,,
63,sh600436,片仔癀,2003-09-09,19.19,,
64,sh600436,片仔癀,2003-09-10,19.22,,
65,sh600436,片仔癀,2003-09-11,19.14,,
66,sh600436,片仔癀,2003-09-12,18.77,,
67,sh600436,片仔癀,2003-09-15,18.49,,
68,sh600436,片仔癀,2003-09-16,18.75,,
69,sh600436,片仔癀,2003-09-17,18.7,,
70,sh600436,片仔癀,2003-09-18,18.63,,
71,sh600436,片仔癀,2003-09-19,19.12,,
72,sh600436,片仔癀,2003-09-22,19.07,,
73,sh600436,片仔癀,2003-09-23,19.21,,
74,sh600436,片仔癀,2003-09-24,19.08,,
75,sh600436,片仔癀,2003-09-25,18.73,,
76,sh600436,片仔癀,2003-09-26,18.66,,
77,sh600436,片仔癀,2003-09-29,18.31,,
78,sh600436,片仔癀,2003-09-30,18.48,,
79,sh600436,片仔癀,2003-10-08,18.47,,
80,sh600436,片仔癀,2003-10-09,18.48,,
81,sh600436,片仔癀,2003-10-10,18.9,,
82,sh600436,片仔癀,2003-10-13,18.8,,
83,sh600436,片仔癀,2003-10-14,18.61,,
84,sh600436,片仔癀,2003-10-15,18.45,,
85,sh600436,片仔癀,2003-10-16,18.12,,
86,sh600436,片仔癀,2003-10-17,18.2,,
87,sh600436,片仔癀,2003-10-20,18.17,,
88,sh600436,片仔癀,2003-10-21,18.07,,
89,sh600436,片仔癀,2003-10-22,18.44,,
90,sh600436,片仔癀,2003-10-23,18.19,,
91,sh600436,片仔癀,2003-10-24,18.26,,
92,sh600436,片仔癀,2003-10-27,18.19,,
93,sh600436,片仔癀,2003-10-28,17.99,,
94,sh600436,片仔癀,2003-10-29,16.74,,
95,sh600436,片仔癀,2003-10-30,16.51,,
96,sh600436,片仔癀,2003-10-31,16.52,,
97,sh600436,片仔癀,2003-11-03,16.69,,
98,sh600436,片仔癀,2003-11-04,16.95,,
99,sh600436,片仔癀,2003-11-05,16.48,,
100,sh600436,片仔癀,2003-11-06,15.9,,
101,sh600436,片仔癀,2003-11-07,15.51,,
102,sh600436,片仔癀,2003-11-10,15.26,,
103,sh600436,片仔癀,2003-11-11,15.43,,
104,sh600436,片仔癀,2003-11-12,15.34,,
105,sh600436,片仔癀,2003-11-13,15.26,,
106,sh600436,片仔癀,2003-11-14,15.51,,
107,sh600436,片仔癀,2003-11-17,15.47,,
108,sh600436,片仔癀,2003-11-18,15.27,,
109,sh600436,片仔癀,2003-11-19,15.58,,
110,sh600436,片仔癀,2003-11-20,16.13,,
111,sh600436,片仔癀,2003-11-21,15.4,,
112,sh600436,片仔癀,2003-11-24,16.17,,
113,sh600436,片仔癀,2003-11-25,16.58,,
114,sh600436,片仔癀,2003-11-26,16.46,,
115,sh600436,片仔癀,2003-11-27,15.99,,
116,sh600436,片仔癀,2003-11-28,16.09,,
117,sh600436,片仔癀,2003-12-01,16.34,,
118,sh600436,片仔癀,2003-12-02,16.27,,
119,sh600436,片仔癀,2003-12-03,16.3,,
120,sh600436,片仔癀,2003-12-04,16.59,,
121,sh600436,片仔癀,2003-12-05,16.48,,
122,sh600436,片仔癀,2003-12-08,16.16,,
123,sh600436,片仔癀,2003-12-09,16.11,,
124,sh600436,片仔癀,2003-12-10,16.2,,
125,sh600436,片仔癀,2003-12-11,16.24,,
126,sh600436,片仔癀,2003-12-12,16.23,,
127,sh600436,片仔癀,2003-12-15,16.04,,
128,sh600436,片仔癀,2003-12-16,15.68,,
129,sh600436,片仔癀,2003-12-17,15.82,,
130,sh600436,片仔癀,2003-12-18,15.54,,
131,sh600436,片仔癀,2003-12-19,14.95,,
132,sh600436,片仔癀,2003-12-22,15.22,,
133,sh600436,片仔癀,2003-12-23,15.19,,
134,sh600436,片仔癀,2003-12-24,15.53,,
135,sh600436,片仔癀,2003-12-25,15.47,,
136,sh600436,片仔癀,2003-12-26,15.76,,
137,sh600436,片仔癀,2003-12-29,15.58,,
138,sh600436,片仔癀,2003-12-30,15.47,,
139,sh600436,片仔癀,2003-12-31,16.2,,
140,sh600436,片仔癀,2004-01-02,16.48,,
141,sh600436,片仔癀,2004-01-05,16.53,,
142,sh600436,片仔癀,2004-01-06,16.59,,
143,sh600436,片仔癀,2004-01-07,16.73,,
144,sh600436,片仔癀,2004-01-08,17.64,,
145,sh600436,片仔癀,2004-01-09,16.86,,
146,sh600436,片仔癀,2004-01-12,16.94,,
147,sh600436,片仔癀,2004-01-13,16.84,,
148,sh600436,片仔癀,2004-01-14,16.7,,
149,sh600436,片仔癀,2004-01-15,16.83,,
150,sh600436,片仔癀,2004-01-16,17.07,,
151,sh600436,片仔癀,2004-01-29,17.53,,
152,sh600436,片仔癀,2004-01-30,16.86,,
153,sh600436,片仔癀,2004-02-02,17.39,,
154,sh600436,片仔癀,2004-02-03,18.23,,
155,sh600436,片仔癀,2004-02-04,18.24,,
156,sh600436,片仔癀,2004-02-05,18.47,,
157,sh600436,片仔癀,2004-02-06,18.03,,
158,sh600436,片仔癀,2004-02-09,18.2,,
159,sh600436,片仔癀,2004-02-10,18.13,,
160,sh600436,片仔癀,2004-02-11,17.91,,
161,sh600436,片仔癀,2004-02-12,18.0,,
162,sh600436,片仔癀,2004-02-13,18.27,,
163,sh600436,片仔癀,2004-02-16,18.94,,
164,sh600436,片仔癀,2004-02-17,19.18,,
165,sh600436,片仔癀,2004-02-18,18.91,,
166,sh600436,片仔癀,2004-02-19,19.18,,
167,sh600436,片仔癀,2004-02-20,19.53,,
168,sh600436,片仔癀,2004-02-23,18.77,,
169,sh600436,片仔癀,2004-02-24,18.72,,
170,sh600436,片仔癀,2004-02-25,18.34,,
171,sh600436,片仔癀,2004-02-26,17.43,,
172,sh600436,片仔癀,2004-02-27,17.74,,
173,sh600436,片仔癀,2004-03-01,17.77,,
174,sh600436,片仔癀,2004-03-02,17.64,,
175,sh600436,片仔癀,2004-03-03,17.7,,
176,sh600436,片仔癀,2004-03-04,18.21,,
177,sh600436,片仔癀,2004-03-05,18.14,,
178,sh600436,片仔癀,2004-03-08,17.58,,
179,sh600436,片仔癀,2004-03-09,17.5,,
180,sh600436,片仔癀,2004-03-10,17.75,,
181,sh600436,片仔癀,2004-03-11,18.0,,
182,sh600436,片仔癀,2004-03-12,18.35,30.35,1.85
183,sh600436,片仔癀,2004-03-15,18.59,30.74,1.87
184,sh600436,片仔癀,2004-03-16,18.45,30.51,1.86
185,sh600436,片仔癀,2004-03-17,18.51,30.6,1.87
186,sh600436,片仔癀,2004-03-18,18.07,29.89,1.82
187,sh600436,片仔癀,2004-03-19,18.17,30.05,1.83
188,sh600436,片仔癀,2004-03-22,18.24,30.16,1.84
189,sh600436,片仔癀,2004-03-23,17.98,29.72,1.81
190,sh600436,片仔癀,2004-03-24,17.89,29.58,1.8
191,sh600436,片仔癀,2004-03-25,17.95,29.68,1.81
192,sh600436,片仔癀,2004-03-26,18.41,30.44,1.86
193,sh600436,片仔癀,2004-03-29,18.47,30.53,1.86
194,sh600436,片仔癀,2004-03-30,18.82,31.11,1.9
195,sh600436,片仔癀,2004-03-31,18.76,31.02,1.89
196,sh600436,片仔癀,2004-04-01,18.61,30.76,1.88
197,sh600436,片仔癀,2004-04-02,18.75,31.0,1.89
198,sh600436,片仔癀,2004-04-05,19.31,31.92,1.95
199,sh600436,片仔癀,2004-04-06,20.08,33.2,2.02
200,sh600436,片仔癀,2004-04-07,20.01,33.08,2.02
201,sh600436,片仔癀,2004-04-08,20.4,33.73,2.06
202,sh600436,片仔癀,2004-04-09,19.45,32.15,1.96
203,sh600436,片仔癀,2004-04-12,19.45,32.15,1.96
