证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
ST泛微,603039.SH,20230208,60.3,59.3039,7.0969,0.2452,26060.3073,1571436.5302
ST泛微,603039.SH,20230207,60.9,59.894,7.1676,0.2428,26060.3073,1587072.7146
ST泛微,603039.SH,20230206,63.6,62.5494,7.4853,0.2325,26060.3073,1657435.5443
ST泛微,603039.SH,20230203,63.51,62.4609,7.4747,0.2328,26060.3073,1655090.1166
ST泛微,603039.SH,20230202,62.88,61.8413,7.4006,0.2352,26060.3073,1638672.123
ST泛微,603039.SH,20230201,62.28,61.2512,7.33,0.2374,26060.3073,1623035.9386
ST泛微,603039.SH,20230131,59.76,58.7729,7.0334,0.2474,26060.3073,1557363.9642
ST泛微,603039.SH,20230130,62.9,61.861,7.4029,0.2351,26060.3073,1639193.3292
ST泛微,603039.SH,20230120,63.54,62.4904,7.4783,0.2327,26060.3073,1655871.9258
ST泛微,603039.SH,20230119,60.86,59.8547,7.1629,0.243,26060.3073,1586030.3023
ST泛微,603039.SH,20230118,58.1,57.1403,6.838,0.2545,26060.3073,1514103.8541
ST泛微,603039.SH,20230117,56.38,55.4487,6.6356,0.2623,26060.3073,1469280.1256
ST泛微,603039.SH,20230116,54.66,53.7571,6.4332,0.2705,26060.3073,1424456.397
ST泛微,603039.SH,20230113,52.06,51.2001,6.1271,0.284,26060.3073,1356699.598
ST泛微,603039.SH,20230112,51.62,50.7673,6.0754,0.2865,26060.3073,1345233.0628
ST泛微,603039.SH,20230111,51.7,50.846,6.0848,0.286,26060.3073,1347317.8874
ST泛微,603039.SH,20230110,52.3,51.4361,6.1554,0.2827,26060.3073,1362954.0718
ST泛微,603039.SH,20230109,53.21,52.3311,6.2625,0.2779,26060.3073,1386668.9514
ST泛微,603039.SH,20230106,52.97,52.095,6.2342,0.2792,26060.3073,1380414.4777
ST泛微,603039.SH,20230105,53.1,52.2229,6.2495,0.2785,26060.3073,1383802.3176
ST泛微,603039.SH,20230104,53.75,52.8621,6.326,0.2751,26060.3073,1400741.5174
ST泛微,603039.SH,20230103,52.18,51.3181,6.1413,0.2834,26060.3073,1359826.8349
ST泛微,603039.SH,20221230,50.39,49.5576,5.9306,0.2935,26060.3073,1313178.8848
ST泛微,603039.SH,20221229,49.89,49.0659,5.8718,0.2964,26060.3073,1300148.7312
ST泛微,603039.SH,20221228,48.56,47.7579,5.7152,0.3045,26060.3073,1265488.5225
ST泛微,603039.SH,20221227,47.48,46.6957,5.5881,0.3114,26060.3073,1237343.3906
ST泛微,603039.SH,20221226,46.72,45.9483,5.4987,0.3165,26060.3073,1217537.5571
ST泛微,603039.SH,20221223,45.51,44.7582,5.3563,0.3249,26060.3073,1186004.5852
ST泛微,603039.SH,20221222,43.69,42.9683,5.142,0.3385,26060.3073,1138574.8259
