,code,name,date,market_value,pe_ttm,price
0,sz000848,承德露露,1997-11-13,21.83,,
1,sz000848,承德露露,1997-11-14,20.44,,
2,sz000848,承德露露,1997-11-17,19.13,,
3,sz000848,承德露露,1997-11-18,18.6,,
4,sz000848,承德露露,1997-11-19,18.61,,
5,sz000848,承德露露,1997-11-20,18.3,,
6,sz000848,承德露露,1997-11-21,18.03,,
7,sz000848,承德露露,1997-11-24,16.98,,
8,sz000848,承德露露,1997-11-25,16.79,,
9,sz000848,承德露露,1997-11-26,17.53,,
10,sz000848,承德露露,1997-11-27,16.76,,
11,sz000848,承德露露,1997-11-28,17.69,,
12,sz000848,承德露露,1997-12-01,17.48,,
13,sz000848,承德露露,1997-12-02,17.68,,
14,sz000848,承德露露,1997-12-03,17.63,,
15,sz000848,承德露露,1997-12-04,17.93,,
16,sz000848,承德露露,1997-12-05,17.67,,
17,sz000848,承德露露,1997-12-08,17.52,,
18,sz000848,承德露露,1997-12-09,17.67,,
19,sz000848,承德露露,1997-12-10,18.24,,
20,sz000848,承德露露,1997-12-11,18.36,,
21,sz000848,承德露露,1997-12-12,18.02,,
22,sz000848,承德露露,1997-12-15,18.04,,
23,sz000848,承德露露,1997-12-16,18.76,,
24,sz000848,承德露露,1997-12-17,18.05,,
25,sz000848,承德露露,1997-12-18,17.94,,
26,sz000848,承德露露,1997-12-19,17.96,,
27,sz000848,承德露露,1997-12-22,18.12,,
28,sz000848,承德露露,1997-12-23,18.47,,
29,sz000848,承德露露,1997-12-24,18.36,,
30,sz000848,承德露露,1997-12-25,19.21,,
31,sz000848,承德露露,1997-12-26,19.24,,
32,sz000848,承德露露,1997-12-29,18.68,,
33,sz000848,承德露露,1997-12-30,18.64,,
34,sz000848,承德露露,1997-12-31,18.65,,
35,sz000848,承德露露,1998-01-05,19.23,35.15,0.64
36,sz000848,承德露露,1998-01-06,19.84,36.26,0.66
37,sz000848,承德露露,1998-01-07,19.92,36.41,0.66
38,sz000848,承德露露,1998-01-08,19.6,35.82,0.65
39,sz000848,承德露露,1998-01-09,19.25,35.19,0.64
40,sz000848,承德露露,1998-01-12,19.67,35.95,0.65
41,sz000848,承德露露,1998-01-13,18.36,33.56,0.61
42,sz000848,承德露露,1998-01-14,18.95,34.64,0.63
43,sz000848,承德露露,1998-01-15,19.05,34.81,0.63
44,sz000848,承德露露,1998-01-16,18.61,34.01,0.62
45,sz000848,承德露露,1998-01-19,19.29,35.25,0.64
46,sz000848,承德露露,1998-01-20,19.0,34.72,0.63
47,sz000848,承德露露,1998-01-21,18.58,33.96,0.62
48,sz000848,承德露露,1998-01-22,18.83,34.41,0.63
49,sz000848,承德露露,1998-01-23,18.84,34.43,0.63
50,sz000848,承德露露,1998-02-09,18.91,34.55,0.63
51,sz000848,承德露露,1998-02-10,18.35,33.54,0.61
52,sz000848,承德露露,1998-02-11,18.21,33.29,0.61
53,sz000848,承德露露,1998-02-12,18.19,33.25,0.61
54,sz000848,承德露露,1998-02-13,18.3,33.44,0.61
55,sz000848,承德露露,1998-02-16,18.35,33.54,0.61
56,sz000848,承德露露,1998-02-17,18.8,34.36,0.63
57,sz000848,承德露露,1998-02-18,18.39,33.6,0.61
58,sz000848,承德露露,1998-02-19,18.28,33.41,0.61
59,sz000848,承德露露,1998-02-20,17.97,32.84,0.6
60,sz000848,承德露露,1998-02-23,17.59,32.15,0.59
61,sz000848,承德露露,1998-02-24,17.67,32.3,0.59
62,sz000848,承德露露,1998-02-25,17.83,32.59,0.59
63,sz000848,承德露露,1998-02-26,18.2,33.27,0.61
64,sz000848,承德露露,1998-02-27,17.87,32.65,0.59
65,sz000848,承德露露,1998-03-02,17.16,31.37,0.57
66,sz000848,承德露露,1998-03-03,17.76,32.46,0.59
67,sz000848,承德露露,1998-03-04,17.56,32.08,0.58
68,sz000848,承德露露,1998-03-05,17.38,31.77,0.58
69,sz000848,承德露露,1998-03-06,17.37,31.75,0.58
70,sz000848,承德露露,1998-03-09,17.56,32.08,0.58
71,sz000848,承德露露,1998-03-10,17.45,31.89,0.58
72,sz000848,承德露露,1998-03-11,17.54,32.06,0.58
73,sz000848,承德露露,1998-03-12,17.36,31.73,0.58
74,sz000848,承德露露,1998-03-13,17.08,31.22,0.57
75,sz000848,承德露露,1998-03-16,17.57,32.11,0.58
76,sz000848,承德露露,1998-03-17,18.19,33.25,0.61
77,sz000848,承德露露,1998-03-18,18.06,33.01,0.6
78,sz000848,承德露露,1998-03-19,17.91,32.74,0.6
79,sz000848,承德露露,1998-03-20,17.97,32.84,0.6
80,sz000848,承德露露,1998-03-23,18.27,33.39,0.61
81,sz000848,承德露露,1998-03-24,18.21,33.29,0.61
82,sz000848,承德露露,1998-03-25,18.32,33.48,0.61
83,sz000848,承德露露,1998-03-26,17.96,32.82,0.6
84,sz000848,承德露露,1998-03-27,18.02,32.93,0.6
85,sz000848,承德露露,1998-03-30,18.23,33.31,0.61
86,sz000848,承德露露,1998-03-31,18.36,33.56,0.61
87,sz000848,承德露露,1998-04-01,18.9,34.53,0.63
88,sz000848,承德露露,1998-04-02,18.61,34.01,0.62
89,sz000848,承德露露,1998-04-03,18.62,34.03,0.62
90,sz000848,承德露露,1998-04-06,18.31,33.46,0.61
91,sz000848,承德露露,1998-04-07,18.25,33.35,0.61
92,sz000848,承德露露,1998-04-08,18.7,34.17,0.62
93,sz000848,承德露露,1998-04-09,19.29,35.25,0.64
94,sz000848,承德露露,1998-04-10,19.43,35.5,0.65
