,code,name,date,market_value,pe_ttm,price
0,sz300628,亿联网络,2017-03-17,95.34,,
1,sz300628,亿联网络,2017-03-20,104.87,,
2,sz300628,亿联网络,2017-03-21,115.37,,
3,sz300628,亿联网络,2017-03-22,126.9,,
4,sz300628,亿联网络,2017-03-23,139.6,,
5,sz300628,亿联网络,2017-03-24,153.56,,
6,sz300628,亿联网络,2017-03-27,168.92,,
7,sz300628,亿联网络,2017-03-28,185.81,,
8,sz300628,亿联网络,2017-03-29,204.39,,
9,sz300628,亿联网络,2017-03-30,224.82,,
10,sz300628,亿联网络,2017-03-31,247.31,,
11,sz300628,亿联网络,2017-04-05,258.82,,
12,sz300628,亿联网络,2017-04-06,268.07,,
13,sz300628,亿联网络,2017-04-07,259.1,,
14,sz300628,亿联网络,2017-04-10,239.24,,
15,sz300628,亿联网络,2017-04-11,235.53,,
16,sz300628,亿联网络,2017-04-12,224.76,,
17,sz300628,亿联网络,2017-04-13,228.27,,
18,sz300628,亿联网络,2017-04-14,232.22,,
19,sz300628,亿联网络,2017-04-17,225.5,,
20,sz300628,亿联网络,2017-04-18,227.74,,
21,sz300628,亿联网络,2017-04-19,241.77,,
22,sz300628,亿联网络,2017-04-20,245.07,,
23,sz300628,亿联网络,2017-04-21,238.79,,
24,sz300628,亿联网络,2017-04-24,232.96,,
25,sz300628,亿联网络,2017-04-25,246.49,,
26,sz300628,亿联网络,2017-04-26,241.93,,
27,sz300628,亿联网络,2017-04-27,266.12,,
28,sz300628,亿联网络,2017-04-28,264.72,,
29,sz300628,亿联网络,2017-05-02,257.05,,
30,sz300628,亿联网络,2017-05-03,240.4,,
31,sz300628,亿联网络,2017-05-04,232.8,,
32,sz300628,亿联网络,2017-05-05,231.57,,
33,sz300628,亿联网络,2017-05-08,230.09,,
34,sz300628,亿联网络,2017-05-09,235.02,,
35,sz300628,亿联网络,2017-05-10,229.23,,
36,sz300628,亿联网络,2017-05-11,241.93,,
37,sz300628,亿联网络,2017-05-12,233.27,,
38,sz300628,亿联网络,2017-05-15,228.71,,
39,sz300628,亿联网络,2017-05-16,238.94,,
40,sz300628,亿联网络,2017-05-17,241.33,,
41,sz300628,亿联网络,2017-05-18,232.36,,
42,sz300628,亿联网络,2017-05-19,232.42,,
43,sz300628,亿联网络,2017-05-22,223.27,,
44,sz300628,亿联网络,2017-05-23,221.51,,
45,sz300628,亿联网络,2017-05-24,224.76,,
46,sz300628,亿联网络,2017-05-25,221.02,,
47,sz300628,亿联网络,2017-05-26,218.49,,
48,sz300628,亿联网络,2017-05-31,220.2,,
49,sz300628,亿联网络,2017-06-01,215.87,,
50,sz300628,亿联网络,2017-06-02,219.25,,
51,sz300628,亿联网络,2017-06-05,221.81,,
52,sz300628,亿联网络,2017-06-06,221.83,,
53,sz300628,亿联网络,2017-06-07,228.9,,
54,sz300628,亿联网络,2017-06-08,226.91,,
55,sz300628,亿联网络,2017-06-09,228.34,,
56,sz300628,亿联网络,2017-06-12,222.34,,
57,sz300628,亿联网络,2017-06-13,225.32,,
58,sz300628,亿联网络,2017-06-14,236.91,,
59,sz300628,亿联网络,2017-06-15,237.25,,
60,sz300628,亿联网络,2017-06-16,238.95,,
61,sz300628,亿联网络,2017-06-19,236.54,,
62,sz300628,亿联网络,2017-06-20,233.57,,
63,sz300628,亿联网络,2017-06-21,236.18,,
64,sz300628,亿联网络,2017-06-22,232.36,,
65,sz300628,亿联网络,2017-06-23,239.47,,
66,sz300628,亿联网络,2017-06-26,239.5,,
67,sz300628,亿联网络,2017-06-27,237.0,,
68,sz300628,亿联网络,2017-06-28,228.51,,
69,sz300628,亿联网络,2017-06-29,226.44,,
70,sz300628,亿联网络,2017-06-30,226.97,,
71,sz300628,亿联网络,2017-07-03,229.01,,
72,sz300628,亿联网络,2017-07-04,229.31,,
73,sz300628,亿联网络,2017-07-05,222.26,,
74,sz300628,亿联网络,2017-07-06,221.59,,
75,sz300628,亿联网络,2017-07-07,235.68,,
76,sz300628,亿联网络,2017-07-10,228.45,,
77,sz300628,亿联网络,2017-07-11,224.72,,
78,sz300628,亿联网络,2017-07-12,226.7,,
79,sz300628,亿联网络,2017-07-13,221.78,,
80,sz300628,亿联网络,2017-07-14,221.77,,
81,sz300628,亿联网络,2017-07-17,202.84,,
82,sz300628,亿联网络,2017-07-18,204.6,,
83,sz300628,亿联网络,2017-07-19,201.56,,
84,sz300628,亿联网络,2017-07-20,199.75,,
85,sz300628,亿联网络,2017-07-21,196.67,,
86,sz300628,亿联网络,2017-07-24,197.43,,
87,sz300628,亿联网络,2017-07-25,199.5,,
88,sz300628,亿联网络,2017-07-26,201.51,,
89,sz300628,亿联网络,2017-07-27,212.59,,
90,sz300628,亿联网络,2017-07-28,208.25,,
91,sz300628,亿联网络,2017-07-31,207.1,,
92,sz300628,亿联网络,2017-08-01,212.0,,
93,sz300628,亿联网络,2017-08-02,207.67,,
94,sz300628,亿联网络,2017-08-03,208.71,,
95,sz300628,亿联网络,2017-08-04,209.83,,
96,sz300628,亿联网络,2017-08-07,197.88,,
97,sz300628,亿联网络,2017-08-08,196.95,,
98,sz300628,亿联网络,2017-08-09,195.99,,
99,sz300628,亿联网络,2017-08-10,195.04,,
100,sz300628,亿联网络,2017-08-11,195.49,,
101,sz300628,亿联网络,2017-08-14,198.51,,
102,sz300628,亿联网络,2017-08-15,193.4,,
103,sz300628,亿联网络,2017-08-16,201.68,,
104,sz300628,亿联网络,2017-08-17,202.94,,
105,sz300628,亿联网络,2017-08-18,199.7,,
106,sz300628,亿联网络,2017-08-21,203.12,,
107,sz300628,亿联网络,2017-08-22,203.93,,
108,sz300628,亿联网络,2017-08-23,203.76,,
109,sz300628,亿联网络,2017-08-24,200.9,,
110,sz300628,亿联网络,2017-08-25,210.27,,
111,sz300628,亿联网络,2017-08-28,210.04,,
112,sz300628,亿联网络,2017-08-29,214.14,,
113,sz300628,亿联网络,2017-08-30,211.61,,
114,sz300628,亿联网络,2017-08-31,217.8,,
115,sz300628,亿联网络,2017-09-01,223.64,,
116,sz300628,亿联网络,2017-09-04,222.62,,
117,sz300628,亿联网络,2017-09-05,224.01,,
118,sz300628,亿联网络,2017-09-06,235.02,,
119,sz300628,亿联网络,2017-09-07,232.47,,
120,sz300628,亿联网络,2017-09-08,234.09,,
121,sz300628,亿联网络,2017-09-11,240.42,,
122,sz300628,亿联网络,2017-09-12,231.55,,
123,sz300628,亿联网络,2017-09-13,232.96,,
124,sz300628,亿联网络,2017-09-14,234.21,,
125,sz300628,亿联网络,2017-09-15,229.46,,
126,sz300628,亿联网络,2017-09-18,231.68,,
127,sz300628,亿联网络,2017-09-19,224.86,,
128,sz300628,亿联网络,2017-09-20,223.8,,
129,sz300628,亿联网络,2017-09-21,220.86,,
130,sz300628,亿联网络,2017-09-22,225.92,,
131,sz300628,亿联网络,2017-09-25,224.34,,
132,sz300628,亿联网络,2017-09-26,225.4,,
133,sz300628,亿联网络,2017-09-27,224.38,,
134,sz300628,亿联网络,2017-09-28,221.47,,
135,sz300628,亿联网络,2017-09-29,229.74,,
136,sz300628,亿联网络,2017-10-09,221.87,,
137,sz300628,亿联网络,2017-10-10,221.04,,
138,sz300628,亿联网络,2017-10-11,217.41,,
139,sz300628,亿联网络,2017-10-12,211.32,,
140,sz300628,亿联网络,2017-10-13,213.44,,
141,sz300628,亿联网络,2017-10-16,212.41,,
142,sz300628,亿联网络,2017-10-17,214.0,,
143,sz300628,亿联网络,2017-10-18,211.7,,
144,sz300628,亿联网络,2017-10-19,206.48,,
145,sz300628,亿联网络,2017-10-20,209.85,,
146,sz300628,亿联网络,2017-10-23,210.57,,
147,sz300628,亿联网络,2017-10-24,217.35,,
148,sz300628,亿联网络,2017-10-25,218.41,,
149,sz300628,亿联网络,2017-10-26,219.53,,
150,sz300628,亿联网络,2017-10-27,225.73,,
151,sz300628,亿联网络,2017-10-30,216.47,,
152,sz300628,亿联网络,2017-10-31,219.9,,
153,sz300628,亿联网络,2017-11-01,229.98,,
154,sz300628,亿联网络,2017-11-02,225.74,,
155,sz300628,亿联网络,2017-11-03,225.46,,
156,sz300628,亿联网络,2017-11-06,222.56,,
157,sz300628,亿联网络,2017-11-07,217.24,,
158,sz300628,亿联网络,2017-11-08,215.89,,
159,sz300628,亿联网络,2017-11-09,219.77,,
160,sz300628,亿联网络,2017-11-10,218.77,,
161,sz300628,亿联网络,2017-11-13,232.9,,
162,sz300628,亿联网络,2017-11-14,229.24,,
163,sz300628,亿联网络,2017-11-15,232.99,,
164,sz300628,亿联网络,2017-11-16,229.01,,
165,sz300628,亿联网络,2017-11-17,213.56,,
166,sz300628,亿联网络,2017-11-20,215.83,,
167,sz300628,亿联网络,2017-11-21,215.75,,
168,sz300628,亿联网络,2017-11-22,211.45,,
169,sz300628,亿联网络,2017-11-23,199.0,,
170,sz300628,亿联网络,2017-11-24,199.37,,
171,sz300628,亿联网络,2017-11-27,193.46,,
172,sz300628,亿联网络,2017-11-28,199.95,,
173,sz300628,亿联网络,2017-11-29,197.32,,
174,sz300628,亿联网络,2017-11-30,200.85,,
175,sz300628,亿联网络,2017-12-01,201.61,,
176,sz300628,亿联网络,2017-12-04,192.98,,
177,sz300628,亿联网络,2017-12-05,191.14,,
178,sz300628,亿联网络,2017-12-06,195.19,,
179,sz300628,亿联网络,2017-12-07,196.49,,
180,sz300628,亿联网络,2017-12-08,198.62,,
181,sz300628,亿联网络,2017-12-11,199.79,,
182,sz300628,亿联网络,2017-12-12,195.86,,
183,sz300628,亿联网络,2017-12-13,196.83,,
184,sz300628,亿联网络,2017-12-14,194.55,,
185,sz300628,亿联网络,2017-12-15,194.29,,
186,sz300628,亿联网络,2017-12-18,193.43,,
187,sz300628,亿联网络,2017-12-19,194.72,,
188,sz300628,亿联网络,2017-12-20,199.95,,
189,sz300628,亿联网络,2017-12-21,201.43,,
190,sz300628,亿联网络,2017-12-22,202.36,,
191,sz300628,亿联网络,2017-12-25,199.0,,
192,sz300628,亿联网络,2017-12-26,201.61,,
193,sz300628,亿联网络,2017-12-27,199.07,,
194,sz300628,亿联网络,2017-12-28,198.5,,
195,sz300628,亿联网络,2017-12-29,199.07,,
196,sz300628,亿联网络,2018-01-02,201.19,,
197,sz300628,亿联网络,2018-01-03,203.07,,
198,sz300628,亿联网络,2018-01-04,201.27,,
199,sz300628,亿联网络,2018-01-05,201.22,,
200,sz300628,亿联网络,2018-01-08,195.65,,
201,sz300628,亿联网络,2018-01-09,194.28,,
202,sz300628,亿联网络,2018-01-10,193.46,,
203,sz300628,亿联网络,2018-01-11,195.64,,
204,sz300628,亿联网络,2018-01-12,195.16,,
205,sz300628,亿联网络,2018-01-15,181.6,,
206,sz300628,亿联网络,2018-01-16,179.19,,
207,sz300628,亿联网络,2018-01-17,181.15,,
208,sz300628,亿联网络,2018-01-18,180.78,,
209,sz300628,亿联网络,2018-01-19,179.46,,
210,sz300628,亿联网络,2018-01-22,179.46,,
211,sz300628,亿联网络,2018-01-23,178.58,,
212,sz300628,亿联网络,2018-01-24,184.96,,
213,sz300628,亿联网络,2018-01-25,182.05,,
214,sz300628,亿联网络,2018-01-26,179.33,,
215,sz300628,亿联网络,2018-01-29,176.37,,
216,sz300628,亿联网络,2018-01-30,177.42,,
217,sz300628,亿联网络,2018-01-31,169.74,,
218,sz300628,亿联网络,2018-02-01,161.85,,
219,sz300628,亿联网络,2018-02-02,156.66,,
220,sz300628,亿联网络,2018-02-05,156.58,,
221,sz300628,亿联网络,2018-02-06,148.61,,
222,sz300628,亿联网络,2018-02-07,150.98,,
223,sz300628,亿联网络,2018-02-08,151.79,,
224,sz300628,亿联网络,2018-02-09,148.38,,
225,sz300628,亿联网络,2018-02-12,156.7,,
226,sz300628,亿联网络,2018-02-13,167.22,,
227,sz300628,亿联网络,2018-02-14,166.22,,
228,sz300628,亿联网络,2018-02-22,166.59,,
229,sz300628,亿联网络,2018-02-23,167.37,,
230,sz300628,亿联网络,2018-02-26,174.53,,
231,sz300628,亿联网络,2018-02-27,171.64,,
232,sz300628,亿联网络,2018-02-28,172.79,,
233,sz300628,亿联网络,2018-03-01,176.24,,
234,sz300628,亿联网络,2018-03-02,176.07,,
235,sz300628,亿联网络,2018-03-05,181.22,,
236,sz300628,亿联网络,2018-03-06,193.11,,
237,sz300628,亿联网络,2018-03-07,189.66,,
238,sz300628,亿联网络,2018-03-08,188.59,,
239,sz300628,亿联网络,2018-03-09,198.85,,
240,sz300628,亿联网络,2018-03-12,201.88,,
241,sz300628,亿联网络,2018-03-13,199.37,,
242,sz300628,亿联网络,2018-03-14,194.14,,
243,sz300628,亿联网络,2018-03-15,194.99,,
244,sz300628,亿联网络,2018-03-16,194.16,,
245,sz300628,亿联网络,2018-03-19,198.73,,
246,sz300628,亿联网络,2018-03-20,200.53,,
247,sz300628,亿联网络,2018-03-21,190.69,,
248,sz300628,亿联网络,2018-03-22,198.92,,
249,sz300628,亿联网络,2018-03-23,179.03,,
250,sz300628,亿联网络,2018-03-26,178.55,,
251,sz300628,亿联网络,2018-03-27,188.92,,
252,sz300628,亿联网络,2018-03-28,184.91,,
253,sz300628,亿联网络,2018-03-29,179.94,,
254,sz300628,亿联网络,2018-03-30,190.3,,
255,sz300628,亿联网络,2018-04-02,192.53,,
256,sz300628,亿联网络,2018-04-03,186.27,,
257,sz300628,亿联网络,2018-04-04,193.89,,
258,sz300628,亿联网络,2018-04-10,204.45,,
259,sz300628,亿联网络,2018-04-11,204.88,,
260,sz300628,亿联网络,2018-04-12,206.25,,
261,sz300628,亿联网络,2018-04-13,207.54,,
262,sz300628,亿联网络,2018-04-16,219.53,,
263,sz300628,亿联网络,2018-04-17,207.33,,
264,sz300628,亿联网络,2018-04-18,208.7,,
265,sz300628,亿联网络,2018-04-19,216.3,,
266,sz300628,亿联网络,2018-04-20,204.01,,
267,sz300628,亿联网络,2018-04-23,202.8,,
268,sz300628,亿联网络,2018-04-24,209.84,,
269,sz300628,亿联网络,2018-04-25,213.53,,
270,sz300628,亿联网络,2018-04-26,212.08,32.83,21.91
271,sz300628,亿联网络,2018-04-27,213.83,33.1,22.09
272,sz300628,亿联网络,2018-05-02,211.02,32.67,21.8
273,sz300628,亿联网络,2018-05-03,214.83,33.26,22.19
274,sz300628,亿联网络,2018-05-04,207.72,32.16,21.46
275,sz300628,亿联网络,2018-05-07,211.97,32.82,21.9
276,sz300628,亿联网络,2018-05-08,213.24,33.01,22.03
277,sz300628,亿联网络,2018-05-09,217.14,33.62,22.43
278,sz300628,亿联网络,2018-05-10,216.69,33.55,22.38
279,sz300628,亿联网络,2018-05-11,210.85,32.64,21.78
280,sz300628,亿联网络,2018-05-14,213.63,33.07,22.07
281,sz300628,亿联网络,2018-05-15,217.44,33.66,22.46
282,sz300628,亿联网络,2018-05-16,213.69,33.08,22.07
