,code,name,date,market_value,pe_ttm,price
0,sh600519,贵州茅台,2001-08-27,88.88,,
1,sh600519,贵州茅台,2001-08-28,92.15,,
2,sh600519,贵州茅台,2001-08-29,90.95,,
3,sh600519,贵州茅台,2001-08-30,92.75,,
4,sh600519,贵州茅台,2001-08-31,92.53,,
5,sh600519,贵州茅台,2001-09-03,92.47,,
6,sh600519,贵州茅台,2001-09-04,93.65,,
7,sh600519,贵州茅台,2001-09-05,93.6,,
8,sh600519,贵州茅台,2001-09-06,91.75,,
9,sh600519,贵州茅台,2001-09-07,89.2,,
10,sh600519,贵州茅台,2001-09-10,91.75,,
11,sh600519,贵州茅台,2001-09-11,90.72,,
12,sh600519,贵州茅台,2001-09-12,89.95,,
13,sh600519,贵州茅台,2001-09-13,89.72,,
14,sh600519,贵州茅台,2001-09-14,90.75,,
15,sh600519,贵州茅台,2001-09-17,89.6,,
16,sh600519,贵州茅台,2001-09-18,90.62,,
17,sh600519,贵州茅台,2001-09-19,92.3,,
18,sh600519,贵州茅台,2001-09-20,91.53,,
19,sh600519,贵州茅台,2001-09-21,90.15,,
20,sh600519,贵州茅台,2001-09-24,90.12,,
21,sh600519,贵州茅台,2001-09-25,90.58,,
22,sh600519,贵州茅台,2001-09-26,90.2,,
23,sh600519,贵州茅台,2001-09-27,91.75,,
24,sh600519,贵州茅台,2001-09-28,92.72,,
25,sh600519,贵州茅台,2001-10-08,91.45,,
26,sh600519,贵州茅台,2001-10-09,93.25,,
27,sh600519,贵州茅台,2001-10-10,90.25,,
28,sh600519,贵州茅台,2001-10-11,89.38,,
29,sh600519,贵州茅台,2001-10-12,90.0,,
30,sh600519,贵州茅台,2001-10-15,88.25,,
31,sh600519,贵州茅台,2001-10-16,87.0,,
32,sh600519,贵州茅台,2001-10-17,85.5,,
33,sh600519,贵州茅台,2001-10-18,85.1,,
34,sh600519,贵州茅台,2001-10-19,83.75,,
35,sh600519,贵州茅台,2001-10-22,81.97,,
36,sh600519,贵州茅台,2001-10-23,90.17,,
37,sh600519,贵州茅台,2001-10-24,89.65,,
38,sh600519,贵州茅台,2001-10-25,87.2,,
39,sh600519,贵州茅台,2001-10-26,87.5,,
40,sh600519,贵州茅台,2001-10-29,88.25,,
41,sh600519,贵州茅台,2001-10-30,87.5,,
42,sh600519,贵州茅台,2001-10-31,87.62,,
43,sh600519,贵州茅台,2001-11-01,88.92,,
44,sh600519,贵州茅台,2001-11-02,88.4,,
45,sh600519,贵州茅台,2001-11-05,87.25,,
46,sh600519,贵州茅台,2001-11-06,87.88,,
47,sh600519,贵州茅台,2001-11-07,84.62,,
48,sh600519,贵州茅台,2001-11-08,84.25,,
49,sh600519,贵州茅台,2001-11-09,85.38,,
50,sh600519,贵州茅台,2001-11-12,84.0,,
51,sh600519,贵州茅台,2001-11-13,84.1,,
52,sh600519,贵州茅台,2001-11-14,84.12,,
53,sh600519,贵州茅台,2001-11-15,84.2,,
54,sh600519,贵州茅台,2001-11-16,85.22,,
55,sh600519,贵州茅台,2001-11-19,87.62,,
56,sh600519,贵州茅台,2001-11-20,88.45,,
57,sh600519,贵州茅台,2001-11-21,87.95,,
58,sh600519,贵州茅台,2001-11-22,87.8,,
59,sh600519,贵州茅台,2001-11-23,87.45,,
60,sh600519,贵州茅台,2001-11-26,86.53,,
61,sh600519,贵州茅台,2001-11-27,87.5,,
62,sh600519,贵州茅台,2001-11-28,87.62,,
63,sh600519,贵州茅台,2001-11-29,87.08,,
64,sh600519,贵州茅台,2001-11-30,88.35,,
65,sh600519,贵州茅台,2001-12-03,90.42,,
66,sh600519,贵州茅台,2001-12-04,90.53,,
67,sh600519,贵州茅台,2001-12-05,90.0,,
68,sh600519,贵州茅台,2001-12-06,90.15,,
69,sh600519,贵州茅台,2001-12-07,89.65,,
70,sh600519,贵州茅台,2001-12-10,89.97,,
71,sh600519,贵州茅台,2001-12-11,89.1,,
72,sh600519,贵州茅台,2001-12-12,89.42,,
73,sh600519,贵州茅台,2001-12-13,88.15,,
74,sh600519,贵州茅台,2001-12-14,88.0,,
75,sh600519,贵州茅台,2001-12-17,88.4,,
76,sh600519,贵州茅台,2001-12-18,89.75,,
77,sh600519,贵州茅台,2001-12-19,89.9,,
78,sh600519,贵州茅台,2001-12-20,86.9,,
79,sh600519,贵州茅台,2001-12-21,89.67,,
80,sh600519,贵州茅台,2001-12-24,91.05,,
81,sh600519,贵州茅台,2001-12-25,91.25,,
82,sh600519,贵州茅台,2001-12-26,92.97,,
83,sh600519,贵州茅台,2001-12-27,93.3,,
84,sh600519,贵州茅台,2001-12-28,93.25,,
85,sh600519,贵州茅台,2001-12-31,96.38,,
86,sh600519,贵州茅台,2002-01-04,93.88,28.6,4.98
87,sh600519,贵州茅台,2002-01-07,93.38,28.44,4.95
88,sh600519,贵州茅台,2002-01-08,91.47,27.86,4.85
89,sh600519,贵州茅台,2002-01-09,92.17,28.08,4.89
90,sh600519,贵州茅台,2002-01-10,93.1,28.36,4.94
91,sh600519,贵州茅台,2002-01-11,90.12,27.45,4.78
92,sh600519,贵州茅台,2002-01-14,90.25,27.49,4.78
93,sh600519,贵州茅台,2002-01-15,91.35,27.83,4.84
94,sh600519,贵州茅台,2002-01-16,90.88,27.68,4.82
95,sh600519,贵州茅台,2002-01-17,87.65,26.7,4.65
96,sh600519,贵州茅台,2002-01-18,91.62,27.91,4.86
97,sh600519,贵州茅台,2002-01-21,89.67,27.32,4.75
98,sh600519,贵州茅台,2002-01-22,91.1,27.75,4.83
99,sh600519,贵州茅台,2002-01-23,94.05,28.65,4.99
100,sh600519,贵州茅台,2002-01-24,93.22,28.4,4.94
101,sh600519,贵州茅台,2002-01-25,92.75,28.25,4.92
102,sh600519,贵州茅台,2002-01-28,88.72,27.03,4.7
103,sh600519,贵州茅台,2002-01-29,89.15,27.16,4.73
104,sh600519,贵州茅台,2002-01-30,88.95,27.09,4.72
105,sh600519,贵州茅台,2002-01-31,94.0,28.63,4.98
106,sh600519,贵州茅台,2002-02-01,92.65,28.22,4.91
107,sh600519,贵州茅台,2002-02-04,94.8,28.88,5.03
108,sh600519,贵州茅台,2002-02-05,94.75,28.86,5.02
109,sh600519,贵州茅台,2002-02-06,92.95,28.31,4.93
110,sh600519,贵州茅台,2002-02-07,93.53,28.49,4.96
111,sh600519,贵州茅台,2002-02-08,94.12,28.67,4.99
112,sh600519,贵州茅台,2002-02-25,94.12,28.67,4.99
113,sh600519,贵州茅台,2002-02-26,94.42,28.76,5.01
114,sh600519,贵州茅台,2002-02-27,94.83,28.88,5.03
115,sh600519,贵州茅台,2002-02-28,95.0,28.94,5.04
116,sh600519,贵州茅台,2002-03-01,93.47,28.47,4.96
117,sh600519,贵州茅台,2002-03-04,95.1,28.97,5.04
118,sh600519,贵州茅台,2002-03-05,96.47,29.39,5.11
119,sh600519,贵州茅台,2002-03-06,95.9,29.21,5.08
120,sh600519,贵州茅台,2002-03-07,96.25,29.32,5.1
121,sh600519,贵州茅台,2002-03-08,99.08,30.18,5.25
122,sh600519,贵州茅台,2002-03-11,98.62,30.04,5.23
123,sh600519,贵州茅台,2002-03-12,96.25,29.32,5.1
124,sh600519,贵州茅台,2002-03-13,95.6,29.12,5.07
125,sh600519,贵州茅台,2002-03-14,96.55,29.41,5.12
126,sh600519,贵州茅台,2002-03-15,94.8,28.88,5.03
127,sh600519,贵州茅台,2002-03-18,95.0,28.94,5.04
128,sh600519,贵州茅台,2002-03-19,96.88,29.51,5.14
129,sh600519,贵州茅台,2002-03-20,97.42,29.68,5.16
130,sh600519,贵州茅台,2002-03-21,97.3,29.64,5.16
131,sh600519,贵州茅台,2002-03-22,96.35,29.35,5.11
132,sh600519,贵州茅台,2002-03-25,96.95,29.53,5.14
133,sh600519,贵州茅台,2002-03-26,95.5,29.09,5.06
134,sh600519,贵州茅台,2002-03-27,95.25,29.01,5.05
135,sh600519,贵州茅台,2002-03-28,95.03,28.95,5.04
136,sh600519,贵州茅台,2002-03-29,93.15,28.37,4.94
137,sh600519,贵州茅台,2002-04-01,94.0,27.94,4.98
138,sh600519,贵州茅台,2002-04-02,92.55,27.51,4.91
139,sh600519,贵州茅台,2002-04-03,92.45,27.48,4.9
140,sh600519,贵州茅台,2002-04-04,93.95,27.93,4.98
