证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
欧普照明,603515.SH,20230208,16.76,16.0013,1.6013,2.9234,75421.0692,1264057.1198
欧普照明,603515.SH,20230207,16.77,16.0108,1.6022,2.9217,75421.0692,1264811.3305
欧普照明,603515.SH,20230206,16.46,15.7148,1.5726,2.9767,75421.0692,1241430.799
欧普照明,603515.SH,20230203,16.68,15.9249,1.5936,2.9374,75421.0692,1258023.4343
欧普照明,603515.SH,20230202,16.78,16.0203,1.6032,2.9199,75421.0692,1265565.5412
欧普照明,603515.SH,20230201,16.83,16.0681,1.608,2.9112,75421.0692,1269336.5946
欧普照明,603515.SH,20230131,16.77,16.0108,1.6022,2.9217,75421.0692,1264811.3305
欧普照明,603515.SH,20230130,16.8,16.0394,1.6051,2.9164,75421.0692,1267073.9626
欧普照明,603515.SH,20230120,16.82,16.0585,1.607,2.913,75421.0692,1268582.3839
欧普照明,603515.SH,20230119,16.81,16.049,1.6061,2.9147,75421.0692,1267828.1733
欧普照明,603515.SH,20230118,16.79,16.0299,1.6041,2.9182,75421.0692,1266319.7519
欧普照明,603515.SH,20230117,16.68,15.9249,1.5936,2.9374,75421.0692,1258023.4343
欧普照明,603515.SH,20230116,16.73,15.9726,1.5984,2.9286,75421.0692,1261794.4877
欧普照明,603515.SH,20230113,16.61,15.858,1.587,2.9498,75421.0692,1252743.9594
欧普照明,603515.SH,20230112,15.82,15.1038,1.5115,3.0971,75421.0692,1193161.3147
欧普照明,603515.SH,20230111,15.85,15.1324,1.5143,3.0912,75421.0692,1195423.9468
欧普照明,603515.SH,20230110,15.89,15.1706,1.5182,3.0835,75421.0692,1198440.7896
欧普照明,603515.SH,20230109,15.95,15.2279,1.5239,3.0719,75421.0692,1202966.0537
欧普照明,603515.SH,20230106,15.88,15.1611,1.5172,3.0854,75421.0692,1197686.5789
欧普照明,603515.SH,20230105,16.08,15.352,1.5363,3.047,75421.0692,1212770.7927
欧普照明,603515.SH,20230104,15.82,15.1038,1.5115,3.0971,75421.0692,1193161.3147
欧普照明,603515.SH,20230103,15.67,14.9606,1.4971,3.1267,75421.0692,1181848.1544
