,code,name,date,market_value,pe_ttm,price
0,sz002508,老板电器,2010-11-10,28.8,,
1,sz002508,老板电器,2010-11-23,62.66,,
2,sz002508,老板电器,2010-11-24,56.45,,
3,sz002508,老板电器,2010-11-25,62.1,,
4,sz002508,老板电器,2010-11-26,68.3,,
5,sz002508,老板电器,2010-11-29,70.83,,
6,sz002508,老板电器,2010-11-30,70.88,,
7,sz002508,老板电器,2010-12-01,74.34,,
8,sz002508,老板电器,2010-12-02,72.08,,
9,sz002508,老板电器,2010-12-03,65.3,,
10,sz002508,老板电器,2010-12-06,65.12,,
11,sz002508,老板电器,2010-12-07,62.69,,
12,sz002508,老板电器,2010-12-08,62.72,,
13,sz002508,老板电器,2010-12-09,58.98,,
14,sz002508,老板电器,2010-12-10,61.25,,
15,sz002508,老板电器,2010-12-13,63.23,,
16,sz002508,老板电器,2010-12-14,68.35,,
17,sz002508,老板电器,2010-12-15,65.76,,
18,sz002508,老板电器,2010-12-16,66.29,,
19,sz002508,老板电器,2010-12-17,65.6,,
20,sz002508,老板电器,2010-12-20,62.93,,
21,sz002508,老板电器,2010-12-21,63.04,,
22,sz002508,老板电器,2010-12-22,64.86,,
23,sz002508,老板电器,2010-12-23,67.12,,
24,sz002508,老板电器,2010-12-24,62.08,,
25,sz002508,老板电器,2010-12-27,59.81,,
26,sz002508,老板电器,2010-12-28,58.21,,
27,sz002508,老板电器,2010-12-29,60.02,,
28,sz002508,老板电器,2010-12-30,59.2,,
29,sz002508,老板电器,2010-12-31,59.76,,
30,sz002508,老板电器,2011-01-04,60.75,,
31,sz002508,老板电器,2011-01-05,59.23,,
32,sz002508,老板电器,2011-01-06,57.62,,
33,sz002508,老板电器,2011-01-07,57.7,,
34,sz002508,老板电器,2011-01-10,57.04,,
35,sz002508,老板电器,2011-01-11,54.91,,
36,sz002508,老板电器,2011-01-12,55.47,,
37,sz002508,老板电器,2011-01-13,54.75,,
38,sz002508,老板电器,2011-01-14,52.34,,
39,sz002508,老板电器,2011-01-17,53.28,,
40,sz002508,老板电器,2011-01-18,56.34,,
41,sz002508,老板电器,2011-01-19,56.5,,
42,sz002508,老板电器,2011-01-20,52.85,,
43,sz002508,老板电器,2011-01-21,53.52,,
44,sz002508,老板电器,2011-01-24,54.56,,
45,sz002508,老板电器,2011-01-25,52.18,,
46,sz002508,老板电器,2011-01-26,53.34,,
47,sz002508,老板电器,2011-01-27,54.46,,
48,sz002508,老板电器,2011-01-28,54.08,,
49,sz002508,老板电器,2011-01-31,54.11,,
50,sz002508,老板电器,2011-02-01,54.29,,
51,sz002508,老板电器,2011-02-09,52.32,,
52,sz002508,老板电器,2011-02-10,55.39,,
53,sz002508,老板电器,2011-02-11,55.68,,
54,sz002508,老板电器,2011-02-14,56.82,,
55,sz002508,老板电器,2011-02-15,56.29,,
56,sz002508,老板电器,2011-02-16,57.79,,
57,sz002508,老板电器,2011-02-17,57.57,,
58,sz002508,老板电器,2011-02-18,55.86,,
59,sz002508,老板电器,2011-02-21,56.78,,
60,sz002508,老板电器,2011-02-22,53.65,,
61,sz002508,老板电器,2011-02-23,53.71,,
62,sz002508,老板电器,2011-02-24,54.29,,
63,sz002508,老板电器,2011-02-25,53.55,,
64,sz002508,老板电器,2011-02-28,55.52,,
65,sz002508,老板电器,2011-03-01,56.85,,
66,sz002508,老板电器,2011-03-02,56.48,,
67,sz002508,老板电器,2011-03-03,55.34,,
68,sz002508,老板电器,2011-03-04,56.58,,
69,sz002508,老板电器,2011-03-07,56.72,,
70,sz002508,老板电器,2011-03-08,56.14,,
71,sz002508,老板电器,2011-03-09,57.39,,
72,sz002508,老板电器,2011-03-10,56.7,,
73,sz002508,老板电器,2011-03-11,55.68,,
74,sz002508,老板电器,2011-03-14,56.08,,
75,sz002508,老板电器,2011-03-15,54.94,,
76,sz002508,老板电器,2011-03-16,55.12,,
77,sz002508,老板电器,2011-03-17,54.03,,
78,sz002508,老板电器,2011-03-18,54.19,,
79,sz002508,老板电器,2011-03-21,53.54,,
80,sz002508,老板电器,2011-03-22,53.9,,
81,sz002508,老板电器,2011-03-23,54.37,,
82,sz002508,老板电器,2011-03-24,54.02,,
83,sz002508,老板电器,2011-03-25,54.08,,
84,sz002508,老板电器,2011-03-28,53.1,,
85,sz002508,老板电器,2011-03-29,51.2,,
86,sz002508,老板电器,2011-03-30,51.25,,
87,sz002508,老板电器,2011-03-31,51.71,,
88,sz002508,老板电器,2011-04-01,51.63,,
89,sz002508,老板电器,2011-04-06,52.29,,
90,sz002508,老板电器,2011-04-07,53.68,,
91,sz002508,老板电器,2011-04-08,53.62,39.91,4.66
92,sz002508,老板电器,2011-04-11,52.4,39.01,4.55
93,sz002508,老板电器,2011-04-12,51.95,38.67,4.51
94,sz002508,老板电器,2011-04-13,52.72,39.24,4.58
95,sz002508,老板电器,2011-04-14,52.98,39.43,4.6
96,sz002508,老板电器,2011-04-15,52.69,39.22,4.58
97,sz002508,老板电器,2011-04-18,52.88,39.36,4.59
98,sz002508,老板电器,2011-04-19,53.25,39.64,4.63
99,sz002508,老板电器,2011-04-20,53.17,39.58,4.62
100,sz002508,老板电器,2011-04-21,53.57,,
101,sz002508,老板电器,2011-04-22,53.6,,
102,sz002508,老板电器,2011-04-25,52.06,,
103,sz002508,老板电器,2011-04-26,51.9,,
104,sz002508,老板电器,2011-04-27,51.01,,
105,sz002508,老板电器,2011-04-28,51.01,,
106,sz002508,老板电器,2011-04-29,48.26,,
107,sz002508,老板电器,2011-05-03,48.32,,
108,sz002508,老板电器,2011-05-04,46.22,,
109,sz002508,老板电器,2011-05-05,46.19,,
110,sz002508,老板电器,2011-05-06,48.8,,
111,sz002508,老板电器,2011-05-09,49.36,,
112,sz002508,老板电器,2011-05-10,49.22,,
113,sz002508,老板电器,2011-05-11,50.19,,
114,sz002508,老板电器,2011-05-12,48.72,,
115,sz002508,老板电器,2011-05-13,47.23,,
116,sz002508,老板电器,2011-05-16,46.34,,
117,sz002508,老板电器,2011-05-17,46.67,,
118,sz002508,老板电器,2011-05-18,46.59,,
119,sz002508,老板电器,2011-05-19,45.24,,
120,sz002508,老板电器,2011-05-20,44.03,,
121,sz002508,老板电器,2011-05-23,41.78,,
122,sz002508,老板电器,2011-05-24,42.39,,
123,sz002508,老板电器,2011-05-25,41.01,,
124,sz002508,老板电器,2011-05-26,40.96,,
125,sz002508,老板电器,2011-05-27,39.55,,
126,sz002508,老板电器,2011-05-30,39.91,,
127,sz002508,老板电器,2011-05-31,41.14,,
128,sz002508,老板电器,2011-06-01,41.14,,
129,sz002508,老板电器,2011-06-02,40.27,,
130,sz002508,老板电器,2011-06-03,41.7,,
131,sz002508,老板电器,2011-06-07,41.63,,
132,sz002508,老板电器,2011-06-08,41.29,,
133,sz002508,老板电器,2011-06-09,39.71,,
134,sz002508,老板电器,2011-06-10,39.83,,
135,sz002508,老板电器,2011-06-13,39.86,,
136,sz002508,老板电器,2011-06-14,40.52,,
137,sz002508,老板电器,2011-06-15,40.14,,
138,sz002508,老板电器,2011-06-16,39.04,,
139,sz002508,老板电器,2011-06-17,38.78,,
140,sz002508,老板电器,2011-06-20,38.63,,
141,sz002508,老板电器,2011-06-21,39.45,,
142,sz002508,老板电器,2011-06-22,38.91,,
143,sz002508,老板电器,2011-06-23,41.27,,
144,sz002508,老板电器,2011-06-24,42.5,,
145,sz002508,老板电器,2011-06-27,44.52,,
146,sz002508,老板电器,2011-06-28,44.21,,
147,sz002508,老板电器,2011-06-29,43.8,,
148,sz002508,老板电器,2011-06-30,44.26,,
149,sz002508,老板电器,2011-07-01,44.06,,
150,sz002508,老板电器,2011-07-04,45.29,,
151,sz002508,老板电器,2011-07-05,45.21,,
152,sz002508,老板电器,2011-07-06,46.05,,
153,sz002508,老板电器,2011-07-07,46.34,,
154,sz002508,老板电器,2011-07-08,46.0,,
155,sz002508,老板电器,2011-07-11,45.82,,
156,sz002508,老板电器,2011-07-12,44.21,,
157,sz002508,老板电器,2011-07-13,45.49,,
158,sz002508,老板电器,2011-07-14,46.57,,
159,sz002508,老板电器,2011-07-15,48.1,,
160,sz002508,老板电器,2011-07-18,47.46,,
161,sz002508,老板电器,2011-07-19,46.64,,
162,sz002508,老板电器,2011-07-20,46.59,,
163,sz002508,老板电器,2011-07-21,45.06,29.34,3.95
164,sz002508,老板电器,2011-07-22,45.16,29.4,3.96
165,sz002508,老板电器,2011-07-25,42.16,27.45,3.7
166,sz002508,老板电器,2011-07-26,42.98,27.99,3.77
167,sz002508,老板电器,2011-07-27,44.26,28.82,3.88
168,sz002508,老板电器,2011-07-28,46.75,30.44,4.1
169,sz002508,老板电器,2011-07-29,46.64,30.37,4.09
170,sz002508,老板电器,2011-08-01,46.98,30.59,4.12
171,sz002508,老板电器,2011-08-02,47.59,30.99,4.18
172,sz002508,老板电器,2011-08-03,48.13,31.34,4.22
173,sz002508,老板电器,2011-08-04,46.8,30.47,4.11
174,sz002508,老板电器,2011-08-05,45.16,29.4,3.96
175,sz002508,老板电器,2011-08-08,42.24,27.5,3.71
176,sz002508,老板电器,2011-08-09,43.7,28.45,3.83
177,sz002508,老板电器,2011-08-10,45.82,29.84,4.02
178,sz002508,老板电器,2011-08-11,47.0,30.6,4.12
179,sz002508,老板电器,2011-08-12,47.74,31.09,4.19
180,sz002508,老板电器,2011-08-15,49.33,32.12,4.33
181,sz002508,老板电器,2011-08-16,48.2,31.39,4.23
182,sz002508,老板电器,2011-08-17,48.18,31.37,4.23
183,sz002508,老板电器,2011-08-18,48.18,31.37,4.23
184,sz002508,老板电器,2011-08-19,47.44,30.89,4.16
185,sz002508,老板电器,2011-08-22,49.15,32.0,4.31
186,sz002508,老板电器,2011-08-23,50.59,32.94,4.44
187,sz002508,老板电器,2011-08-24,49.89,32.49,4.38
188,sz002508,老板电器,2011-08-25,50.3,32.75,4.41
189,sz002508,老板电器,2011-08-26,50.43,32.84,4.43
190,sz002508,老板电器,2011-08-29,50.36,32.79,4.42
191,sz002508,老板电器,2011-08-30,51.94,33.82,4.56
192,sz002508,老板电器,2011-08-31,52.74,34.34,4.63
193,sz002508,老板电器,2011-09-01,51.05,33.24,4.48
194,sz002508,老板电器,2011-09-02,47.9,31.19,4.2
195,sz002508,老板电器,2011-09-05,46.05,29.99,4.04
196,sz002508,老板电器,2011-09-06,46.34,30.17,4.07
197,sz002508,老板电器,2011-09-07,47.18,30.72,4.14
198,sz002508,老板电器,2011-09-08,46.11,30.02,4.05
199,sz002508,老板电器,2011-09-09,44.62,29.05,3.92
200,sz002508,老板电器,2011-09-13,43.65,28.42,3.83
201,sz002508,老板电器,2011-09-14,44.65,29.07,3.92
202,sz002508,老板电器,2011-09-15,44.88,29.22,3.94
203,sz002508,老板电器,2011-09-16,45.0,29.3,3.95
204,sz002508,老板电器,2011-09-19,43.14,28.09,3.79
205,sz002508,老板电器,2011-09-20,43.26,28.17,3.8
206,sz002508,老板电器,2011-09-21,45.06,29.34,3.95
207,sz002508,老板电器,2011-09-22,43.52,28.34,3.82
208,sz002508,老板电器,2011-09-23,42.83,27.89,3.76
209,sz002508,老板电器,2011-09-26,41.73,27.17,3.66
210,sz002508,老板电器,2011-09-27,42.14,27.44,3.7
211,sz002508,老板电器,2011-09-28,41.32,26.9,3.63
212,sz002508,老板电器,2011-09-29,39.45,25.69,3.46
213,sz002508,老板电器,2011-09-30,38.91,25.34,3.41
214,sz002508,老板电器,2011-10-10,38.91,25.34,3.41
215,sz002508,老板电器,2011-10-11,38.99,25.39,3.42
216,sz002508,老板电器,2011-10-12,40.58,26.42,3.56
217,sz002508,老板电器,2011-10-13,41.22,26.84,3.62
218,sz002508,老板电器,2011-10-14,41.04,26.72,3.6
219,sz002508,老板电器,2011-10-17,40.63,26.45,3.57
220,sz002508,老板电器,2011-10-18,39.53,25.74,3.47
221,sz002508,老板电器,2011-10-19,39.4,25.65,3.46
222,sz002508,老板电器,2011-10-20,38.27,23.41,3.36
223,sz002508,老板电器,2011-10-21,38.32,23.44,3.36
224,sz002508,老板电器,2011-10-24,39.83,24.36,3.5
225,sz002508,老板电器,2011-10-25,40.65,24.86,3.57
226,sz002508,老板电器,2011-10-26,40.68,24.88,3.57
227,sz002508,老板电器,2011-10-27,40.4,24.7,3.55
228,sz002508,老板电器,2011-10-28,41.22,25.21,3.62
229,sz002508,老板电器,2011-10-31,41.24,25.22,3.62
