,code,name,date,market_value,pe_ttm,price
0,sh603589,口子窖,2015-06-29,138.24,,
1,sh603589,口子窖,2015-06-30,152.04,,
2,sh603589,口子窖,2015-07-01,167.22,,
3,sh603589,口子窖,2015-07-02,183.96,,
4,sh603589,口子窖,2015-07-03,202.38,,
5,sh603589,口子窖,2015-07-06,182.52,,
6,sh603589,口子窖,2015-07-07,164.28,,
7,sh603589,口子窖,2015-07-08,147.84,,
8,sh603589,口子窖,2015-07-09,162.6,,
9,sh603589,口子窖,2015-07-10,178.86,,
10,sh603589,口子窖,2015-07-13,196.74,,
11,sh603589,口子窖,2015-07-14,216.42,,
12,sh603589,口子窖,2015-07-15,194.76,,
13,sh603589,口子窖,2015-07-16,190.44,,
14,sh603589,口子窖,2015-07-17,203.82,,
15,sh603589,口子窖,2015-07-20,194.76,,
16,sh603589,口子窖,2015-07-21,196.92,,
17,sh603589,口子窖,2015-07-22,193.62,,
18,sh603589,口子窖,2015-07-23,213.0,,
19,sh603589,口子窖,2015-07-24,225.42,,
20,sh603589,口子窖,2015-07-27,217.02,,
21,sh603589,口子窖,2015-07-28,238.74,,
22,sh603589,口子窖,2015-07-29,262.62,,
23,sh603589,口子窖,2015-07-30,288.72,,
24,sh603589,口子窖,2015-07-31,300.18,,
25,sh603589,口子窖,2015-08-03,274.92,,
26,sh603589,口子窖,2015-08-04,279.24,,
27,sh603589,口子窖,2015-08-05,286.26,,
28,sh603589,口子窖,2015-08-06,263.52,,
29,sh603589,口子窖,2015-08-07,262.26,,
30,sh603589,口子窖,2015-08-10,282.06,,
31,sh603589,口子窖,2015-08-11,280.26,,
32,sh603589,口子窖,2015-08-12,264.18,,
33,sh603589,口子窖,2015-08-13,265.2,,
34,sh603589,口子窖,2015-08-14,270.72,,
35,sh603589,口子窖,2015-08-17,258.06,,
36,sh603589,口子窖,2015-08-18,235.38,,
37,sh603589,口子窖,2015-08-19,239.28,,
38,sh603589,口子窖,2015-08-20,221.1,,
39,sh603589,口子窖,2015-08-21,199.2,,
40,sh603589,口子窖,2015-08-24,179.28,,
41,sh603589,口子窖,2015-08-25,196.86,,
42,sh603589,口子窖,2015-08-26,216.54,,
43,sh603589,口子窖,2015-08-27,220.56,,
44,sh603589,口子窖,2015-08-28,226.92,,
45,sh603589,口子窖,2015-08-31,204.3,,
46,sh603589,口子窖,2015-09-01,183.9,,
47,sh603589,口子窖,2015-09-02,185.34,,
48,sh603589,口子窖,2015-09-07,188.58,,
49,sh603589,口子窖,2015-09-08,207.42,,
50,sh603589,口子窖,2015-09-09,214.2,,
51,sh603589,口子窖,2015-09-10,201.12,,
52,sh603589,口子窖,2015-09-11,204.06,,
53,sh603589,口子窖,2015-09-14,183.66,,
54,sh603589,口子窖,2015-09-15,186.6,,
55,sh603589,口子窖,2015-09-16,205.02,,
56,sh603589,口子窖,2015-09-17,192.78,,
57,sh603589,口子窖,2015-09-18,192.0,,
58,sh603589,口子窖,2015-09-21,200.16,,
59,sh603589,口子窖,2015-09-22,202.5,,
60,sh603589,口子窖,2015-09-23,201.06,,
61,sh603589,口子窖,2015-09-24,201.54,,
62,sh603589,口子窖,2015-09-25,188.58,,
63,sh603589,口子窖,2015-09-28,191.76,,
64,sh603589,口子窖,2015-09-29,186.96,,
65,sh603589,口子窖,2015-09-30,186.84,,
66,sh603589,口子窖,2015-10-08,193.98,,
67,sh603589,口子窖,2015-10-09,194.34,,
68,sh603589,口子窖,2015-10-12,205.44,,
69,sh603589,口子窖,2015-10-13,203.94,,
70,sh603589,口子窖,2015-10-14,201.6,,
71,sh603589,口子窖,2015-10-15,211.38,,
72,sh603589,口子窖,2015-10-16,210.66,,
73,sh603589,口子窖,2015-10-19,208.32,,
74,sh603589,口子窖,2015-10-20,209.58,,
75,sh603589,口子窖,2015-10-21,189.84,,
76,sh603589,口子窖,2015-10-22,194.28,,
77,sh603589,口子窖,2015-10-23,197.64,,
78,sh603589,口子窖,2015-10-26,198.36,,
79,sh603589,口子窖,2015-10-27,195.9,,
80,sh603589,口子窖,2015-10-28,193.14,,
81,sh603589,口子窖,2015-10-29,197.7,,
82,sh603589,口子窖,2015-10-30,202.92,,
83,sh603589,口子窖,2015-11-02,223.2,,
84,sh603589,口子窖,2015-11-03,227.82,,
85,sh603589,口子窖,2015-11-04,233.34,,
86,sh603589,口子窖,2015-11-05,227.28,,
87,sh603589,口子窖,2015-11-06,229.14,,
88,sh603589,口子窖,2015-11-09,234.12,,
89,sh603589,口子窖,2015-11-10,229.2,,
90,sh603589,口子窖,2015-11-11,246.42,,
91,sh603589,口子窖,2015-11-12,256.2,,
92,sh603589,口子窖,2015-11-13,234.78,,
93,sh603589,口子窖,2015-11-16,237.36,,
94,sh603589,口子窖,2015-11-17,233.82,,
95,sh603589,口子窖,2015-11-18,233.7,,
96,sh603589,口子窖,2015-11-19,239.7,,
97,sh603589,口子窖,2015-11-20,237.9,,
98,sh603589,口子窖,2015-11-23,234.12,,
99,sh603589,口子窖,2015-11-24,243.42,,
100,sh603589,口子窖,2015-11-25,242.88,,
101,sh603589,口子窖,2015-11-26,238.38,,
102,sh603589,口子窖,2015-11-27,218.22,,
103,sh603589,口子窖,2015-11-30,223.08,,
104,sh603589,口子窖,2015-12-01,223.02,,
105,sh603589,口子窖,2015-12-02,223.26,,
106,sh603589,口子窖,2015-12-03,245.58,,
107,sh603589,口子窖,2015-12-04,240.9,,
108,sh603589,口子窖,2015-12-07,242.94,,
109,sh603589,口子窖,2015-12-08,236.46,,
110,sh603589,口子窖,2015-12-09,233.46,,
111,sh603589,口子窖,2015-12-10,231.24,,
112,sh603589,口子窖,2015-12-11,225.3,,
113,sh603589,口子窖,2015-12-14,231.06,,
114,sh603589,口子窖,2015-12-15,231.66,,
115,sh603589,口子窖,2015-12-16,232.62,,
116,sh603589,口子窖,2015-12-17,239.1,,
117,sh603589,口子窖,2015-12-18,242.28,,
118,sh603589,口子窖,2015-12-21,266.52,,
119,sh603589,口子窖,2015-12-22,285.3,,
120,sh603589,口子窖,2015-12-23,269.52,,
121,sh603589,口子窖,2015-12-24,275.34,,
122,sh603589,口子窖,2015-12-25,266.88,,
123,sh603589,口子窖,2015-12-28,256.44,,
124,sh603589,口子窖,2015-12-29,266.04,,
125,sh603589,口子窖,2015-12-30,264.36,,
126,sh603589,口子窖,2015-12-31,257.64,,
127,sh603589,口子窖,2016-01-04,232.98,,
128,sh603589,口子窖,2016-01-05,239.88,,
129,sh603589,口子窖,2016-01-06,242.7,,
130,sh603589,口子窖,2016-01-07,219.36,,
131,sh603589,口子窖,2016-01-08,224.52,,
132,sh603589,口子窖,2016-01-11,207.0,,
133,sh603589,口子窖,2016-01-12,209.34,,
134,sh603589,口子窖,2016-01-13,205.2,,
135,sh603589,口子窖,2016-01-14,213.66,,
136,sh603589,口子窖,2016-01-15,205.14,,
137,sh603589,口子窖,2016-01-18,207.0,,
138,sh603589,口子窖,2016-01-19,216.72,,
139,sh603589,口子窖,2016-01-20,212.7,,
140,sh603589,口子窖,2016-01-21,202.8,,
141,sh603589,口子窖,2016-01-22,206.76,,
142,sh603589,口子窖,2016-01-25,210.42,,
143,sh603589,口子窖,2016-01-26,195.9,,
144,sh603589,口子窖,2016-01-27,191.82,,
145,sh603589,口子窖,2016-01-28,177.3,,
146,sh603589,口子窖,2016-01-29,184.56,,
147,sh603589,口子窖,2016-02-01,186.6,,
148,sh603589,口子窖,2016-02-02,190.74,,
149,sh603589,口子窖,2016-02-03,189.18,,
150,sh603589,口子窖,2016-02-04,193.8,,
151,sh603589,口子窖,2016-02-05,188.46,,
152,sh603589,口子窖,2016-02-15,184.62,,
153,sh603589,口子窖,2016-02-16,191.1,,
154,sh603589,口子窖,2016-02-17,191.88,,
155,sh603589,口子窖,2016-02-18,191.94,,
156,sh603589,口子窖,2016-02-19,191.76,,
157,sh603589,口子窖,2016-02-22,195.78,,
158,sh603589,口子窖,2016-02-23,200.04,,
159,sh603589,口子窖,2016-02-24,196.86,,
160,sh603589,口子窖,2016-02-25,177.9,,
161,sh603589,口子窖,2016-02-26,178.38,,
162,sh603589,口子窖,2016-02-29,169.56,,
163,sh603589,口子窖,2016-03-01,172.44,,
164,sh603589,口子窖,2016-03-02,179.52,,
165,sh603589,口子窖,2016-03-03,179.52,,
166,sh603589,口子窖,2016-03-04,180.48,,
167,sh603589,口子窖,2016-03-07,188.58,,
168,sh603589,口子窖,2016-03-08,185.28,,
169,sh603589,口子窖,2016-03-09,178.62,,
170,sh603589,口子窖,2016-03-10,178.68,,
171,sh603589,口子窖,2016-03-11,175.68,,
172,sh603589,口子窖,2016-03-14,180.24,,
173,sh603589,口子窖,2016-03-15,186.3,,
174,sh603589,口子窖,2016-03-16,181.14,,
175,sh603589,口子窖,2016-03-17,184.68,,
176,sh603589,口子窖,2016-03-18,189.72,,
177,sh603589,口子窖,2016-03-21,195.6,,
178,sh603589,口子窖,2016-03-22,195.78,,
179,sh603589,口子窖,2016-03-23,197.34,,
180,sh603589,口子窖,2016-03-24,193.32,,
181,sh603589,口子窖,2016-03-25,193.02,,
182,sh603589,口子窖,2016-03-28,196.68,,
183,sh603589,口子窖,2016-03-29,190.32,,
184,sh603589,口子窖,2016-03-30,196.02,,
185,sh603589,口子窖,2016-03-31,196.14,,
186,sh603589,口子窖,2016-04-01,193.26,,
187,sh603589,口子窖,2016-04-05,196.98,,
188,sh603589,口子窖,2016-04-06,199.26,,
189,sh603589,口子窖,2016-04-07,197.46,,
190,sh603589,口子窖,2016-04-08,194.82,,
191,sh603589,口子窖,2016-04-11,198.6,,
192,sh603589,口子窖,2016-04-12,195.18,,
193,sh603589,口子窖,2016-04-13,197.7,,
194,sh603589,口子窖,2016-04-14,201.24,,
195,sh603589,口子窖,2016-04-15,202.44,,
196,sh603589,口子窖,2016-04-18,197.28,,
197,sh603589,口子窖,2016-04-19,197.58,,
198,sh603589,口子窖,2016-04-20,184.98,,
199,sh603589,口子窖,2016-04-21,183.18,,
200,sh603589,口子窖,2016-04-22,185.58,,
201,sh603589,口子窖,2016-04-25,186.3,,
202,sh603589,口子窖,2016-04-26,188.82,,
203,sh603589,口子窖,2016-04-27,193.26,,
204,sh603589,口子窖,2016-04-28,186.96,,
205,sh603589,口子窖,2016-04-29,191.1,27.27,28.96
206,sh603589,口子窖,2016-05-03,210.24,30.0,31.86
207,sh603589,口子窖,2016-05-04,217.32,31.01,32.93
208,sh603589,口子窖,2016-05-05,218.7,31.21,33.14
209,sh603589,口子窖,2016-05-06,208.8,29.79,31.64
210,sh603589,口子窖,2016-05-09,211.14,30.13,32.0
211,sh603589,口子窖,2016-05-10,212.7,30.35,32.23
212,sh603589,口子窖,2016-05-11,222.24,31.71,33.68
213,sh603589,口子窖,2016-05-12,221.46,31.6,33.56
214,sh603589,口子窖,2016-05-13,225.84,32.22,34.22
215,sh603589,口子窖,2016-05-16,227.7,32.49,34.51
216,sh603589,口子窖,2016-05-17,219.12,31.27,33.21
217,sh603589,口子窖,2016-05-18,213.96,30.53,32.42
218,sh603589,口子窖,2016-05-19,212.76,30.36,32.24
219,sh603589,口子窖,2016-05-20,219.48,31.32,33.26
220,sh603589,口子窖,2016-05-23,220.26,31.43,33.38
221,sh603589,口子窖,2016-05-24,211.74,30.21,32.09
222,sh603589,口子窖,2016-05-25,207.66,29.63,31.47
223,sh603589,口子窖,2016-05-26,205.8,29.36,31.19
224,sh603589,口子窖,2016-05-27,207.84,29.66,31.5
225,sh603589,口子窖,2016-05-30,201.48,28.75,30.53
226,sh603589,口子窖,2016-05-31,211.74,30.21,32.09
227,sh603589,口子窖,2016-06-01,211.68,30.2,32.08
228,sh603589,口子窖,2016-06-02,218.7,31.21,33.14
229,sh603589,口子窖,2016-06-03,229.62,32.76,34.8
230,sh603589,口子窖,2016-06-06,225.24,32.14,34.13
231,sh603589,口子窖,2016-06-07,228.36,32.58,34.61
232,sh603589,口子窖,2016-06-08,222.18,31.7,33.67
233,sh603589,口子窖,2016-06-13,212.64,30.34,32.22
234,sh603589,口子窖,2016-06-14,217.68,31.06,32.99
235,sh603589,口子窖,2016-06-15,223.74,31.92,33.91
236,sh603589,口子窖,2016-06-16,230.34,32.87,34.91
237,sh603589,口子窖,2016-06-17,233.76,33.35,35.42
238,sh603589,口子窖,2016-06-20,232.5,33.17,35.23
239,sh603589,口子窖,2016-06-21,224.1,31.98,33.96
240,sh603589,口子窖,2016-06-22,226.32,32.29,34.3
241,sh603589,口子窖,2016-06-23,216.36,30.87,32.79
242,sh603589,口子窖,2016-06-24,207.06,29.54,31.7
243,sh603589,口子窖,2016-06-27,210.66,30.06,32.25
244,sh603589,口子窖,2016-06-28,213.72,30.5,32.72
245,sh603589,口子窖,2016-06-29,213.48,30.46,32.68
246,sh603589,口子窖,2016-06-30,217.26,31.0,33.26
247,sh603589,口子窖,2016-07-01,212.76,30.36,32.57
248,sh603589,口子窖,2016-07-04,214.74,30.64,32.87
249,sh603589,口子窖,2016-07-05,213.66,30.49,32.71
250,sh603589,口子窖,2016-07-06,235.02,33.53,35.98
251,sh603589,口子窖,2016-07-07,225.9,32.23,34.58
252,sh603589,口子窖,2016-07-08,225.6,32.19,34.53
253,sh603589,口子窖,2016-07-11,230.28,32.86,35.25
254,sh603589,口子窖,2016-07-12,231.72,33.06,35.47
255,sh603589,口子窖,2016-07-13,227.16,32.41,34.77
256,sh603589,口子窖,2016-07-14,225.9,32.23,34.58
257,sh603589,口子窖,2016-07-15,230.34,32.87,35.26
258,sh603589,口子窖,2016-07-18,230.04,32.82,35.21
259,sh603589,口子窖,2016-07-19,223.8,31.93,34.26
260,sh603589,口子窖,2016-07-20,219.06,31.26,33.53
261,sh603589,口子窖,2016-07-21,217.8,31.08,33.34
262,sh603589,口子窖,2016-07-22,211.26,30.14,32.34
263,sh603589,口子窖,2016-07-25,207.66,29.63,31.79
264,sh603589,口子窖,2016-07-26,212.1,30.26,32.47
265,sh603589,口子窖,2016-07-27,205.26,29.29,31.42
266,sh603589,口子窖,2016-07-28,205.92,29.38,31.52
267,sh603589,口子窖,2016-07-29,206.22,29.42,31.57
268,sh603589,口子窖,2016-08-01,199.92,28.53,30.6
269,sh603589,口子窖,2016-08-02,203.22,29.0,31.11
270,sh603589,口子窖,2016-08-03,204.24,29.14,31.26
271,sh603589,口子窖,2016-08-04,204.78,29.22,31.35
272,sh603589,口子窖,2016-08-05,202.5,28.89,31.0
273,sh603589,口子窖,2016-08-08,204.72,29.21,31.34
274,sh603589,口子窖,2016-08-09,207.66,29.63,31.79
275,sh603589,口子窖,2016-08-10,204.78,29.22,31.35
276,sh603589,口子窖,2016-08-11,203.64,29.06,31.17
277,sh603589,口子窖,2016-08-12,205.02,29.25,31.38
278,sh603589,口子窖,2016-08-15,208.32,29.72,31.89
279,sh603589,口子窖,2016-08-16,207.36,29.59,31.74
280,sh603589,口子窖,2016-08-17,208.86,29.8,31.97
281,sh603589,口子窖,2016-08-18,206.58,29.48,31.62
282,sh603589,口子窖,2016-08-19,206.34,29.44,31.59
283,sh603589,口子窖,2016-08-22,202.68,28.92,31.03
284,sh603589,口子窖,2016-08-23,203.1,28.98,31.09
285,sh603589,口子窖,2016-08-24,202.86,28.95,31.05
286,sh603589,口子窖,2016-08-25,205.32,29.3,31.43
287,sh603589,口子窖,2016-08-26,204.78,27.72,31.35
288,sh603589,口子窖,2016-08-29,202.92,27.47,31.06
289,sh603589,口子窖,2016-08-30,201.72,27.31,30.88
290,sh603589,口子窖,2016-08-31,202.02,27.35,30.92
291,sh603589,口子窖,2016-09-01,197.1,26.68,30.17
292,sh603589,口子窖,2016-09-02,197.34,26.71,30.21
293,sh603589,口子窖,2016-09-05,196.8,26.64,30.13
294,sh603589,口子窖,2016-09-06,198.06,26.81,30.32
