,code,name,date,market_value,pe_ttm,price
0,sz002304,洋河股份,2009-10-27,243.0,,
1,sz002304,洋河股份,2009-11-06,395.6,,
2,sz002304,洋河股份,2009-11-09,405.54,,
3,sz002304,洋河股份,2009-11-10,399.51,,
4,sz002304,洋河股份,2009-11-11,415.17,,
5,sz002304,洋河股份,2009-11-12,418.5,,
6,sz002304,洋河股份,2009-11-13,424.31,,
7,sz002304,洋河股份,2009-11-16,442.75,,
8,sz002304,洋河股份,2009-11-17,439.65,,
9,sz002304,洋河股份,2009-11-18,440.95,,
10,sz002304,洋河股份,2009-11-19,446.0,,
11,sz002304,洋河股份,2009-11-20,473.0,,
12,sz002304,洋河股份,2009-11-23,486.81,,
13,sz002304,洋河股份,2009-11-24,470.7,,
14,sz002304,洋河股份,2009-11-25,512.1,,
15,sz002304,洋河股份,2009-11-26,490.05,,
16,sz002304,洋河股份,2009-11-27,494.95,,
17,sz002304,洋河股份,2009-11-30,517.95,,
18,sz002304,洋河股份,2009-12-01,518.36,,
19,sz002304,洋河股份,2009-12-02,525.6,,
20,sz002304,洋河股份,2009-12-03,530.55,,
21,sz002304,洋河股份,2009-12-04,508.0,,
22,sz002304,洋河股份,2009-12-07,514.62,,
23,sz002304,洋河股份,2009-12-08,504.36,,
24,sz002304,洋河股份,2009-12-09,498.15,,
25,sz002304,洋河股份,2009-12-10,509.36,,
26,sz002304,洋河股份,2009-12-11,501.25,,
27,sz002304,洋河股份,2009-12-14,509.31,,
28,sz002304,洋河股份,2009-12-15,506.25,,
29,sz002304,洋河股份,2009-12-16,486.76,,
30,sz002304,洋河股份,2009-12-17,465.25,,
31,sz002304,洋河股份,2009-12-18,465.7,,
32,sz002304,洋河股份,2009-12-21,465.7,,
33,sz002304,洋河股份,2009-12-22,479.25,,
34,sz002304,洋河股份,2009-12-23,491.26,,
35,sz002304,洋河股份,2009-12-24,510.75,,
36,sz002304,洋河股份,2009-12-25,510.75,,
37,sz002304,洋河股份,2009-12-28,509.85,,
38,sz002304,洋河股份,2009-12-29,508.5,,
39,sz002304,洋河股份,2009-12-30,506.61,,
40,sz002304,洋河股份,2009-12-31,512.96,,
41,sz002304,洋河股份,2010-01-04,510.75,,
42,sz002304,洋河股份,2010-01-05,514.22,,
43,sz002304,洋河股份,2010-01-06,496.44,,
44,sz002304,洋河股份,2010-01-07,479.7,,
45,sz002304,洋河股份,2010-01-08,482.44,,
46,sz002304,洋河股份,2010-01-11,491.94,,
47,sz002304,洋河股份,2010-01-12,512.96,,
48,sz002304,洋河股份,2010-01-13,511.43,,
49,sz002304,洋河股份,2010-01-14,519.3,,
50,sz002304,洋河股份,2010-01-15,512.14,,
51,sz002304,洋河股份,2010-01-18,509.4,,
52,sz002304,洋河股份,2010-01-19,507.87,,
53,sz002304,洋河股份,2010-01-20,482.85,,
54,sz002304,洋河股份,2010-01-21,488.25,,
55,sz002304,洋河股份,2010-01-22,475.74,,
56,sz002304,洋河股份,2010-01-25,486.0,,
57,sz002304,洋河股份,2010-01-26,483.98,,
58,sz002304,洋河股份,2010-01-27,482.04,,
59,sz002304,洋河股份,2010-01-28,487.57,,
60,sz002304,洋河股份,2010-01-29,486.13,,
61,sz002304,洋河股份,2010-02-01,487.39,,
62,sz002304,洋河股份,2010-02-02,485.91,,
63,sz002304,洋河股份,2010-02-03,472.05,,
64,sz002304,洋河股份,2010-02-04,469.39,,
65,sz002304,洋河股份,2010-02-05,463.5,,
66,sz002304,洋河股份,2010-02-08,458.82,,
67,sz002304,洋河股份,2010-02-09,477.9,,
68,sz002304,洋河股份,2010-02-10,480.6,,
69,sz002304,洋河股份,2010-02-11,480.82,,
70,sz002304,洋河股份,2010-02-12,493.2,,
71,sz002304,洋河股份,2010-02-22,479.93,,
72,sz002304,洋河股份,2010-02-23,477.0,,
73,sz002304,洋河股份,2010-02-24,494.37,,
74,sz002304,洋河股份,2010-02-25,499.05,,
75,sz002304,洋河股份,2010-02-26,505.26,,
76,sz002304,洋河股份,2010-03-01,508.05,,
77,sz002304,洋河股份,2010-03-02,499.05,,
78,sz002304,洋河股份,2010-03-03,514.58,,
79,sz002304,洋河股份,2010-03-04,509.4,,
80,sz002304,洋河股份,2010-03-05,490.14,,
81,sz002304,洋河股份,2010-03-08,479.88,38.28,23.18
82,sz002304,洋河股份,2010-03-09,476.77,38.03,23.03
83,sz002304,洋河股份,2010-03-10,489.74,39.07,23.66
84,sz002304,洋河股份,2010-03-11,492.75,39.31,23.81
85,sz002304,洋河股份,2010-03-12,477.05,38.05,23.05
86,sz002304,洋河股份,2010-03-15,481.27,38.39,23.25
87,sz002304,洋河股份,2010-03-16,476.73,38.03,23.03
88,sz002304,洋河股份,2010-03-17,481.45,38.41,23.26
89,sz002304,洋河股份,2010-03-18,478.17,38.14,23.1
90,sz002304,洋河股份,2010-03-19,478.8,38.19,23.13
91,sz002304,洋河股份,2010-03-22,481.9,38.44,23.28
92,sz002304,洋河股份,2010-03-23,479.34,38.24,23.16
93,sz002304,洋河股份,2010-03-24,484.83,38.67,23.42
94,sz002304,洋河股份,2010-03-25,489.87,39.08,23.67
95,sz002304,洋河股份,2010-03-26,486.45,38.8,23.5
96,sz002304,洋河股份,2010-03-29,486.45,38.8,23.5
97,sz002304,洋河股份,2010-03-30,486.45,38.8,23.5
98,sz002304,洋河股份,2010-03-31,503.1,40.13,24.31
99,sz002304,洋河股份,2010-04-01,508.55,40.57,24.57
100,sz002304,洋河股份,2010-04-02,506.7,40.42,24.48
101,sz002304,洋河股份,2010-04-06,507.42,40.48,24.51
102,sz002304,洋河股份,2010-04-07,533.52,42.56,25.77
103,sz002304,洋河股份,2010-04-08,549.0,43.79,26.52
104,sz002304,洋河股份,2010-04-09,556.07,44.36,26.86
105,sz002304,洋河股份,2010-04-12,566.1,45.16,27.35
106,sz002304,洋河股份,2010-04-13,567.0,45.23,27.39
107,sz002304,洋河股份,2010-04-14,569.12,45.4,27.49
108,sz002304,洋河股份,2010-04-15,569.16,45.4,27.5
109,sz002304,洋河股份,2010-04-16,612.0,48.82,29.57
110,sz002304,洋河股份,2010-04-19,614.25,49.0,29.67
111,sz002304,洋河股份,2010-04-20,660.91,52.72,32.1
112,sz002304,洋河股份,2010-04-21,657.0,,
113,sz002304,洋河股份,2010-04-22,661.27,,
114,sz002304,洋河股份,2010-04-23,650.79,,
115,sz002304,洋河股份,2010-04-26,627.84,,
116,sz002304,洋河股份,2010-04-27,636.98,,
117,sz002304,洋河股份,2010-04-28,652.9,,
118,sz002304,洋河股份,2010-04-29,619.25,,
119,sz002304,洋河股份,2010-04-30,602.55,,
120,sz002304,洋河股份,2010-05-04,602.46,,
121,sz002304,洋河股份,2010-05-05,640.17,,
122,sz002304,洋河股份,2010-05-06,634.18,,
123,sz002304,洋河股份,2010-05-07,630.0,,
124,sz002304,洋河股份,2010-05-10,603.9,,
125,sz002304,洋河股份,2010-05-11,594.0,,
126,sz002304,洋河股份,2010-05-12,585.45,,
127,sz002304,洋河股份,2010-05-13,608.94,,
128,sz002304,洋河股份,2010-05-14,616.05,,
129,sz002304,洋河股份,2010-05-17,595.35,,
130,sz002304,洋河股份,2010-05-18,602.5,,
131,sz002304,洋河股份,2010-05-19,625.05,,
132,sz002304,洋河股份,2010-05-20,622.58,,
133,sz002304,洋河股份,2010-05-21,665.55,,
134,sz002304,洋河股份,2010-05-24,673.88,,
135,sz002304,洋河股份,2010-05-25,648.0,,
136,sz002304,洋河股份,2010-05-26,640.12,,
137,sz002304,洋河股份,2010-05-27,640.12,,
138,sz002304,洋河股份,2010-05-28,657.0,,
139,sz002304,洋河股份,2010-05-31,659.21,,
140,sz002304,洋河股份,2010-06-01,682.61,,
141,sz002304,洋河股份,2010-06-02,684.0,,
142,sz002304,洋河股份,2010-06-03,680.85,,
143,sz002304,洋河股份,2010-06-04,670.5,,
144,sz002304,洋河股份,2010-06-07,669.6,,
145,sz002304,洋河股份,2010-06-08,685.58,,
146,sz002304,洋河股份,2010-06-09,742.5,,
147,sz002304,洋河股份,2010-06-10,744.66,,
148,sz002304,洋河股份,2010-06-11,726.75,,
149,sz002304,洋河股份,2010-06-17,718.15,,
150,sz002304,洋河股份,2010-06-18,662.62,,
151,sz002304,洋河股份,2010-06-21,676.71,,
152,sz002304,洋河股份,2010-06-22,680.36,,
153,sz002304,洋河股份,2010-06-23,689.99,,
154,sz002304,洋河股份,2010-06-24,695.25,,
155,sz002304,洋河股份,2010-06-25,677.75,,
156,sz002304,洋河股份,2010-06-28,666.9,,
157,sz002304,洋河股份,2010-06-29,643.5,,
158,sz002304,洋河股份,2010-06-30,661.05,,
159,sz002304,洋河股份,2010-07-01,675.9,,
160,sz002304,洋河股份,2010-07-02,661.5,,
161,sz002304,洋河股份,2010-07-05,683.28,,
162,sz002304,洋河股份,2010-07-06,686.02,,
163,sz002304,洋河股份,2010-07-07,687.6,,
164,sz002304,洋河股份,2010-07-08,703.8,,
165,sz002304,洋河股份,2010-07-09,705.6,,
166,sz002304,洋河股份,2010-07-12,680.36,,
167,sz002304,洋河股份,2010-07-13,684.04,,
168,sz002304,洋河股份,2010-07-14,682.7,,
169,sz002304,洋河股份,2010-07-15,692.91,,
170,sz002304,洋河股份,2010-07-16,712.35,,
171,sz002304,洋河股份,2010-07-19,729.0,,
172,sz002304,洋河股份,2010-07-20,730.49,,
173,sz002304,洋河股份,2010-07-21,728.46,,
174,sz002304,洋河股份,2010-07-22,737.1,,
175,sz002304,洋河股份,2010-07-23,737.1,,
176,sz002304,洋河股份,2010-07-26,765.0,,
177,sz002304,洋河股份,2010-07-27,774.0,,
178,sz002304,洋河股份,2010-07-28,779.94,,
179,sz002304,洋河股份,2010-07-29,778.73,,
180,sz002304,洋河股份,2010-07-30,770.62,,
181,sz002304,洋河股份,2010-08-02,798.84,,
182,sz002304,洋河股份,2010-08-03,785.25,,
183,sz002304,洋河股份,2010-08-04,792.9,,
184,sz002304,洋河股份,2010-08-05,771.66,,
185,sz002304,洋河股份,2010-08-06,780.08,,
186,sz002304,洋河股份,2010-08-09,801.18,,
187,sz002304,洋河股份,2010-08-10,777.24,,
188,sz002304,洋河股份,2010-08-11,793.26,,
189,sz002304,洋河股份,2010-08-12,793.62,,
190,sz002304,洋河股份,2010-08-13,822.47,,
191,sz002304,洋河股份,2010-08-16,839.25,,
192,sz002304,洋河股份,2010-08-17,876.15,,
193,sz002304,洋河股份,2010-08-18,893.61,,
194,sz002304,洋河股份,2010-08-19,873.0,,
195,sz002304,洋河股份,2010-08-20,819.0,,
196,sz002304,洋河股份,2010-08-23,820.8,47.38,39.87
197,sz002304,洋河股份,2010-08-24,834.16,48.15,40.52
198,sz002304,洋河股份,2010-08-25,803.48,46.38,39.03
199,sz002304,洋河股份,2010-08-26,819.36,47.29,39.8
200,sz002304,洋河股份,2010-08-27,858.15,49.53,41.68
201,sz002304,洋河股份,2010-08-30,887.0,51.2,43.08
202,sz002304,洋河股份,2010-08-31,884.16,51.03,42.95
203,sz002304,洋河股份,2010-09-01,870.75,50.26,42.3
204,sz002304,洋河股份,2010-09-02,872.1,50.34,42.36
205,sz002304,洋河股份,2010-09-03,837.27,48.33,40.67
206,sz002304,洋河股份,2010-09-06,837.0,48.31,40.66
207,sz002304,洋河股份,2010-09-07,838.58,48.4,40.73
208,sz002304,洋河股份,2010-09-08,824.99,47.62,40.07
209,sz002304,洋河股份,2010-09-09,842.85,48.65,40.94
210,sz002304,洋河股份,2010-09-10,872.55,50.36,42.38
211,sz002304,洋河股份,2010-09-13,877.5,50.65,42.62
212,sz002304,洋河股份,2010-09-14,889.7,51.35,43.22
213,sz002304,洋河股份,2010-09-15,881.55,50.88,42.82
214,sz002304,洋河股份,2010-09-16,853.47,49.26,41.46
215,sz002304,洋河股份,2010-09-17,877.5,50.65,42.62
216,sz002304,洋河股份,2010-09-20,875.88,50.56,42.54
217,sz002304,洋河股份,2010-09-21,940.41,54.28,45.68
218,sz002304,洋河股份,2010-09-27,943.2,54.44,45.81
219,sz002304,洋河股份,2010-09-28,940.95,54.31,45.71
220,sz002304,洋河股份,2010-09-29,914.8,52.8,44.44
221,sz002304,洋河股份,2010-09-30,922.46,53.24,44.81
222,sz002304,洋河股份,2010-10-08,963.45,55.61,46.8
223,sz002304,洋河股份,2010-10-11,927.0,53.51,45.03
224,sz002304,洋河股份,2010-10-12,897.66,51.81,43.6
225,sz002304,洋河股份,2010-10-13,882.0,50.91,42.84
226,sz002304,洋河股份,2010-10-14,850.5,49.09,41.31
227,sz002304,洋河股份,2010-10-15,931.46,53.76,45.24
228,sz002304,洋河股份,2010-10-18,881.1,50.86,42.8
229,sz002304,洋河股份,2010-10-19,890.19,51.38,43.24
230,sz002304,洋河股份,2010-10-20,894.6,51.64,43.45
231,sz002304,洋河股份,2010-10-21,893.43,51.57,43.4
232,sz002304,洋河股份,2010-10-22,915.35,52.83,44.46
233,sz002304,洋河股份,2010-10-25,945.67,54.58,45.94
234,sz002304,洋河股份,2010-10-26,940.5,54.29,45.68
235,sz002304,洋河股份,2010-10-27,945.0,54.55,45.9
236,sz002304,洋河股份,2010-10-28,917.6,48.67,44.57
237,sz002304,洋河股份,2010-10-29,936.0,49.64,45.47
238,sz002304,洋河股份,2010-11-01,963.0,51.07,46.78
239,sz002304,洋河股份,2010-11-02,987.75,52.39,47.98
240,sz002304,洋河股份,2010-11-03,1017.0,53.94,49.4
241,sz002304,洋河股份,2010-11-04,1019.25,54.06,49.51
242,sz002304,洋河股份,2010-11-05,1025.1,54.37,49.79
243,sz002304,洋河股份,2010-11-08,1066.5,56.56,51.8
244,sz002304,洋河股份,2010-11-09,1114.65,59.12,54.14
245,sz002304,洋河股份,2010-11-10,1147.45,60.86,55.74
246,sz002304,洋河股份,2010-11-11,1141.74,60.55,55.46
247,sz002304,洋河股份,2010-11-12,1118.7,59.33,54.34
248,sz002304,洋河股份,2010-11-15,1136.3,60.27,55.19
249,sz002304,洋河股份,2010-11-16,1095.62,58.11,53.22
250,sz002304,洋河股份,2010-11-17,1039.5,55.13,50.49
