证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
正海生物,300653.SZ,20230210,48.15,47.5657,20.0028,1.2184,18000.0,866700.0
正海生物,300653.SZ,20230209,48.44,47.8522,20.1233,1.2111,18000.0,871920.0
正海生物,300653.SZ,20230208,48.67,48.0794,20.2189,1.2054,18000.0,876060.0
正海生物,300653.SZ,20230207,48.51,47.9214,20.1524,1.2094,18000.0,873180.0
正海生物,300653.SZ,20230206,49.7,49.0969,20.6468,1.1804,18000.0,894600.0
正海生物,300653.SZ,20230203,50.02,49.413,20.7797,1.1729,18000.0,900360.0
正海生物,300653.SZ,20230202,48.71,48.1189,20.2355,1.2044,18000.0,876780.0
正海生物,300653.SZ,20230201,47.79,47.2101,19.8533,1.2276,18000.0,860220.0
正海生物,300653.SZ,20230131,48.66,44.3569,19.8869,1.2056,18000.0,875880.0
正海生物,300653.SZ,20230130,49.17,44.8218,20.0953,1.1931,18000.0,885060.0
正海生物,300653.SZ,20230120,50.49,46.0251,20.6348,1.1619,18000.0,908820.0
正海生物,300653.SZ,20230119,50.31,45.861,20.5612,1.1661,18000.0,905580.0
正海生物,300653.SZ,20230118,49.99,45.5693,20.4304,1.1736,18000.0,899820.0
正海生物,300653.SZ,20230117,49.67,45.2776,20.2996,1.1811,18000.0,894060.0
正海生物,300653.SZ,20230116,48.88,44.5575,19.9768,1.2002,18000.0,879840.0
正海生物,300653.SZ,20230113,47.29,43.1081,19.327,1.2406,18000.0,851220.0
正海生物,300653.SZ,20230112,46.55,42.4335,19.0245,1.2603,18000.0,837900.0
正海生物,300653.SZ,20230111,45.98,41.9139,18.7916,1.2759,18000.0,827640.0
正海生物,300653.SZ,20230110,45.96,41.8957,18.7834,1.2765,18000.0,827280.0
正海生物,300653.SZ,20230109,44.4,40.4737,18.1458,1.3213,18000.0,799200.0
正海生物,300653.SZ,20230106,43.6,39.7444,17.8189,1.3456,18000.0,784800.0
正海生物,300653.SZ,20230105,43.96,40.0726,17.966,1.3345,18000.0,791280.0
正海生物,300653.SZ,20230104,43.81,39.9358,17.9047,1.3391,18000.0,788580.0
正海生物,300653.SZ,20230103,43.31,39.48,17.7004,1.3546,18000.0,779580.0
正海生物,300653.SZ,20221230,43.0,39.1975,17.5737,1.3643,18000.0,774000.0
正海生物,300653.SZ,20221229,42.7,38.924,17.4511,1.3739,18000.0,768600.0
正海生物,300653.SZ,20221228,40.91,37.2923,16.7195,1.434,18000.0,736380.0
正海生物,300653.SZ,20221227,41.2,37.5566,16.838,1.4239,18000.0,741600.0
正海生物,300653.SZ,20221226,40.15,36.5995,16.4089,1.4612,18000.0,722700.0
正海生物,300653.SZ,20221223,39.9,36.3716,16.3067,1.4703,18000.0,718200.0
正海生物,300653.SZ,20221222,39.36,35.8793,16.086,1.4905,18000.0,708480.0
正海生物,300653.SZ,20221221,38.4,35.0042,15.6937,1.5278,18000.0,691200.0
正海生物,300653.SZ,20221220,38.92,35.4783,15.9062,1.5074,18000.0,700560.0
正海生物,300653.SZ,20221219,39.3,35.8247,16.0615,1.4928,18000.0,707400.0
正海生物,300653.SZ,20221216,40.95,37.3287,16.7359,1.4326,18000.0,737100.0
正海生物,300653.SZ,20221215,41.23,37.584,16.8503,1.4229,18000.0,742140.0
正海生物,300653.SZ,20221214,41.2,37.5566,16.838,1.4239,18000.0,741600.0
正海生物,300653.SZ,20221213,42.28,38.5411,17.2794,1.3876,18000.0,761040.0
正海生物,300653.SZ,20221212,42.95,39.1519,17.5532,1.3659,18000.0,773100.0
正海生物,300653.SZ,20221209,42.92,39.1245,17.541,1.3669,18000.0,772560.0
正海生物,300653.SZ,20221208,43.27,39.4436,17.684,1.3558,18000.0,778860.0
正海生物,300653.SZ,20221207,43.14,39.3251,17.6309,1.3599,18000.0,776520.0
正海生物,300653.SZ,20221206,42.66,38.8875,17.4347,1.3752,18000.0,767880.0
正海生物,300653.SZ,20221205,42.13,38.4044,17.2181,1.3925,18000.0,758340.0
正海生物,300653.SZ,20221202,42.14,38.4135,17.2222,1.3922,18000.0,758520.0
正海生物,300653.SZ,20221201,42.13,38.4044,17.2181,1.3925,18000.0,758340.0
正海生物,300653.SZ,20221130,40.23,36.6724,16.4416,1.4583,18000.0,724140.0
正海生物,300653.SZ,20221129,41.0,37.3743,16.7563,1.4309,18000.0,738000.0
正海生物,300653.SZ,20221128,40.98,37.3561,16.7481,1.4316,18000.0,737640.0
正海生物,300653.SZ,20221125,41.02,37.3926,16.7645,1.4302,18000.0,738360.0
正海生物,300653.SZ,20221124,42.38,38.6323,17.3203,1.3843,18000.0,762840.0
正海生物,300653.SZ,20221123,41.66,37.976,17.026,1.4082,18000.0,749880.0
正海生物,300653.SZ,20221122,42.32,38.5776,17.2958,1.3863,18000.0,761760.0
正海生物,300653.SZ,20221121,44.4,40.4737,18.1458,1.3213,18000.0,799200.0
正海生物,300653.SZ,20221118,44.7,40.7471,18.2685,1.3125,18000.0,804600.0
正海生物,300653.SZ,20221117,43.8,39.9267,17.9006,1.3394,18000.0,788400.0
正海生物,300653.SZ,20221116,44.16,40.2549,18.0478,1.3285,18000.0,794880.0
正海生物,300653.SZ,20221115,43.8,39.9267,17.9006,1.3394,18000.0,788400.0
正海生物,300653.SZ,20221114,43.25,39.4254,17.6759,1.3565,18000.0,778500.0
正海生物,300653.SZ,20221111,42.2,38.4682,17.2467,1.3902,18000.0,759600.0
正海生物,300653.SZ,20221110,42.69,38.9149,17.447,1.3742,18000.0,768420.0
正海生物,300653.SZ,20221109,43.35,39.5165,17.7167,1.3533,18000.0,780300.0
正海生物,300653.SZ,20221108,43.02,39.2157,17.5819,1.3637,18000.0,774360.0
正海生物,300653.SZ,20221107,42.75,38.9696,17.4715,1.3723,18000.0,769500.0
正海生物,300653.SZ,20221104,43.05,39.243,17.5941,1.3628,18000.0,774900.0
