证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
迎驾贡酒,603198.SH,20230120,69.03,34.0256,10.4418,1.3038,80000.0,5522400.0
迎驾贡酒,603198.SH,20230119,69.45,34.2326,10.5053,1.2959,80000.0,5556000.0
迎驾贡酒,603198.SH,20230118,69.3,34.1587,10.4826,1.2987,80000.0,5544000.0
迎驾贡酒,603198.SH,20230117,71.15,35.0705,10.7625,1.2649,80000.0,5692000.0
迎驾贡酒,603198.SH,20230116,70.93,34.9621,10.7292,1.2689,80000.0,5674400.0
迎驾贡酒,603198.SH,20230113,72.2,35.5881,10.9213,1.2465,80000.0,5776000.0
迎驾贡酒,603198.SH,20230112,70.14,34.5727,10.6097,1.2831,80000.0,5611200.0
迎驾贡酒,603198.SH,20230111,71.05,35.0212,10.7474,1.2667,80000.0,5684000.0
迎驾贡酒,603198.SH,20230110,74.07,36.5098,11.2042,1.2151,80000.0,5925600.0
迎驾贡酒,603198.SH,20230109,73.76,36.357,11.1573,1.2202,80000.0,5900800.0
迎驾贡酒,603198.SH,20230106,67.92,33.4784,10.2739,1.3251,80000.0,5433600.0
迎驾贡酒,603198.SH,20230105,67.3,33.1728,10.1801,1.3373,80000.0,5384000.0
迎驾贡酒,603198.SH,20230104,61.92,30.521,9.3663,1.4535,80000.0,4953600.0
迎驾贡酒,603198.SH,20230103,60.84,29.9886,9.2029,1.4793,80000.0,4867200.0
迎驾贡酒,603198.SH,20221230,62.78,30.9449,9.4964,1.4336,80000.0,5022400.0
迎驾贡酒,603198.SH,20221229,62.47,30.7921,9.4495,1.4407,80000.0,4997600.0
迎驾贡酒,603198.SH,20221228,62.21,30.6639,9.4102,1.4467,80000.0,4976800.0
迎驾贡酒,603198.SH,20221227,62.88,30.9942,9.5115,1.4313,80000.0,5030400.0
迎驾贡酒,603198.SH,20221226,59.85,29.5007,9.0532,1.5038,80000.0,4788000.0
