,code,name,date,market_value,pe_ttm,price
0,sh603369,今世缘,2014-07-03,122.34,,
1,sh603369,今世缘,2014-07-04,134.58,,
2,sh603369,今世缘,2014-07-07,148.03,,
3,sh603369,今世缘,2014-07-08,155.66,,
4,sh603369,今世缘,2014-07-09,143.62,,
5,sh603369,今世缘,2014-07-10,152.35,,
6,sh603369,今世缘,2014-07-11,144.57,,
7,sh603369,今世缘,2014-07-14,140.25,,
8,sh603369,今世缘,2014-07-15,140.45,,
9,sh603369,今世缘,2014-07-16,141.36,,
10,sh603369,今世缘,2014-07-17,133.98,,
11,sh603369,今世缘,2014-07-18,137.39,,
12,sh603369,今世缘,2014-07-21,133.88,,
13,sh603369,今世缘,2014-07-22,133.43,,
14,sh603369,今世缘,2014-07-23,129.61,,
15,sh603369,今世缘,2014-07-24,129.97,,
16,sh603369,今世缘,2014-07-25,129.56,,
17,sh603369,今世缘,2014-07-28,132.02,,
18,sh603369,今世缘,2014-07-29,132.12,,
19,sh603369,今世缘,2014-07-30,134.23,,
20,sh603369,今世缘,2014-07-31,133.53,,
21,sh603369,今世缘,2014-08-01,129.46,,
22,sh603369,今世缘,2014-08-04,130.12,,
23,sh603369,今世缘,2014-08-05,130.67,,
24,sh603369,今世缘,2014-08-06,130.22,,
25,sh603369,今世缘,2014-08-07,129.51,,
26,sh603369,今世缘,2014-08-08,129.92,,
27,sh603369,今世缘,2014-08-11,130.82,,
28,sh603369,今世缘,2014-08-12,131.72,,
29,sh603369,今世缘,2014-08-13,134.88,,
30,sh603369,今世缘,2014-08-14,138.9,,
31,sh603369,今世缘,2014-08-15,137.79,,
32,sh603369,今世缘,2014-08-18,137.19,,
33,sh603369,今世缘,2014-08-19,136.99,,
34,sh603369,今世缘,2014-08-20,139.95,,
35,sh603369,今世缘,2014-08-21,136.54,,
36,sh603369,今世缘,2014-08-22,136.74,,
37,sh603369,今世缘,2014-08-25,135.34,,
38,sh603369,今世缘,2014-08-26,130.62,,
39,sh603369,今世缘,2014-08-27,130.87,,
40,sh603369,今世缘,2014-08-28,128.71,,
41,sh603369,今世缘,2014-08-29,131.02,,
42,sh603369,今世缘,2014-09-01,132.63,,
43,sh603369,今世缘,2014-09-02,136.29,,
44,sh603369,今世缘,2014-09-03,135.74,,
45,sh603369,今世缘,2014-09-04,136.39,,
46,sh603369,今世缘,2014-09-05,135.99,,
47,sh603369,今世缘,2014-09-09,134.48,,
48,sh603369,今世缘,2014-09-10,136.04,,
49,sh603369,今世缘,2014-09-11,134.78,,
50,sh603369,今世缘,2014-09-12,135.18,,
51,sh603369,今世缘,2014-09-15,133.73,,
52,sh603369,今世缘,2014-09-16,129.92,,
53,sh603369,今世缘,2014-09-17,129.97,,
54,sh603369,今世缘,2014-09-18,130.07,,
55,sh603369,今世缘,2014-09-19,132.53,,
56,sh603369,今世缘,2014-09-22,131.77,,
57,sh603369,今世缘,2014-09-23,133.53,,
58,sh603369,今世缘,2014-09-24,133.63,,
59,sh603369,今世缘,2014-09-25,132.88,,
60,sh603369,今世缘,2014-09-26,131.72,,
61,sh603369,今世缘,2014-09-29,133.53,,
62,sh603369,今世缘,2014-09-30,133.73,,
63,sh603369,今世缘,2014-10-08,134.58,,
64,sh603369,今世缘,2014-10-09,134.28,,
65,sh603369,今世缘,2014-10-10,132.78,,
66,sh603369,今世缘,2014-10-13,131.72,,
67,sh603369,今世缘,2014-10-14,131.67,,
68,sh603369,今世缘,2014-10-15,132.32,,
69,sh603369,今世缘,2014-10-16,131.22,,
70,sh603369,今世缘,2014-10-17,134.48,,
71,sh603369,今世缘,2014-10-20,137.24,,
72,sh603369,今世缘,2014-10-21,138.65,,
73,sh603369,今世缘,2014-10-22,136.64,,
74,sh603369,今世缘,2014-10-23,131.62,,
75,sh603369,今世缘,2014-10-24,131.37,,
76,sh603369,今世缘,2014-10-27,129.97,,
77,sh603369,今世缘,2014-10-28,132.37,,
78,sh603369,今世缘,2014-10-29,134.08,,
79,sh603369,今世缘,2014-10-30,134.58,,
80,sh603369,今世缘,2014-10-31,137.49,,
81,sh603369,今世缘,2014-11-03,135.84,,
82,sh603369,今世缘,2014-11-04,140.91,,
83,sh603369,今世缘,2014-11-05,138.95,,
84,sh603369,今世缘,2014-11-06,139.65,,
85,sh603369,今世缘,2014-11-07,141.41,,
86,sh603369,今世缘,2014-11-10,147.48,,
87,sh603369,今世缘,2014-11-11,142.21,,
88,sh603369,今世缘,2014-11-12,150.49,,
89,sh603369,今世缘,2014-11-13,149.29,,
90,sh603369,今世缘,2014-11-14,143.01,,
91,sh603369,今世缘,2014-11-17,142.26,,
92,sh603369,今世缘,2014-11-18,143.21,,
93,sh603369,今世缘,2014-11-19,142.21,,
94,sh603369,今世缘,2014-11-20,141.66,,
95,sh603369,今世缘,2014-11-21,142.51,,
96,sh603369,今世缘,2014-11-24,143.51,,
97,sh603369,今世缘,2014-11-25,142.16,,
98,sh603369,今世缘,2014-11-26,145.62,,
99,sh603369,今世缘,2014-11-27,145.27,,
