证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
森霸传感,300701.SZ,20230120,8.68,35.5325,9.4168,1.275,27000.0,234360.0
森霸传感,300701.SZ,20230119,8.73,35.7372,9.471,1.2677,27000.0,235710.0
森霸传感,300701.SZ,20230118,8.59,35.1641,9.3191,1.2883,27000.0,231930.0
森霸传感,300701.SZ,20230117,8.39,34.3454,9.1022,1.319,27000.0,226530.0
森霸传感,300701.SZ,20230116,8.36,34.2226,9.0696,1.3238,27000.0,225720.0
森霸传感,300701.SZ,20230113,8.23,33.6904,8.9286,1.3447,27000.0,222210.0
森霸传感,300701.SZ,20230112,8.22,33.6495,8.9177,1.3463,27000.0,221940.0
森霸传感,300701.SZ,20230111,8.22,33.6495,8.9177,1.3463,27000.0,221940.0
森霸传感,300701.SZ,20230110,8.3,33.977,9.0045,1.3333,27000.0,224100.0
森霸传感,300701.SZ,20230109,8.22,33.6495,8.9177,1.3463,27000.0,221940.0
森霸传感,300701.SZ,20230106,8.21,33.6085,8.9069,1.3479,27000.0,221670.0
森霸传感,300701.SZ,20230105,8.18,33.4857,8.8743,1.3529,27000.0,220860.0
森霸传感,300701.SZ,20230104,8.13,33.281,8.8201,1.3612,27000.0,219510.0
森霸传感,300701.SZ,20230103,8.08,33.0764,8.7659,1.3696,27000.0,218160.0
森霸传感,300701.SZ,20221230,7.87,32.2167,8.538,1.4062,27000.0,212490.0
森霸传感,300701.SZ,20221229,7.88,32.2576,8.5489,1.4044,27000.0,212760.0
森霸传感,300701.SZ,20221228,7.89,32.2986,8.5597,1.4026,27000.0,213030.0
森霸传感,300701.SZ,20221227,8.08,33.0764,8.7659,1.3696,27000.0,218160.0
森霸传感,300701.SZ,20221226,8.12,33.2401,8.8093,1.3629,27000.0,219240.0
森霸传感,300701.SZ,20221223,7.96,32.5851,8.6357,1.3903,27000.0,214920.0
森霸传感,300701.SZ,20221222,8.06,32.9945,8.7442,1.373,27000.0,217620.0
森霸传感,300701.SZ,20221221,8.26,33.8132,8.9611,1.3398,27000.0,223020.0
森霸传感,300701.SZ,20221220,8.36,34.2226,9.0696,1.3238,27000.0,225720.0
森霸传感,300701.SZ,20221219,8.26,33.8132,8.9611,1.3398,27000.0,223020.0
森霸传感,300701.SZ,20221216,8.72,35.6963,9.4602,1.2691,27000.0,235440.0
森霸传感,300701.SZ,20221215,9.08,37.17,9.8507,1.2188,27000.0,245160.0
森霸传感,300701.SZ,20221214,8.57,35.0822,9.2975,1.2913,27000.0,231390.0
森霸传感,300701.SZ,20221213,8.63,35.3279,9.3625,1.2823,27000.0,233010.0
森霸传感,300701.SZ,20221212,8.69,35.5735,9.4276,1.2735,27000.0,234630.0
森霸传感,300701.SZ,20221209,8.63,35.3279,9.3625,1.2823,27000.0,233010.0
森霸传感,300701.SZ,20221208,8.67,35.4916,9.4059,1.2764,27000.0,234090.0
森霸传感,300701.SZ,20221207,8.79,35.9828,9.5361,1.259,27000.0,237330.0
森霸传感,300701.SZ,20221206,8.79,35.9828,9.5361,1.259,27000.0,237330.0
森霸传感,300701.SZ,20221205,8.84,36.1875,9.5904,1.2519,27000.0,238680.0
森霸传感,300701.SZ,20221202,8.88,36.3513,9.6338,1.2462,27000.0,239760.0
森霸传感,300701.SZ,20221201,8.74,35.7782,9.4819,1.2662,27000.0,235980.0
森霸传感,300701.SZ,20221130,8.73,35.7372,9.471,1.2677,27000.0,235710.0
森霸传感,300701.SZ,20221129,8.67,35.4916,9.4059,1.2764,27000.0,234090.0
森霸传感,300701.SZ,20221128,8.47,34.6729,9.189,1.3066,27000.0,228690.0
森霸传感,300701.SZ,20221125,8.66,35.4507,9.3951,1.2779,27000.0,233820.0
森霸传感,300701.SZ,20221124,8.79,35.9828,9.5361,1.259,27000.0,237330.0
森霸传感,300701.SZ,20221123,8.85,36.2284,9.6012,1.2505,27000.0,238950.0
森霸传感,300701.SZ,20221122,8.97,36.7197,9.7314,1.2337,27000.0,242190.0
森霸传感,300701.SZ,20221121,9.07,37.129,9.8399,1.2201,27000.0,244890.0
森霸传感,300701.SZ,20221118,9.04,37.0062,9.8073,1.2242,27000.0,244080.0
森霸传感,300701.SZ,20221117,9.07,37.129,9.8399,1.2201,27000.0,244890.0
森霸传感,300701.SZ,20221116,8.98,36.7606,9.7423,1.2324,27000.0,242460.0
森霸传感,300701.SZ,20221115,8.96,36.6787,9.7206,1.2351,27000.0,241920.0
森霸传感,300701.SZ,20221114,8.8,36.0238,9.547,1.2576,27000.0,237600.0
森霸传感,300701.SZ,20221111,8.69,35.5735,9.4276,1.2735,27000.0,234630.0
森霸传感,300701.SZ,20221110,8.73,35.7372,9.471,1.2677,27000.0,235710.0
森霸传感,300701.SZ,20221109,8.82,36.1056,9.5687,1.2547,27000.0,238140.0
