,code,name,date,market_value,pe_ttm,price
0,sz000661,长春高新,1997-01-02,15.1,26.91,2.61
1,sz000661,长春高新,1997-01-03,14.96,26.67,2.58
2,sz000661,长春高新,1997-01-06,15.16,27.02,2.62
3,sz000661,长春高新,1997-01-07,15.7,27.99,2.71
4,sz000661,长春高新,1997-01-08,16.61,29.6,2.87
5,sz000661,长春高新,1997-01-09,16.68,29.72,2.88
6,sz000661,长春高新,1997-01-10,16.65,29.67,2.88
7,sz000661,长春高新,1997-01-13,16.76,29.87,2.9
8,sz000661,长春高新,1997-01-14,16.59,29.56,2.87
9,sz000661,长春高新,1997-01-15,16.68,29.72,2.88
10,sz000661,长春高新,1997-01-16,16.75,29.85,2.89
11,sz000661,长春高新,1997-01-17,16.68,29.72,2.88
12,sz000661,长春高新,1997-01-20,17.08,30.45,2.95
13,sz000661,长春高新,1997-01-21,16.47,29.36,2.85
14,sz000661,长春高新,1997-01-22,17.43,31.07,3.01
15,sz000661,长春高新,1997-01-23,18.48,32.94,3.19
16,sz000661,长春高新,1997-01-24,18.43,32.84,3.18
17,sz000661,长春高新,1997-01-27,18.3,32.61,3.16
18,sz000661,长春高新,1997-01-28,17.81,31.74,3.08
19,sz000661,长春高新,1997-01-29,17.56,31.29,3.03
20,sz000661,长春高新,1997-01-30,17.35,30.92,3.0
21,sz000661,长春高新,1997-01-31,17.35,30.92,3.0
22,sz000661,长春高新,1997-02-17,18.19,32.41,3.14
23,sz000661,长春高新,1997-02-18,18.05,32.17,3.12
24,sz000661,长春高新,1997-02-19,17.72,31.58,3.06
25,sz000661,长春高新,1997-02-20,17.21,30.68,2.97
26,sz000661,长春高新,1997-02-21,17.29,30.81,2.99
27,sz000661,长春高新,1997-02-24,17.15,30.56,2.96
28,sz000661,长春高新,1997-02-25,17.47,31.13,3.02
29,sz000661,长春高新,1997-02-26,17.5,31.19,3.02
30,sz000661,长春高新,1997-02-27,17.48,31.15,3.02
31,sz000661,长春高新,1997-02-28,17.5,31.19,3.02
32,sz000661,长春高新,1997-03-03,17.5,31.19,3.02
33,sz000661,长春高新,1997-03-04,18.13,32.32,3.13
34,sz000661,长春高新,1997-03-05,18.53,33.03,3.2
35,sz000661,长春高新,1997-03-06,18.59,33.12,3.21
36,sz000661,长春高新,1997-03-07,18.43,32.84,3.18
37,sz000661,长春高新,1997-03-10,10.32,18.4,3.21
38,sz000661,长春高新,1997-03-11,11.35,20.23,3.53
39,sz000661,长春高新,1997-03-12,21.73,38.73,3.75
40,sz000661,长春高新,1997-03-13,22.05,39.3,3.81
41,sz000661,长春高新,1997-03-14,22.46,40.03,3.88
42,sz000661,长春高新,1997-03-17,23.25,41.44,4.02
43,sz000661,长春高新,1997-03-18,22.98,40.95,3.97
44,sz000661,长春高新,1997-03-19,22.49,40.07,3.88
45,sz000661,长春高新,1997-03-20,22.98,40.95,3.97
46,sz000661,长春高新,1997-03-21,24.48,43.62,4.23
47,sz000661,长春高新,1997-03-24,24.09,42.93,4.16
48,sz000661,长春高新,1997-03-25,24.22,43.15,4.18
49,sz000661,长春高新,1997-03-26,23.96,42.69,4.14
50,sz000661,长春高新,1997-03-27,23.52,41.92,4.06
51,sz000661,长春高新,1997-03-28,23.62,42.1,4.08
52,sz000661,长春高新,1997-03-31,23.98,42.74,4.14
53,sz000661,长春高新,1997-04-01,26.25,46.79,4.54
54,sz000661,长春高新,1997-04-02,25.5,45.44,4.41
55,sz000661,长春高新,1997-04-03,26.46,47.16,4.57
56,sz000661,长春高新,1997-04-04,27.55,49.1,4.76
57,sz000661,长春高新,1997-04-07,27.66,49.3,4.78
58,sz000661,长春高新,1997-04-08,26.95,48.02,4.65
59,sz000661,长春高新,1997-04-09,27.06,48.22,4.67
60,sz000661,长春高新,1997-04-10,26.69,47.56,4.61
61,sz000661,长春高新,1997-04-11,26.06,46.44,4.5
62,sz000661,长春高新,1997-04-14,26.11,46.52,4.51
63,sz000661,长春高新,1997-04-15,26.79,47.73,4.63
64,sz000661,长春高新,1997-04-16,26.67,47.54,4.61
65,sz000661,长春高新,1997-04-17,26.56,47.34,4.59
66,sz000661,长春高新,1997-04-18,26.53,47.27,4.58
67,sz000661,长春高新,1997-04-21,26.32,46.9,4.55
68,sz000661,长春高新,1997-04-22,26.71,47.6,4.61
69,sz000661,长春高新,1997-04-23,27.79,49.52,4.8
70,sz000661,长春高新,1997-04-24,28.54,50.86,4.93
71,sz000661,长春高新,1997-04-25,28.66,51.08,4.95
72,sz000661,长春高新,1997-04-28,31.12,55.46,5.38
73,sz000661,长春高新,1997-04-29,29.65,52.84,5.12
74,sz000661,长春高新,1997-04-30,30.26,53.92,5.23
75,sz000661,长春高新,1997-05-05,30.48,54.32,5.27
76,sz000661,长春高新,1997-05-06,31.26,55.7,5.4
77,sz000661,长春高新,1997-05-07,31.46,56.06,5.43
78,sz000661,长春高新,1997-05-08,30.95,55.15,5.35
79,sz000661,长春高新,1997-05-09,30.95,55.15,5.35
80,sz000661,长春高新,1997-05-12,32.12,57.25,5.55
81,sz000661,长春高新,1997-05-13,31.16,55.53,5.38
82,sz000661,长春高新,1997-05-14,31.57,56.25,5.45
83,sz000661,长春高新,1997-05-15,32.0,57.03,5.53
84,sz000661,长春高新,1997-05-16,28.81,51.34,4.98
85,sz000661,长春高新,1997-05-19,28.36,50.53,4.9
86,sz000661,长春高新,1997-05-20,20.63,36.77,4.99
87,sz000661,长春高新,1997-05-21,19.64,35.01,4.75
88,sz000661,长春高新,1997-05-22,24.75,44.11,4.28
89,sz000661,长春高新,1997-05-23,24.51,43.68,4.23
90,sz000661,长春高新,1997-05-26,24.89,44.36,4.3
91,sz000661,长春高新,1997-05-27,26.26,46.79,4.54
92,sz000661,长春高新,1997-05-28,26.41,47.07,4.56
93,sz000661,长春高新,1997-05-29,26.15,46.61,4.52
94,sz000661,长春高新,1997-05-30,26.38,47.01,4.56
95,sz000661,长春高新,1997-06-02,27.85,49.63,4.81
96,sz000661,长春高新,1997-06-03,27.94,49.78,4.83
97,sz000661,长春高新,1997-06-04,27.88,49.69,4.82
98,sz000661,长春高新,1997-06-05,27.68,49.32,4.78
99,sz000661,长春高新,1997-06-06,25.76,45.9,4.45
100,sz000661,长春高新,1997-06-09,25.6,45.62,4.42
101,sz000661,长春高新,1997-06-10,24.75,44.11,4.28
102,sz000661,长春高新,1997-06-11,23.26,41.46,4.02
103,sz000661,长春高新,1997-06-12,24.13,43.0,4.17
104,sz000661,长春高新,1997-06-13,24.87,44.33,4.3
105,sz000661,长春高新,1997-06-16,25.88,46.11,4.47
106,sz000661,长春高新,1997-06-17,25.34,45.16,4.38
107,sz000661,长春高新,1997-06-18,24.42,43.52,4.22
108,sz000661,长春高新,1997-06-19,24.49,43.65,4.23
109,sz000661,长春高新,1997-06-20,25.82,46.02,4.46
110,sz000661,长春高新,1997-06-23,25.18,44.88,4.35
111,sz000661,长春高新,1997-06-24,25.69,45.77,4.44
112,sz000661,长春高新,1997-06-25,25.84,46.05,4.46
113,sz000661,长春高新,1997-06-26,25.69,45.77,4.44
114,sz000661,长春高新,1997-06-27,25.03,44.6,4.32
115,sz000661,长春高新,1997-07-02,24.22,34.49,4.18
116,sz000661,长春高新,1997-07-03,23.18,33.01,4.0
117,sz000661,长春高新,1997-07-04,22.69,32.32,3.92
118,sz000661,长春高新,1997-07-07,20.43,29.09,3.53
119,sz000661,长春高新,1997-07-08,20.06,28.58,3.47
120,sz000661,长春高新,1997-07-09,21.1,30.06,3.65
121,sz000661,长春高新,1997-07-10,22.14,31.53,3.82
122,sz000661,长春高新,1997-07-11,24.35,34.69,4.21
123,sz000661,长春高新,1997-07-14,25.67,36.56,4.43
124,sz000661,长春高新,1997-07-15,25.86,36.83,4.47
125,sz000661,长春高新,1997-07-16,25.43,36.21,4.39
126,sz000661,长春高新,1997-07-17,25.76,36.68,4.45
127,sz000661,长春高新,1997-07-18,27.38,39.0,4.73
128,sz000661,长春高新,1997-07-21,27.81,39.61,4.8
129,sz000661,长春高新,1997-07-22,28.16,40.11,4.86
130,sz000661,长春高新,1997-07-23,27.52,39.2,4.75
131,sz000661,长春高新,1997-07-24,26.22,37.35,4.53
132,sz000661,长春高新,1997-07-25,26.64,37.94,4.6
133,sz000661,长春高新,1997-07-28,24.94,35.52,4.31
134,sz000661,长春高新,1997-07-29,25.57,36.41,4.42
135,sz000661,长春高新,1997-07-30,26.36,37.54,4.55
136,sz000661,长春高新,1997-07-31,25.74,36.66,4.45
137,sz000661,长春高新,1997-08-01,25.18,35.87,4.35
138,sz000661,长春高新,1997-08-04,25.67,36.56,4.43
139,sz000661,长春高新,1997-08-05,25.58,36.44,4.42
140,sz000661,长春高新,1997-08-06,25.69,36.58,4.44
141,sz000661,长春高新,1997-08-07,25.82,36.78,4.46
142,sz000661,长春高新,1997-08-08,25.27,35.99,4.37
143,sz000661,长春高新,1997-08-11,24.37,34.71,4.21
144,sz000661,长春高新,1997-08-12,23.49,33.46,4.06
145,sz000661,长春高新,1997-08-13,21.79,31.04,3.76
146,sz000661,长春高新,1997-08-14,22.02,31.36,3.8
147,sz000661,长春高新,1997-08-15,22.4,31.9,3.87
148,sz000661,长春高新,1997-08-18,20.76,29.56,3.59
149,sz000661,长春高新,1997-08-19,20.7,29.49,3.58
150,sz000661,长春高新,1997-08-20,21.05,29.98,3.64
151,sz000661,长春高新,1997-08-21,21.66,30.84,3.74
152,sz000661,长春高新,1997-08-22,21.67,30.87,3.74
153,sz000661,长春高新,1997-08-25,22.12,31.51,3.82
154,sz000661,长春高新,1997-08-26,22.04,31.39,3.81
155,sz000661,长春高新,1997-08-27,21.6,30.77,3.73
156,sz000661,长春高新,1997-08-28,21.79,31.04,3.76
157,sz000661,长春高新,1997-08-29,22.12,31.51,3.82
158,sz000661,长春高新,1997-09-01,22.14,31.53,3.82
159,sz000661,长春高新,1997-09-02,22.19,31.61,3.83
160,sz000661,长春高新,1997-09-03,22.42,31.93,3.87
161,sz000661,长春高新,1997-09-04,22.94,32.67,3.96
162,sz000661,长春高新,1997-09-05,22.52,32.08,3.89
163,sz000661,长春高新,1997-09-08,22.11,31.48,3.82
164,sz000661,长春高新,1997-09-09,21.9,31.19,3.78
165,sz000661,长春高新,1997-09-10,21.88,31.16,3.78
166,sz000661,长春高新,1997-09-11,21.81,31.07,3.77
167,sz000661,长春高新,1997-09-12,21.26,30.28,3.67
168,sz000661,长春高新,1997-09-15,20.41,29.07,3.53
169,sz000661,长春高新,1997-09-16,20.58,29.32,3.56
170,sz000661,长春高新,1997-09-17,20.2,28.77,3.49
171,sz000661,长春高新,1997-09-18,20.36,29.0,3.52
172,sz000661,长春高新,1997-09-19,20.64,29.39,3.56
173,sz000661,长春高新,1997-09-22,18.77,26.73,3.24
174,sz000661,长春高新,1997-09-23,17.07,24.32,2.95
175,sz000661,长春高新,1997-09-24,18.72,26.66,3.23
176,sz000661,长春高新,1997-09-25,18.84,26.83,3.25
177,sz000661,长春高新,1997-09-26,18.34,26.11,3.17
178,sz000661,长春高新,1997-09-29,17.73,25.25,3.06
179,sz000661,长春高新,1997-09-30,17.82,25.37,3.08
180,sz000661,长春高新,1997-10-06,17.63,25.1,3.04
181,sz000661,长春高新,1997-10-07,17.56,25.01,3.03
182,sz000661,长春高新,1997-10-08,18.3,26.06,3.16
183,sz000661,长春高新,1997-10-09,18.85,26.85,3.26
184,sz000661,长春高新,1997-10-10,18.85,26.85,3.26
185,sz000661,长春高新,1997-10-13,18.44,26.26,3.19
186,sz000661,长春高新,1997-10-14,18.32,26.09,3.16
187,sz000661,长春高新,1997-10-15,18.42,26.24,3.18
188,sz000661,长春高新,1997-10-16,19.56,27.86,3.38
189,sz000661,长春高新,1997-10-17,21.22,30.23,3.67
190,sz000661,长春高新,1997-10-20,21.34,30.4,3.69
191,sz000661,长春高新,1997-10-21,22.37,31.85,3.86
192,sz000661,长春高新,1997-10-22,21.15,30.13,3.65
193,sz000661,长春高新,1997-10-23,21.43,30.52,3.7
194,sz000661,长春高新,1997-10-24,21.93,31.24,3.79
195,sz000661,长春高新,1997-10-27,22.45,31.98,3.88
196,sz000661,长春高新,1997-10-28,22.05,31.41,3.81
197,sz000661,长春高新,1997-10-29,22.3,31.76,3.85
198,sz000661,长春高新,1997-10-30,23.28,33.16,4.02
199,sz000661,长春高新,1997-10-31,23.01,32.77,3.97
200,sz000661,长春高新,1997-11-03,23.7,33.75,4.09
201,sz000661,长春高新,1997-11-04,23.7,33.75,4.09
202,sz000661,长春高新,1997-11-05,23.78,33.87,4.11
203,sz000661,长春高新,1997-11-06,23.11,32.91,3.99
204,sz000661,长春高新,1997-11-07,23.25,33.11,4.02
205,sz000661,长春高新,1997-11-10,22.97,32.72,3.97
206,sz000661,长春高新,1997-11-11,22.69,32.32,3.92
207,sz000661,长春高新,1997-11-12,22.19,31.61,3.83
208,sz000661,长春高新,1997-11-13,22.66,32.27,3.91
209,sz000661,长春高新,1997-11-14,23.18,33.01,4.0
210,sz000661,长春高新,1997-11-17,22.92,32.64,3.96
211,sz000661,长春高新,1997-11-18,22.88,32.59,3.95
212,sz000661,长春高新,1997-11-19,22.47,32.0,3.88
213,sz000661,长春高新,1997-11-20,21.79,31.04,3.76
214,sz000661,长春高新,1997-11-21,22.12,31.51,3.82
215,sz000661,长春高新,1997-11-24,21.21,30.2,3.66
216,sz000661,长春高新,1997-11-25,21.71,30.92,3.75
217,sz000661,长春高新,1997-11-26,21.81,31.07,3.77
218,sz000661,长春高新,1997-11-27,20.7,29.49,3.58
219,sz000661,长春高新,1997-11-28,21.1,30.06,3.65
220,sz000661,长春高新,1997-12-01,20.57,29.29,3.55
221,sz000661,长春高新,1997-12-02,20.55,29.27,3.55
222,sz000661,长春高新,1997-12-03,20.62,29.37,3.56
223,sz000661,长春高新,1997-12-04,21.36,30.43,3.69
224,sz000661,长春高新,1997-12-05,21.19,30.18,3.66
225,sz000661,长春高新,1997-12-08,21.0,29.91,3.63
226,sz000661,长春高新,1997-12-09,21.21,30.2,3.66
227,sz000661,长春高新,1997-12-10,21.54,30.67,3.72
228,sz000661,长春高新,1997-12-11,21.28,30.3,3.68
229,sz000661,长春高新,1997-12-12,20.93,29.81,3.62
230,sz000661,长春高新,1997-12-15,22.9,32.62,3.96
231,sz000661,长春高新,1997-12-16,23.84,33.95,4.12
232,sz000661,长春高新,1997-12-17,23.16,32.99,4.0
233,sz000661,长春高新,1997-12-18,22.69,32.32,3.92
234,sz000661,长春高新,1997-12-19,23.11,32.91,3.99
235,sz000661,长春高新,1997-12-22,23.61,33.63,4.08
236,sz000661,长春高新,1997-12-23,23.23,33.09,4.01
237,sz000661,长春高新,1997-12-24,22.59,32.17,3.9
238,sz000661,长春高新,1997-12-25,23.06,32.84,3.98
239,sz000661,长春高新,1997-12-26,22.9,32.62,3.96
240,sz000661,长春高新,1997-12-29,22.52,32.08,3.89
241,sz000661,长春高新,1997-12-30,22.38,31.88,3.87
242,sz000661,长春高新,1997-12-31,23.13,32.94,4.0
243,sz000661,长春高新,1998-01-05,24.03,50.67,4.15
244,sz000661,长春高新,1998-01-06,24.91,52.53,4.3
245,sz000661,长春高新,1998-01-07,24.75,52.21,4.28
246,sz000661,长春高新,1998-01-08,24.75,52.21,4.28
247,sz000661,长春高新,1998-01-09,24.91,52.53,4.3
248,sz000661,长春高新,1998-01-12,25.15,53.04,4.34
249,sz000661,长春高新,1998-01-13,23.09,48.7,3.99
250,sz000661,长春高新,1998-01-14,23.7,49.98,4.09
251,sz000661,长春高新,1998-01-15,23.73,50.05,4.1
252,sz000661,长春高新,1998-01-16,23.82,50.24,4.11
253,sz000661,长春高新,1998-01-19,23.49,49.54,4.06
254,sz000661,长春高新,1998-01-20,22.97,48.45,3.97
255,sz000661,长春高新,1998-01-21,22.88,48.27,3.95
256,sz000661,长春高新,1998-01-22,22.75,47.97,3.93
257,sz000661,长春高新,1998-01-23,23.16,48.85,4.0
258,sz000661,长春高新,1998-02-09,23.85,50.31,4.12
259,sz000661,长春高新,1998-02-10,23.23,49.0,4.01
260,sz000661,长春高新,1998-02-11,23.28,49.1,4.02
261,sz000661,长春高新,1998-02-12,23.01,48.52,3.97
262,sz000661,长春高新,1998-02-13,23.4,49.36,4.04
263,sz000661,长春高新,1998-02-16,23.04,48.59,3.98
264,sz000661,长春高新,1998-02-17,22.92,48.34,3.96
265,sz000661,长春高新,1998-02-18,22.83,48.16,3.94
266,sz000661,长春高新,1998-02-19,22.69,47.86,3.92
267,sz000661,长春高新,1998-02-20,22.97,48.45,3.97
268,sz000661,长春高新,1998-02-23,22.73,47.94,3.93
269,sz000661,长春高新,1998-02-24,22.31,47.06,3.85
270,sz000661,长春高新,1998-02-25,22.31,47.06,3.85
271,sz000661,长春高新,1998-02-26,22.56,47.57,3.9
272,sz000661,长春高新,1998-02-27,22.05,46.51,3.81
273,sz000661,长春高新,1998-03-02,20.93,44.14,3.62
274,sz000661,长春高新,1998-03-03,20.76,43.78,3.59
275,sz000661,长春高新,1998-03-04,20.74,43.74,3.58
276,sz000661,长春高新,1998-03-05,20.53,43.3,3.55
277,sz000661,长春高新,1998-03-06,20.69,43.63,3.57
278,sz000661,长春高新,1998-03-09,19.89,41.95,3.44
279,sz000661,长春高新,1998-03-10,19.72,41.59,3.41
280,sz000661,长春高新,1998-03-11,19.82,41.81,3.42
281,sz000661,长春高新,1998-03-12,19.37,40.86,3.35
282,sz000661,长春高新,1998-03-13,20.5,43.23,3.54
283,sz000661,长春高新,1998-03-16,20.39,43.01,3.52
284,sz000661,长春高新,1998-03-17,20.64,43.52,3.56
285,sz000661,长春高新,1998-03-18,20.7,43.67,3.58
286,sz000661,长春高新,1998-03-19,20.41,43.05,3.53
287,sz000661,长春高新,1998-03-20,18.37,38.74,3.17
288,sz000661,长春高新,1998-03-23,18.13,38.23,3.13
289,sz000661,长春高新,1998-03-24,18.68,39.4,3.23
290,sz000661,长春高新,1998-03-25,18.21,38.42,3.15
291,sz000661,长春高新,1998-03-26,17.82,37.58,3.08
292,sz000661,长春高新,1998-03-27,18.39,38.78,3.18
293,sz000661,长春高新,1998-03-30,20.22,42.65,3.49
294,sz000661,长春高新,1998-03-31,20.13,42.46,3.48
295,sz000661,长春高新,1998-04-01,20.41,43.05,3.53
296,sz000661,长春高新,1998-04-02,20.31,42.83,3.51
297,sz000661,长春高新,1998-04-03,20.03,42.25,3.46
298,sz000661,长春高新,1998-04-06,19.96,42.1,3.45
299,sz000661,长春高新,1998-04-07,20.6,43.45,3.56
300,sz000661,长春高新,1998-04-08,20.43,43.09,3.53
301,sz000661,长春高新,1998-04-09,20.74,43.74,3.58
302,sz000661,长春高新,1998-04-10,20.95,44.18,3.62
303,sz000661,长春高新,1998-04-13,21.45,45.24,3.71
304,sz000661,长春高新,1998-04-14,21.19,44.69,3.66
305,sz000661,长春高新,1998-04-15,21.38,45.09,3.69
306,sz000661,长春高新,1998-04-16,22.45,47.35,3.88
307,sz000661,长春高新,1998-04-17,23.3,49.14,4.02
308,sz000661,长春高新,1998-04-20,23.3,49.14,4.02
309,sz000661,长春高新,1998-04-21,22.92,48.34,3.96
310,sz000661,长春高新,1998-04-22,23.32,49.18,4.03
311,sz000661,长春高新,1998-04-23,24.2,51.04,4.18
312,sz000661,长春高新,1998-04-24,23.99,50.6,4.14
313,sz000661,长春高新,1998-04-27,23.16,48.85,4.0
314,sz000661,长春高新,1998-04-28,23.54,49.65,4.07
315,sz000661,长春高新,1998-04-29,23.54,49.65,4.07
316,sz000661,长春高新,1998-04-30,24.29,51.22,4.2
317,sz000661,长春高新,1998-05-04,25.05,52.83,4.33
318,sz000661,长春高新,1998-05-05,25.03,52.79,4.32
319,sz000661,长春高新,1998-05-06,24.94,52.61,4.31
320,sz000661,长春高新,1998-05-07,24.46,51.59,4.23
321,sz000661,长春高新,1998-05-08,25.79,54.39,4.46
322,sz000661,长春高新,1998-05-11,24.96,52.64,4.31
323,sz000661,长春高新,1998-05-12,25.13,53.01,4.34
324,sz000661,长春高新,1998-05-13,25.25,53.26,4.36
325,sz000661,长春高新,1998-05-14,25.13,53.01,4.34
326,sz000661,长春高新,1998-05-15,24.93,52.57,4.31
327,sz000661,长春高新,1998-05-18,24.61,51.91,4.25
328,sz000661,长春高新,1998-05-19,24.32,51.29,4.2
329,sz000661,长春高新,1998-05-20,24.68,52.06,4.26
330,sz000661,长春高新,1998-05-21,24.82,52.35,4.29
331,sz000661,长春高新,1998-05-22,24.87,52.46,4.3
332,sz000661,长春高新,1998-05-25,25.63,54.07,4.43
333,sz000661,长春高新,1998-05-26,25.24,53.23,4.36
334,sz000661,长春高新,1998-05-27,27.59,58.19,4.77
335,sz000661,长春高新,1998-05-28,27.4,57.79,4.73
336,sz000661,长春高新,1998-05-29,26.91,56.77,4.65
337,sz000661,长春高新,1998-06-01,26.98,56.91,4.66
338,sz000661,长春高新,1998-06-02,27.47,57.93,4.75
339,sz000661,长春高新,1998-06-03,28.07,59.21,4.85
340,sz000661,长春高新,1998-06-04,27.09,57.13,4.68
341,sz000661,长春高新,1998-06-05,27.16,57.28,4.69
342,sz000661,长春高新,1998-06-08,26.67,56.26,4.61
343,sz000661,长春高新,1998-06-09,25.86,54.54,4.47
344,sz000661,长春高新,1998-06-10,25.96,54.76,4.49
345,sz000661,长春高新,1998-06-11,25.38,53.52,4.38
346,sz000661,长春高新,1998-06-12,26.07,54.98,4.5
347,sz000661,长春高新,1998-06-15,25.74,54.29,4.45
348,sz000661,长春高新,1998-06-16,25.51,53.81,4.41
349,sz000661,长春高新,1998-06-17,25.72,54.25,4.44
350,sz000661,长春高新,1998-06-18,27.26,57.5,4.71
351,sz000661,长春高新,1998-06-19,27.17,57.31,4.69
352,sz000661,长春高新,1998-06-22,27.05,57.06,4.67
353,sz000661,长春高新,1998-06-23,27.16,57.28,4.69
354,sz000661,长春高新,1998-06-24,26.93,56.8,4.65
355,sz000661,长春高新,1998-06-25,25.55,53.88,4.41
356,sz000661,长春高新,1998-06-26,25.76,54.32,4.45
357,sz000661,长春高新,1998-06-29,24.98,52.68,4.31
358,sz000661,长春高新,1998-06-30,24.04,50.71,4.15
359,sz000661,长春高新,1998-07-01,23.71,101.1,4.1
360,sz000661,长春高新,1998-07-02,24.06,102.58,4.16
361,sz000661,长春高新,1998-07-03,24.54,104.64,4.24
362,sz000661,长春高新,1998-07-06,23.84,101.62,4.12
363,sz000661,长春高新,1998-07-07,24.22,103.24,4.18
364,sz000661,长春高新,1998-07-08,24.68,105.23,4.26
365,sz000661,长春高新,1998-07-09,24.72,105.38,4.27
366,sz000661,长春高新,1998-07-10,24.87,106.04,4.3
367,sz000661,长春高新,1998-07-13,24.44,104.2,4.22
368,sz000661,长春高新,1998-07-14,24.13,102.87,4.17
369,sz000661,长春高新,1998-07-15,24.03,102.43,4.15
370,sz000661,长春高新,1998-07-16,23.84,101.62,4.12
371,sz000661,长春高新,1998-07-17,23.66,100.88,4.09
372,sz000661,长春高新,1998-07-20,23.18,98.82,4.0
373,sz000661,长春高新,1998-07-21,25.18,107.37,4.35
374,sz000661,长春高新,1998-07-22,24.2,103.17,4.18
375,sz000661,长春高新,1998-07-23,24.04,102.5,4.15
376,sz000661,长春高新,1998-07-24,24.91,106.19,4.3
377,sz000661,长春高新,1998-07-27,24.29,103.54,4.2
378,sz000661,长春高新,1998-07-28,24.74,105.45,4.27
