,code,name,date,market_value,pe_ttm,price
0,sh601155,新城控股,2015-12-04,501.32,,
1,sh601155,新城控股,2015-12-07,451.27,,
2,sh601155,新城控股,2015-12-08,406.18,,
3,sh601155,新城控股,2015-12-09,446.83,,
4,sh601155,新城控股,2015-12-10,414.55,,
5,sh601155,新城控股,2015-12-11,386.02,,
6,sh601155,新城控股,2015-12-14,373.9,,
7,sh601155,新城控股,2015-12-15,386.88,,
8,sh601155,新城控股,2015-12-16,374.24,,
9,sh601155,新城控股,2015-12-17,382.09,,
10,sh601155,新城控股,2015-12-18,378.51,,
11,sh601155,新城控股,2015-12-21,373.55,,
12,sh601155,新城控股,2015-12-22,369.45,,
13,sh601155,新城控股,2015-12-23,370.31,,
14,sh601155,新城控股,2015-12-24,396.78,,
15,sh601155,新城控股,2015-12-25,381.41,,
16,sh601155,新城控股,2015-12-28,368.6,,
17,sh601155,新城控股,2015-12-29,375.43,,
18,sh601155,新城控股,2015-12-30,368.94,,
19,sh601155,新城控股,2015-12-31,346.91,,
20,sh601155,新城控股,2016-01-04,312.41,,
21,sh601155,新城控股,2016-01-05,299.25,,
22,sh601155,新城控股,2016-01-06,308.99,,
23,sh601155,新城控股,2016-01-07,278.07,,
24,sh601155,新城控股,2016-01-08,273.63,,
25,sh601155,新城控股,2016-01-11,246.3,,
26,sh601155,新城控股,2016-01-12,252.45,,
27,sh601155,新城控股,2016-01-13,243.91,,
28,sh601155,新城控股,2016-01-14,250.4,,
29,sh601155,新城控股,2016-01-15,233.15,,
30,sh601155,新城控股,2016-01-18,237.08,,
31,sh601155,新城控股,2016-01-19,247.5,,
32,sh601155,新城控股,2016-01-20,240.5,,
33,sh601155,新城控股,2016-01-21,231.27,,
34,sh601155,新城控股,2016-01-22,231.27,,
35,sh601155,新城控股,2016-01-25,241.69,,
36,sh601155,新城控股,2016-01-26,217.61,,
37,sh601155,新城控股,2016-01-27,210.6,,
38,sh601155,新城控股,2016-01-28,198.48,,
39,sh601155,新城控股,2016-01-29,208.38,,
40,sh601155,新城控股,2016-02-01,209.07,,
41,sh601155,新城控股,2016-02-02,216.07,,
42,sh601155,新城控股,2016-02-03,221.19,,
43,sh601155,新城控股,2016-02-04,225.12,,
44,sh601155,新城控股,2016-02-05,222.22,,
45,sh601155,新城控股,2016-02-15,217.78,11.86,8.42
46,sh601155,新城控股,2016-02-16,228.54,12.45,8.84
47,sh601155,新城控股,2016-02-17,230.76,12.57,8.92
48,sh601155,新城控股,2016-02-18,253.82,13.82,9.82
49,sh601155,新城控股,2016-02-19,248.01,13.51,9.59
50,sh601155,新城控股,2016-02-22,257.06,14.0,9.94
51,sh601155,新城控股,2016-02-23,251.09,13.67,9.71
52,sh601155,新城控股,2016-02-24,250.23,13.63,9.68
53,sh601155,新城控股,2016-02-25,225.29,12.27,8.71
54,sh601155,新城控股,2016-02-26,225.29,12.27,8.71
55,sh601155,新城控股,2016-02-29,225.29,12.27,8.71
56,sh601155,新城控股,2016-03-01,225.29,12.27,8.71
57,sh601155,新城控股,2016-03-02,225.29,12.27,8.71
58,sh601155,新城控股,2016-03-03,225.29,12.27,8.71
59,sh601155,新城控股,2016-03-04,225.29,12.27,8.71
60,sh601155,新城控股,2016-03-07,225.29,12.27,8.71
61,sh601155,新城控股,2016-03-08,225.29,12.27,8.71
62,sh601155,新城控股,2016-03-09,236.74,12.89,9.16
63,sh601155,新城控股,2016-03-10,222.39,12.11,8.6
64,sh601155,新城控股,2016-03-11,218.12,11.88,8.44
65,sh601155,新城控股,2016-03-14,226.32,12.32,8.75
66,sh601155,新城控股,2016-03-15,225.46,12.28,8.72
67,sh601155,新城控股,2016-03-16,220.34,12.0,8.52
