,证券代码,证券简称,上市年份,日期,收盘价,股息率,PE_TTM,距离买点%,距离卖点%,标准差倍数,买入日期,买入价格,买入PE,盈亏%
0,600887.SH,伊利股份,1996,20230403,28.99,3.3121,21.0281,8.0%,58.0%,1.75,,,,
1,002507.SZ,涪陵榨菜,2010,20230403,25.16,1.3911,24.8476,8.5%,45.5%,1.75,20230203.0,26.743,25.28,-5.92
2,000895.SZ,双汇发展,1998,20230403,25.98,7.3056,16.0138,14.0%,58.0%,1.5,20230208.0,25.173,15.86,3.21
3,002841.SZ,视源股份,2017,20230403,76.4,1.1197,25.8899,50.5%,47.5%,2.0,20230209.0,64.33,21.91,18.76
4,600276.SH,恒瑞医药,2000,20230403,42.56,0.3759,77.6484,120.5%,76.5%,2.0,20210810.0,57.559,56.74,-26.06
5,603338.SH,浙江鼎力,2015,20230403,55.34,0.6144,27.178,125.0%,39.0%,2.25,20230130.0,51.596,,7.26
6,300529.SZ,健帆生物,2016,20230403,30.17,2.9422,27.3947,131.5%,29.0%,1.75,20230202.0,34.897,23.21,-13.55
7,603387.SH,基蛋生物,2017,20230403,13.32,1.8233,13.7088,153.0%,34.5%,2.0,20230217.0,13.253,10.88,0.51
