,证券代码,证券简称,上市年份,日期,收盘价,股息率,PE_TTM,距离买点%,距离卖点%,标准差倍数,买入日期,买入价格,买入PE,盈亏%
0,002507.SZ,涪陵榨菜,2010,20230317,24.43,1.4327,24.1267,4.0%,44.5%,1.75,20230203.0,26.743,25.28,-8.65
1,600887.SH,伊利股份,1996,20230317,28.87,3.3259,20.941,6.5%,57.5%,1.75,,,,
2,000895.SZ,双汇发展,1998,20230317,25.19,7.5347,15.9297,12.5%,57.5%,1.5,20230208.0,25.173,15.86,0.07
3,002841.SZ,视源股份,2017,20230317,71.75,1.1923,24.3141,39.0%,44.5%,2.0,20230209.0,64.33,21.91,11.53
4,300529.SZ,健帆生物,2016,20230317,30.58,2.9028,20.4608,57.5%,22.0%,1.75,20230202.0,34.897,23.21,-12.37
5,603387.SH,基蛋生物,2017,20230317,13.51,1.7976,11.0319,94.5%,27.0%,2.0,20230217.0,13.253,10.88,1.94
6,600276.SH,恒瑞医药,2000,20230317,40.82,0.3919,74.4739,111.5%,73.5%,2.0,20210810.0,57.559,56.74,-29.08
7,603338.SH,浙江鼎力,2015,20230317,54.92,0.6191,26.9717,115.5%,38.5%,2.25,20230130.0,51.596,,6.44
