,证券代码,证券简称,上市年份,日期,收盘价,股息率,PE_TTM,距离买点%,距离卖点%,标准差倍数,买入日期,买入价格,买入PE,盈亏%
0,600887.SH,伊利股份,1996,20230406,28.92,3.3201,20.9773,8.0%,57.5%,1.75,,,,
1,002507.SZ,涪陵榨菜,2010,20230406,25.02,1.3989,24.7094,8.5%,45.5%,1.75,20230203.0,26.743,25.28,-6.44
2,000895.SZ,双汇发展,1998,20230406,26.25,7.2305,16.1803,15.5%,58.5%,1.5,20230208.0,25.173,15.86,4.28
3,002841.SZ,视源股份,2017,20230406,80.17,1.0671,27.1674,58.0%,49.5%,2.0,20230209.0,64.33,21.91,24.62
4,600276.SH,恒瑞医药,2000,20230406,42.78,0.3739,78.0498,121.5%,76.5%,2.0,20210810.0,57.559,56.74,-25.68
5,603338.SH,浙江鼎力,2015,20230406,55.5,0.6126,27.2566,127.0%,39.0%,2.25,20230130.0,51.596,,7.57
6,300529.SZ,健帆生物,2016,20230406,31.45,2.8225,28.557,144.5%,31.0%,1.75,20230202.0,34.897,23.21,-9.88
7,603387.SH,基蛋生物,2017,20230406,13.25,1.8329,13.6368,152.5%,34.0%,2.0,20230217.0,13.253,10.88,-0.02
