,证券代码,证券简称,上市年份,日期,收盘价,股息率,PE_TTM,距离买点%,距离卖点%,标准差倍数,买入日期,买入价格,买入PE,盈亏%
0,002507.SZ,涪陵榨菜,2010,20230308,25.38,1.379,25.0649,7.0%,46.0%,1.75,20230203.0,26.743,25.28,-5.1
1,600887.SH,伊利股份,1996,20230308,29.87,3.2145,21.6664,10.0%,59.5%,1.75,,,,
2,000895.SZ,双汇发展,1998,20230308,25.8,7.3566,16.3154,14.5%,59.0%,1.5,20230208.0,25.173,15.86,2.49
3,002841.SZ,视源股份,2017,20230308,65.21,1.3119,22.0979,24.5%,40.5%,2.0,20230209.0,64.33,21.91,1.37
4,300529.SZ,健帆生物,2016,20230308,30.75,2.8868,20.5745,49.5%,22.0%,1.75,20230202.0,34.897,23.21,-11.88
5,603387.SH,基蛋生物,2017,20230308,14.13,1.7187,11.5382,97.0%,28.5%,2.0,20230217.0,13.253,10.88,6.62
6,600276.SH,恒瑞医药,2000,20230308,41.96,0.3813,76.5537,117.5%,75.5%,2.0,20210810.0,57.559,56.74,-27.1
7,603338.SH,浙江鼎力,2015,20230308,58.6,0.5802,28.779,126.0%,41.0%,2.25,20230130.0,51.596,,13.57
