ts_code,行业,上市年份,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
002916.SZ,元器件,2017,2021,18.5567,139.4252,14.7899,51288.0341,0.95,49.26,4.8724,32.94,10.61
002916.SZ,元器件,2017,2020,22.9887,116.0046,14.4798,48931.5846,0.95,46.86,4.6485,32.1,12.48
002916.SZ,元器件,2017,2019,28.2642,105.242,12.4518,33936.0,1.15,59.06,3.9026,31.34,11.83
002916.SZ,元器件,2017,2018,20.2389,76.0214,6.9746,28280.0,0.75,56.32,2.121,30.41,9.17
002916.SZ,元器件,2017,2017,18.8822,56.8694,4.4784,28000.0,0.51,57.44,1.428,31.89,7.87
