证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
东方雨虹,002271.SZ,20230309,34.0,26.9129,2.6242,0.8788,251846.4191,8562778.2494
东方雨虹,002271.SZ,20230308,34.22,27.0871,2.6411,0.8732,251846.4191,8618184.4616
东方雨虹,002271.SZ,20230307,35.19,27.8549,2.716,0.8491,251846.4191,8862475.4881
东方雨虹,002271.SZ,20230306,35.92,28.4327,2.7723,0.8318,251846.4191,9046323.3741
东方雨虹,002271.SZ,20230303,36.67,29.0264,2.8302,0.8148,251846.4191,9235208.1884
东方雨虹,002271.SZ,20230302,36.66,29.0185,2.8295,0.8151,251846.4191,9232689.7242
东方雨虹,002271.SZ,20230301,36.11,28.5831,2.787,0.8275,251846.4191,9094174.1937
东方雨虹,002271.SZ,20230228,34.42,27.2454,2.6566,0.8681,251846.4191,8668553.7454
东方雨虹,002271.SZ,20230227,33.88,26.818,2.6149,0.8819,251846.4191,8532556.6791
东方雨虹,002271.SZ,20230224,35.08,27.7678,2.7075,0.8518,251846.4191,8834772.382
东方雨虹,002271.SZ,20230223,35.45,28.0607,2.7361,0.8429,251846.4191,8927955.5571
东方雨虹,002271.SZ,20230222,35.65,28.219,2.7515,0.8381,251846.4191,8978324.8409
东方雨虹,002271.SZ,20230221,36.77,29.1056,2.8379,0.8126,251846.4191,9260392.8303
东方雨虹,002271.SZ,20230220,36.98,29.2718,2.8542,0.808,251846.4191,9313280.5783
东方雨虹,002271.SZ,20230217,34.9,27.6254,2.6936,0.8562,251846.4191,8789440.0266
东方雨虹,002271.SZ,20230216,34.91,27.6333,2.6944,0.8559,251846.4191,8791958.4908
东方雨虹,002271.SZ,20230215,35.28,27.9261,2.7229,0.8469,251846.4191,8885141.6658
东方雨虹,002271.SZ,20230214,36.73,29.0739,2.8349,0.8135,251846.4191,9250318.9735
东方雨虹,002271.SZ,20230213,37.0,29.2876,2.8557,0.8076,251846.4191,9318317.5067
东方雨虹,002271.SZ,20230210,35.13,27.8074,2.7114,0.8506,251846.4191,8847364.703
东方雨虹,002271.SZ,20230209,35.59,28.1715,2.7469,0.8396,251846.4191,8963214.0558
东方雨虹,002271.SZ,20230208,34.96,27.6728,2.6982,0.8547,251846.4191,8804550.8117
东方雨虹,002271.SZ,20230207,35.26,27.9103,2.7214,0.8474,251846.4191,8880104.7375
东方雨虹,002271.SZ,20230206,34.84,27.5779,2.689,0.8576,251846.4191,8774329.2414
东方雨虹,002271.SZ,20230203,35.83,28.3615,2.7654,0.8339,251846.4191,9023657.1964
东方雨虹,002271.SZ,20230202,37.08,29.3509,2.8619,0.8058,251846.4191,9338465.2202
东方雨虹,002271.SZ,20230201,36.6,28.971,2.8248,0.8164,251846.4191,9217578.9391
东方雨虹,002271.SZ,20230131,37.12,29.3826,2.865,0.805,251846.4191,9348539.077
东方雨虹,002271.SZ,20230130,37.67,29.818,2.9074,0.7932,251846.4191,9487054.6075
东方雨虹,002271.SZ,20230120,38.14,30.19,2.9437,0.7834,251846.4191,9605422.4245
东方雨虹,002271.SZ,20230119,38.29,30.3087,2.9553,0.7804,251846.4191,9643199.3873
东方雨虹,002271.SZ,20230118,38.4,30.3958,2.9637,0.7781,251846.4191,9670902.4934
东方雨虹,002271.SZ,20230117,39.1,30.9499,3.0178,0.7642,251846.4191,9847194.9868
东方雨虹,002271.SZ,20230116,38.41,30.4037,2.9645,0.7779,251846.4191,9673420.9576
东方雨虹,002271.SZ,20230113,38.03,30.1029,2.9352,0.7857,251846.4191,9577719.3184
东方雨虹,002271.SZ,20230112,36.25,28.694,2.7978,0.8243,251846.4191,9129432.6924
东方雨虹,002271.SZ,20230111,36.45,28.8523,2.8132,0.8197,251846.4191,9179801.9762
东方雨虹,002271.SZ,20230110,36.01,28.504,2.7793,0.8298,251846.4191,9068989.5518
东方雨虹,002271.SZ,20230109,35.82,28.3536,2.7646,0.8342,251846.4191,9021138.7322
东方雨虹,002271.SZ,20230106,36.08,28.5594,2.7847,0.8282,251846.4191,9086618.8011
东方雨虹,002271.SZ,20230105,35.71,28.2665,2.7561,0.8367,251846.4191,8993435.6261
东方雨虹,002271.SZ,20230104,35.19,27.8549,2.716,0.8491,251846.4191,8862475.4881
东方雨虹,002271.SZ,20230103,33.43,26.4618,2.5802,0.8938,251846.4191,8419225.7905
东方雨虹,002271.SZ,20221230,33.57,26.5726,2.591,0.8901,251846.4191,8454484.2892
东方雨虹,002271.SZ,20221229,32.51,25.7335,2.5092,0.9191,251846.4191,8187527.0849
东方雨虹,002271.SZ,20221228,33.71,26.6834,2.6018,0.8864,251846.4191,8489742.7879
东方雨虹,002271.SZ,20221227,33.43,26.4618,2.5802,0.8938,251846.4191,8419225.7905
东方雨虹,002271.SZ,20221226,33.53,26.5409,2.5879,0.8911,251846.4191,8444410.4324
东方雨虹,002271.SZ,20221223,34.15,27.0317,2.6357,0.875,251846.4191,8600555.2123
东方雨虹,002271.SZ,20221222,34.45,27.2692,2.6589,0.8673,251846.4191,8676109.138
东方雨虹,002271.SZ,20221221,33.7,26.6755,2.601,0.8866,251846.4191,8487224.3237
东方雨虹,002271.SZ,20221220,32.52,25.7414,2.5099,0.9188,251846.4191,8190045.5491
东方雨虹,002271.SZ,20221219,34.05,26.9525,2.628,0.8775,251846.4191,8575370.5704
东方雨虹,002271.SZ,20221216,34.26,27.1188,2.6442,0.8722,251846.4191,8628258.3184
东方雨虹,002271.SZ,20221215,33.6,26.5963,2.5933,0.8893,251846.4191,8462039.6818
东方雨虹,002271.SZ,20221214,34.36,27.1979,2.6519,0.8696,251846.4191,8653442.9603
东方雨虹,002271.SZ,20221213,35.05,27.7441,2.7052,0.8525,251846.4191,8827216.9895
东方雨虹,002271.SZ,20221212,34.59,27.38,2.6697,0.8638,251846.4191,8711367.6367
东方雨虹,002271.SZ,20221209,34.79,27.5383,2.6851,0.8589,251846.4191,8761736.9205
东方雨虹,002271.SZ,20221208,32.53,25.7494,2.5107,0.9185,251846.4191,8192564.0133
东方雨虹,002271.SZ,20221207,33.01,26.1293,2.5477,0.9052,251846.4191,8313450.2945
东方雨虹,002271.SZ,20221206,34.18,27.0554,2.638,0.8742,251846.4191,8608110.6048
东方雨虹,002271.SZ,20221205,34.28,27.1346,2.6458,0.8716,251846.4191,8633295.2467
东方雨虹,002271.SZ,20221202,32.97,26.0976,2.5447,0.9063,251846.4191,8303376.4377
东方雨虹,002271.SZ,20221201,33.0,26.1214,2.547,0.9055,251846.4191,8310931.8303
东方雨虹,002271.SZ,20221130,32.89,26.0343,2.5385,0.9085,251846.4191,8283228.7242
东方雨虹,002271.SZ,20221129,34.08,26.9763,2.6303,0.8768,251846.4191,8582925.9629
东方雨虹,002271.SZ,20221128,32.09,25.4011,2.4767,0.9311,251846.4191,8081751.5889
东方雨虹,002271.SZ,20221125,32.5,25.7256,2.5084,0.9194,251846.4191,8185008.6208
东方雨虹,002271.SZ,20221124,30.53,24.1662,2.3563,0.9787,251846.4191,7688871.1751
东方雨虹,002271.SZ,20221123,30.21,23.9254,2.3328,0.9886,251977.1708,7612230.3299
东方雨虹,002271.SZ,20221122,29.97,23.7353,2.3143,0.9965,251977.1708,7551755.8089
东方雨虹,002271.SZ,20221121,30.65,24.2738,2.3668,0.9744,251977.1708,7723100.285
东方雨虹,002271.SZ,20221118,30.7,24.3134,2.3707,0.9728,251977.1708,7735699.1436
东方雨虹,002271.SZ,20221117,30.85,24.4322,2.3823,0.9681,251977.1708,7773495.7192
东方雨虹,002271.SZ,20221116,31.15,24.6698,2.4054,0.9587,251977.1708,7849088.8704
东方雨虹,002271.SZ,20221115,32.35,25.6202,2.4981,0.9232,251977.1708,8151461.4754
东方雨虹,002271.SZ,20221114,32.6,25.8182,2.5174,0.9161,251977.1708,8214455.7681
