ts_code,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
603288.SH,2021,30.6914,250.0403,66.7076,421257.617,0.76,29.51,32.0156,47.99,26.68
603288.SH,2020,34.9402,227.9187,64.0286,324044.3208,1.03,31.72,33.3766,52.13,28.09
603288.SH,2019,35.1523,197.9689,53.5319,270036.934,1.08,32.95,29.164,54.48,27.04
603288.SH,2018,34.0622,170.3448,43.4269,270036.934,0.98,31.06,26.4636,60.94,25.49
603288.SH,2017,32.4475,145.8431,35.6913,270120.67,0.85,27.99,22.9603,64.33,24.47
603288.SH,2016,30.3027,124.5856,28.6185,270495.07,0.68,25.62,18.3937,64.27,22.97
603288.SH,2015,30.9086,112.9438,25.0114,270624.6,0.6,23.89,16.2375,64.92,22.14
603288.SH,2014,36.6639,98.1719,21.0378,150358.0,0.8075,31.93,12.1414,57.71,21.43
603288.SH,2013,42.4228,84.0159,16.0641,74850.0,0.475,41.77,3.5554,22.13,19.12
