ts_code,行业,上市年份,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
002833.SZ,专用机械,2016,2021,26.3381,23.7069,5.1302,30302.106,0.52,32.98,1.5757,30.71,21.64
002833.SZ,专用机械,2016,2020,22.2581,16.8929,3.4547,21644.288,0.8,19.81,1.7315,50.12,20.45
002833.SZ,专用机械,2016,2019,23.5046,13.1101,3.0686,13527.95,0.6,26.31,0.8117,26.45,23.41
002833.SZ,专用机械,2016,2018,25.8203,11.9449,2.8097,13420.62,0.3,19.74,0.4026,14.33,23.52
002833.SZ,专用机械,2016,2018,25.8203,11.9449,2.8097,13530.2,0.3,19.74,0.4059,14.45,23.52
002833.SZ,专用机械,2016,2017,28.5431,8.2046,2.3446,13530.2,0.24,15.92,0.3247,13.85,28.58
002833.SZ,专用机械,2016,2016,29.9446,5.3414,1.5513,13336.0,0.16,12.57,0.2134,13.75,29.04
