证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
广和通,300638.SZ,20230413,24.58,42.6585,3.1192,0.5335,63149.0432,1552203.4819
广和通,300638.SZ,20230412,25.83,44.8278,3.2779,0.5077,63149.0432,1631139.7859
广和通,300638.SZ,20230411,24.95,43.3006,3.1662,0.5256,63149.0432,1575568.6278
广和通,300638.SZ,20230410,25.3,43.908,3.2106,0.5184,63149.0432,1597670.793
广和通,300638.SZ,20230407,26.28,45.6088,3.335,0.499,63149.0432,1659556.8553
广和通,300638.SZ,20230406,27.41,47.5699,3.4784,0.4785,63149.0432,1730915.2741
广和通,300638.SZ,20230404,24.39,42.3287,3.0951,0.5377,63149.0432,1540205.1636
广和通,300638.SZ,20230403,24.32,42.2072,3.0862,0.5393,63149.0432,1535784.7306
广和通,300638.SZ,20230331,23.55,40.8709,2.9885,0.5569,63149.0432,1487159.9674
广和通,300638.SZ,20230330,23.38,40.5759,2.967,0.5609,63149.0432,1476424.63
广和通,300638.SZ,20230329,24.51,42.537,3.1104,0.5351,63149.0432,1547783.0488
广和通,300638.SZ,20230328,24.26,42.1031,3.0786,0.5406,63149.0432,1531995.788
广和通,300638.SZ,20230327,23.41,40.6279,2.9708,0.5602,63149.0432,1478319.1013
广和通,300638.SZ,20230324,23.41,40.6279,2.9708,0.5602,63149.0432,1478319.1013
广和通,300638.SZ,20230323,22.9,39.7428,2.906,0.5727,63149.0432,1446113.0893
广和通,300638.SZ,20230322,21.66,37.5908,2.7487,0.6055,63149.0432,1367808.2757
广和通,300638.SZ,20230321,21.01,36.4627,2.6662,0.6242,63149.0432,1326761.3976
广和通,300638.SZ,20230320,20.65,35.838,2.6205,0.6351,63149.0432,1304027.7421
广和通,300638.SZ,20230317,20.54,35.6471,2.6066,0.6385,63149.0432,1297081.3473
广和通,300638.SZ,20230316,19.75,34.276,2.5063,0.664,63149.0432,1247193.6032
广和通,300638.SZ,20230315,20.59,35.7338,2.6129,0.6369,63149.0432,1300238.7995
广和通,300638.SZ,20230314,20.9,36.2718,2.6522,0.6275,63149.0432,1319815.0029
广和通,300638.SZ,20230313,21.15,36.7057,2.684,0.6201,63149.0432,1335602.2637
广和通,300638.SZ,20230310,21.02,36.4801,2.6675,0.6239,63149.0432,1327392.8881
广和通,300638.SZ,20230309,21.75,37.747,2.7601,0.603,63149.0432,1373491.6896
广和通,300638.SZ,20230308,21.42,37.1743,2.7182,0.6123,63149.0432,1352652.5053
广和通,300638.SZ,20230307,20.98,36.4107,2.6624,0.6251,63149.0432,1324866.9263
广和通,300638.SZ,20230306,22.26,38.6321,2.8248,0.5892,63149.0432,1405697.7016
广和通,300638.SZ,20230303,22.62,39.2569,2.8705,0.5798,63149.0432,1428431.3572
广和通,300638.SZ,20230302,23.3,40.437,2.9568,0.5629,63149.0432,1471372.7066
