ts_code,行业,上市年份,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
000333.SZ,家用电器,2013,2021,23.5771,3433.6082,283.6657,686551.1138,1.7008943,65.25,116.7751,41.17,8.26
000333.SZ,家用电器,2013,2020,24.8401,2857.0973,263.8552,691396.8359,1.6005847,65.53,110.6639,41.94,9.24
000333.SZ,家用电器,2013,2019,26.2109,2793.8051,244.9437,695718.1058,1.6,64.4,111.3149,45.45,8.77
000333.SZ,家用电器,2013,2018,25.803,2618.1964,191.4332,656582.7689,1.303962,64.94,85.6159,44.72,7.31
000333.SZ,家用电器,2013,2017,25.6312,2419.189,170.2587,658402.2574,1.2,66.58,79.0083,46.4,7.04
000333.SZ,家用电器,2013,2016,26.6193,1598.417,157.6863,646567.7368,1.0,59.57,64.6568,41.0,9.87
000333.SZ,家用电器,2013,2015,28.6599,1393.4712,124.0987,426739.1228,1.2,56.51,51.2087,41.26,8.91
000333.SZ,家用电器,2013,2014,29.0446,1423.1097,100.0765,421580.8472,0.95,61.98,40.0502,40.02,7.03
000333.SZ,家用电器,2013,2013,22.5503,1212.6518,53.0926,168632.3389,1.9,59.69,32.0401,60.35,4.38
