证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
洋河股份,002304.SZ,20230314,165.91,26.692,8.3646,1.8076,150698.8,25002437.908
洋河股份,002304.SZ,20230313,168.0,27.0283,8.47,1.7851,150698.8,25317398.4
洋河股份,002304.SZ,20230310,164.14,26.4073,8.2754,1.827,150698.8,24735701.032
洋河股份,002304.SZ,20230309,166.31,26.7564,8.3848,1.8032,150698.8,25062717.428
洋河股份,002304.SZ,20230308,167.86,27.0058,8.463,1.7866,150698.8,25296300.568
洋河股份,002304.SZ,20230307,169.0,27.1892,8.5204,1.7745,150698.8,25468097.2
洋河股份,002304.SZ,20230306,171.43,27.5801,8.6429,1.7494,150698.8,25834295.284
洋河股份,002304.SZ,20230303,172.33,27.7249,8.6883,1.7402,150698.8,25969924.204
洋河股份,002304.SZ,20230302,172.41,27.7378,8.6924,1.7394,150698.8,25981980.108
洋河股份,002304.SZ,20230301,173.23,27.8697,8.7337,1.7312,150698.8,26105553.124
洋河股份,002304.SZ,20230228,170.01,27.3517,8.5714,1.764,150698.8,25620302.988
洋河股份,002304.SZ,20230227,172.88,27.8134,8.7161,1.7347,150698.8,26052808.544
洋河股份,002304.SZ,20230224,168.55,27.1168,8.4977,1.7792,150698.8,25400282.74
洋河股份,002304.SZ,20230223,170.98,27.5077,8.6203,1.754,150698.8,25766480.824
洋河股份,002304.SZ,20230222,172.8,27.8005,8.712,1.7355,150698.8,26040752.64
洋河股份,002304.SZ,20230221,174.7,28.1062,8.8078,1.7166,150698.8,26327080.36
洋河股份,002304.SZ,20230220,179.0,28.798,9.0246,1.6754,150698.8,26975085.2
洋河股份,002304.SZ,20230217,176.19,28.3459,8.8829,1.7021,150698.8,26551621.572
洋河股份,002304.SZ,20230216,176.1,28.3314,8.8784,1.703,150698.8,26538058.68
洋河股份,002304.SZ,20230215,176.71,28.4296,8.9091,1.6971,150698.8,26629984.948
洋河股份,002304.SZ,20230214,177.75,28.5969,8.9616,1.6872,150698.8,26786711.7
洋河股份,002304.SZ,20230213,179.9,28.9428,9.07,1.667,150698.8,27110714.12
洋河股份,002304.SZ,20230210,171.97,27.667,8.6702,1.7439,150698.8,25915672.636
洋河股份,002304.SZ,20230209,171.9,27.6557,8.6666,1.7446,150698.8,25905123.72
洋河股份,002304.SZ,20230208,168.8,27.157,8.5104,1.7766,150698.8,25437957.44
洋河股份,002304.SZ,20230207,169.54,27.276,8.5477,1.7689,150698.8,25549474.552
洋河股份,002304.SZ,20230206,170.54,27.4369,8.5981,1.7585,150698.8,25700173.352
洋河股份,002304.SZ,20230203,175.5,28.2349,8.8481,1.7088,150698.8,26447639.4
洋河股份,002304.SZ,20230202,175.84,28.2896,8.8653,1.7055,150698.8,26498876.992
洋河股份,002304.SZ,20230201,178.5,28.7175,8.9994,1.6801,150698.8,26899735.8
洋河股份,002304.SZ,20230131,175.6,28.251,8.8532,1.7078,150698.8,26462709.28
洋河股份,002304.SZ,20230130,184.49,29.6812,9.3014,1.6255,150698.8,27802421.612
洋河股份,002304.SZ,20230120,183.11,29.4592,9.2318,1.6378,150698.8,27594457.268
洋河股份,002304.SZ,20230119,184.47,29.678,9.3004,1.6257,150698.8,27799407.636
洋河股份,002304.SZ,20230118,182.3,29.3289,9.191,1.645,150698.8,27472391.24
洋河股份,002304.SZ,20230117,184.0,29.6024,9.2767,1.6298,150698.8,27728579.2
洋河股份,002304.SZ,20230116,186.28,29.9692,9.3916,1.6099,150698.8,28072172.464
洋河股份,002304.SZ,20230113,182.68,29.39,9.2101,1.6416,150698.8,27529656.784
洋河股份,002304.SZ,20230112,175.0,28.1545,8.8229,1.7137,150698.8,26372290.0
洋河股份,002304.SZ,20230111,175.01,28.1561,8.8234,1.7136,150698.8,26373796.988
洋河股份,002304.SZ,20230110,176.8,28.444,8.9137,1.6962,150698.8,26643547.84
洋河股份,002304.SZ,20230109,176.87,28.4553,8.9172,1.6955,150698.8,26654096.756
洋河股份,002304.SZ,20230106,166.64,26.8095,8.4015,1.7996,150698.8,25112448.032
洋河股份,002304.SZ,20230105,165.74,26.6647,8.3561,1.8094,150698.8,24976819.112
洋河股份,002304.SZ,20230104,157.7,25.3712,7.9507,1.9017,150698.8,23765200.76
