ts_code,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
603568.SH,2021,23.375,41.8537,15.3546,130324.11,0.13,44.1,1.6942,11.03,36.69
603568.SH,2020,25.9235,31.2349,12.5727,124801.7418,0.305,47.02,3.8065,30.28,40.25
603568.SH,2019,26.7419,20.3811,9.7445,96658.3343,0.31,38.76,2.9964,30.75,47.81
603568.SH,2018,27.4952,15.4713,7.4006,68771.9,0.33,46.23,2.2695,30.67,47.83
603568.SH,2017,24.0012,10.2946,5.0686,68776.0,0.25,41.18,1.7194,33.92,49.24
603568.SH,2016,18.2628,6.9317,3.2856,68721.0,0.2,42.97,1.3744,41.83,47.4
603568.SH,2015,21.9203,6.7506,2.9135,45380.0,0.2,44.43,0.9076,31.15,43.16
