证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
桃李面包,603866.SH,20230301,17.64,36.2915,3.517,2.4295,133309.9296,2351587.1581
桃李面包,603866.SH,20230228,17.62,36.2504,3.513,2.4323,133309.9296,2348920.9596
桃李面包,603866.SH,20230227,17.77,36.559,3.5429,2.4118,133309.9296,2368917.449
桃李面包,603866.SH,20230224,17.27,35.5303,3.4433,2.4816,133309.9296,2302262.4842
桃李面包,603866.SH,20230223,17.15,35.2834,3.4193,2.499,133309.9296,2286265.2926
桃李面包,603866.SH,20230222,16.61,34.1724,3.3117,2.5802,133309.9296,2214277.9307
桃李面包,603866.SH,20230221,15.88,32.6706,3.1661,2.6988,133309.9296,2116961.682
桃李面包,603866.SH,20230220,16.08,33.082,3.206,2.6652,133309.9296,2143623.668
桃李面包,603866.SH,20230217,16.12,33.1643,3.214,2.6586,133309.9296,2148956.0652
桃李面包,603866.SH,20230216,15.95,32.8146,3.1801,2.687,133309.9296,2126293.3771
桃李面包,603866.SH,20230215,16.45,33.8433,3.2798,2.6053,133309.9296,2192948.3419
桃李面包,603866.SH,20230214,17.09,35.16,3.4074,2.5077,133309.9296,2278266.6969
桃李面包,603866.SH,20230213,17.26,35.5097,3.4413,2.483,133309.9296,2300929.3849
桃李面包,603866.SH,20230210,16.47,33.8844,3.2837,2.6021,133309.9296,2195614.5405
桃李面包,603866.SH,20230209,16.35,33.6375,3.2598,2.6212,133309.9296,2179617.349
桃李面包,603866.SH,20230208,16.5,33.9461,3.2897,2.5974,133309.9296,2199613.8384
桃李面包,603866.SH,20230207,16.62,34.193,3.3137,2.5786,133309.9296,2215611.03
桃李面包,603866.SH,20230206,16.88,34.7279,3.3655,2.5389,133309.9296,2250271.6116
桃李面包,603866.SH,20230203,17.13,35.2423,3.4153,2.5019,133309.9296,2283599.094
桃李面包,603866.SH,20230202,17.35,35.6949,3.4592,2.4702,133309.9296,2312927.2786
桃李面包,603866.SH,20230201,16.48,33.905,3.2857,2.6006,133309.9296,2196947.6398
桃李面包,603866.SH,20230131,16.72,34.3987,3.3336,2.5632,133309.9296,2228942.0229
桃李面包,603866.SH,20230130,16.3,33.5347,3.2499,2.6293,133309.9296,2172951.8525
桃李面包,603866.SH,20230120,16.1,33.1232,3.21,2.6619,133309.9296,2146289.8666
桃李面包,603866.SH,20230119,16.18,33.2878,3.2259,2.6488,133309.9296,2156954.6609
桃李面包,603866.SH,20230118,16.08,33.082,3.206,2.6652,133309.9296,2143623.668
桃李面包,603866.SH,20230117,16.28,33.4935,3.2459,2.6325,133309.9296,2170285.6539
桃李面包,603866.SH,20230116,16.56,34.0696,3.3017,2.588,133309.9296,2207612.4342
桃李面包,603866.SH,20230113,16.48,33.905,3.2857,2.6006,133309.9296,2196947.6398
桃李面包,603866.SH,20230112,15.23,31.3333,3.0365,2.814,133309.9296,2030310.2278
桃李面包,603866.SH,20230111,15.2,29.5881,3.0246,2.8195,133309.9296,2026310.9299
桃李面包,603866.SH,20230110,15.64,30.4446,3.1121,2.7402,133309.9296,2084967.2989
桃李面包,603866.SH,20230109,15.4,29.9774,3.0644,2.7829,133309.9296,2052972.9158
桃李面包,603866.SH,20230106,15.12,29.4324,3.0087,2.8345,133309.9296,2015646.1356
桃李面包,603866.SH,20230105,15.13,29.4518,3.0107,2.8326,133309.9296,2016979.2348
桃李面包,603866.SH,20230104,14.96,29.1209,2.9768,2.8648,133309.9296,1994316.5468
桃李面包,603866.SH,20230103,15.12,29.4324,3.0087,2.8345,133309.9296,2015646.1356
桃李面包,603866.SH,20221230,15.4,29.9774,3.0644,2.7829,133309.9296,2052972.9158
桃李面包,603866.SH,20221229,15.4,29.9774,3.0644,2.7829,133309.9296,2052972.9158
桃李面包,603866.SH,20221228,15.25,29.6854,3.0345,2.8103,133309.9296,2032976.4264
桃李面包,603866.SH,20221227,15.56,30.2889,3.0962,2.7543,133309.9296,2074302.5046
桃李面包,603866.SH,20221226,15.55,30.2694,3.0942,2.7561,133309.9296,2072969.4053
桃李面包,603866.SH,20221223,15.62,30.4057,3.1082,2.7437,133309.9296,2082301.1004
桃李面包,603866.SH,20221222,15.66,30.4835,3.1161,2.7367,133309.9296,2087633.4975
桃李面包,603866.SH,20221221,15.7,30.5614,3.1241,2.7298,133309.9296,2092965.8947
桃李面包,603866.SH,20221220,15.45,30.0748,3.0743,2.7739,133309.9296,2059638.4123
桃李面包,603866.SH,20221219,15.88,30.9118,3.1599,2.6988,133309.9296,2116961.682
桃李面包,603866.SH,20221216,16.25,31.632,3.2335,2.6374,133309.9296,2166286.356
桃李面包,603866.SH,20221215,16.29,31.7099,3.2415,2.6309,133309.9296,2171618.7532
桃李面包,603866.SH,20221214,16.9,32.8973,3.3629,2.5359,133309.9296,2252937.8102
桃李面包,603866.SH,20221213,16.36,31.8461,3.2554,2.6196,133309.9296,2180950.4483
桃李面包,603866.SH,20221212,16.06,31.2622,3.1957,2.6686,133309.9296,2140957.4694
桃李面包,603866.SH,20221209,16.02,31.1843,3.1877,2.6752,133309.9296,2135625.0722
桃李面包,603866.SH,20221208,16.08,31.3011,3.1997,2.6652,133309.9296,2143623.668
桃李面包,603866.SH,20221207,16.9,32.8973,3.3629,2.5359,133309.9296,2252937.8102
桃李面包,603866.SH,20221206,16.43,31.9824,3.2693,2.6085,133309.9296,2190282.1433
桃李面包,603866.SH,20221205,15.66,30.4835,3.1161,2.7367,133309.9296,2087633.4975
桃李面包,603866.SH,20221202,14.41,28.0503,2.8674,2.9741,133309.9296,1920996.0855
桃李面包,603866.SH,20221201,14.05,27.3495,2.7957,3.0503,133309.9296,1873004.5109
桃李面包,603866.SH,20221130,13.09,25.4808,2.6047,3.274,133309.9296,1745026.9785
桃李面包,603866.SH,20221129,13.29,25.8701,2.6445,3.2248,133309.9296,1771688.9644
桃李面包,603866.SH,20221128,12.79,24.8968,2.545,3.3508,133309.9296,1705033.9996
桃李面包,603866.SH,20221125,12.71,24.7411,2.5291,3.3719,133309.9296,1694369.2052
桃李面包,603866.SH,20221124,12.75,24.819,2.5371,3.3613,133309.9296,1699701.6024
桃李面包,603866.SH,20221123,12.88,25.072,2.5629,3.3274,133309.9296,1717031.8932
桃李面包,603866.SH,20221122,13.38,26.0453,2.6624,3.2031,133309.9296,1783686.858
桃李面包,603866.SH,20221121,13.75,26.7656,2.7361,3.1169,133309.9296,1833011.532
桃李面包,603866.SH,20221118,14.17,27.5831,2.8196,3.0245,133309.9296,1889001.7024
桃李面包,603866.SH,20221117,13.83,26.9213,2.752,3.0989,133309.9296,1843676.3264
桃李面包,603866.SH,20221116,13.64,26.5514,2.7142,3.142,133309.9296,1818347.4397
桃李面包,603866.SH,20221115,13.07,25.4419,2.6007,3.279,133309.9296,1742360.7799
桃李面包,603866.SH,20221114,12.5,24.3323,2.4873,3.4286,133309.9296,1666374.12
桃李面包,603866.SH,20221111,12.32,23.9819,2.4515,3.4787,133309.9296,1642378.3327
桃李面包,603866.SH,20221110,12.2,23.7483,2.4276,3.5129,133309.9296,1626381.1411
桃李面包,603866.SH,20221109,11.99,23.3396,2.3858,3.5744,133309.9296,1598386.0559
桃李面包,603866.SH,20221108,12.15,23.651,2.4177,3.5273,133309.9296,1619715.6446
桃李面包,603866.SH,20221107,12.23,23.8067,2.4336,3.5043,133309.9296,1630380.439
桃李面包,603866.SH,20221104,12.17,23.6899,2.4217,3.5215,133309.9296,1622381.8432
桃李面包,603866.SH,20221103,11.7,22.7751,2.3281,3.663,133309.9296,1559726.1763
桃李面包,603866.SH,20221102,11.75,22.8724,2.3381,3.6474,133309.9296,1566391.6728
桃李面包,603866.SH,20221101,11.75,22.8724,2.3381,3.6474,133309.9296,1566391.6728
桃李面包,603866.SH,20221031,11.26,21.9186,2.2406,3.8061,133309.9296,1501069.8073
桃李面包,603866.SH,20221028,11.33,22.0548,2.2545,3.7826,133309.9296,1510401.5024
桃李面包,603866.SH,20221027,11.74,22.8529,2.3361,3.6505,133309.9296,1565058.5735
桃李面包,603866.SH,20221026,11.95,23.2617,2.3779,3.5864,133309.9296,1593053.6587
桃李面包,603866.SH,20221025,12.28,21.7776,2.4797,3.49,133309.9296,1637045.9355
桃李面包,603866.SH,20221024,12.48,22.1322,2.5201,3.4341,133309.9296,1663707.9214
桃李面包,603866.SH,20221021,12.89,22.8593,2.6029,3.3248,133309.9296,1718364.9925
桃李面包,603866.SH,20221020,13.03,23.1076,2.6312,3.2891,133309.9296,1737028.3827
桃李面包,603866.SH,20221019,12.9,22.8771,2.6049,3.3223,133309.9296,1719698.0918
桃李面包,603866.SH,20221018,13.42,23.7993,2.7099,3.1935,133309.9296,1789019.2552
桃李面包,603866.SH,20221017,13.59,24.1007,2.7443,3.1536,133309.9296,1811681.9433
桃李面包,603866.SH,20221014,13.56,24.0475,2.7382,3.1606,133309.9296,1807682.6454
桃李面包,603866.SH,20221013,13.29,23.5687,2.6837,3.2248,133309.9296,1771688.9644
桃李面包,603866.SH,20221012,13.34,23.6574,2.6938,3.2127,133309.9296,1778354.4609
桃李面包,603866.SH,20221011,13.43,23.817,2.712,3.1911,133309.9296,1790352.3545
桃李面包,603866.SH,20221010,13.25,23.4978,2.6756,3.2345,133309.9296,1766356.5672
桃李面包,603866.SH,20220930,13.35,23.6751,2.6958,3.2103,133309.9296,1779687.5602
