证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
健帆生物,300529.SZ,20230321,30.83,20.628,8.5299,2.8793,80771.0386,2490171.12
健帆生物,300529.SZ,20230320,30.06,20.1128,8.3168,2.953,80771.0386,2427977.4203
健帆生物,300529.SZ,20230317,30.58,20.4608,8.4607,2.9028,80771.0386,2469978.3604
健帆生物,300529.SZ,20230316,30.68,20.5277,8.4884,2.8933,80771.0386,2478055.4642
健帆生物,300529.SZ,20230315,30.9,20.6749,8.5492,2.8727,80771.0386,2495825.0927
健帆生物,300529.SZ,20230314,30.67,20.521,8.4856,2.8943,80771.0386,2477247.7539
健帆生物,300529.SZ,20230313,30.78,20.5946,8.516,2.8839,80771.0386,2486132.5681
健帆生物,300529.SZ,20230310,31.0,20.7418,8.5769,2.8635,80771.0386,2503902.1966
健帆生物,300529.SZ,20230309,31.07,20.7886,8.5963,2.857,80771.0386,2509556.1693
健帆生物,300529.SZ,20230308,30.75,20.5745,8.5077,2.8868,80771.0386,2483709.437
健帆生物,300529.SZ,20230307,30.79,20.6013,8.5188,2.883,80771.0386,2486940.2785
健帆生物,300529.SZ,20230306,31.72,21.2235,8.7761,2.7985,80771.0386,2562057.3444
健帆生物,300529.SZ,20230303,31.97,21.3908,8.8453,2.7766,80771.0386,2582250.104
健帆生物,300529.SZ,20230302,32.26,21.5848,8.9255,2.7516,80771.0386,2605673.7052
健帆生物,300529.SZ,20230301,32.43,21.6986,8.9726,2.7372,80771.0386,2619404.7818
健帆生物,300529.SZ,20230228,32.41,21.6852,8.967,2.7389,80771.0386,2617789.361
健帆生物,300529.SZ,20230227,32.11,21.4845,8.884,2.7645,80771.0386,2593558.0494
健帆生物,300529.SZ,20230224,32.35,21.645,8.9504,2.744,80771.0386,2612943.0987
健帆生物,300529.SZ,20230223,32.76,21.9194,9.0639,2.7096,80771.0386,2646059.2245
健帆生物,300529.SZ,20230222,33.13,22.1669,9.1662,2.6794,80771.0386,2675944.5088
