证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
万孚生物,300482.SZ,20230421,29.36,10.9033,2.2975,1.0174,44451.486,1305095.629
万孚生物,300482.SZ,20230420,29.06,10.7919,2.274,1.028,44451.486,1291760.1832
万孚生物,300482.SZ,20230419,29.44,10.9331,2.3038,1.0147,44451.486,1308651.7478
万孚生物,300482.SZ,20230418,29.76,11.0519,2.3288,1.0038,44451.486,1322876.2234
万孚生物,300482.SZ,20230417,29.9,11.1039,2.3398,0.9991,44451.486,1329099.4314
万孚生物,300482.SZ,20230414,30.28,11.245,2.3695,0.9865,44451.486,1345990.9961
万孚生物,300482.SZ,20230413,30.1,11.1782,2.3554,0.9924,44451.486,1337989.7286
万孚生物,300482.SZ,20230412,30.91,11.479,2.4188,0.9664,44451.486,1373995.4323
万孚生物,300482.SZ,20230411,31.1,11.5495,2.4337,0.9605,44451.486,1382441.2146
万孚生物,300482.SZ,20230410,31.41,11.6646,2.4579,0.951,44451.486,1396221.1753
万孚生物,300482.SZ,20230407,31.7,11.7723,2.4806,0.9423,44451.486,1409112.1062
万孚生物,300482.SZ,20230406,31.15,11.5681,2.4376,0.959,44451.486,1384663.7889
万孚生物,300482.SZ,20230404,31.05,11.5309,2.4297,0.9621,44451.4668,1380218.0441
万孚生物,300482.SZ,20230403,31.12,11.5569,2.4352,0.9599,44451.4668,1383329.6468
万孚生物,300482.SZ,20230331,31.11,11.5532,2.4344,0.9602,44451.4668,1382885.1321
万孚生物,300482.SZ,20230330,31.26,11.1426,2.5035,0.9556,44451.4668,1389552.8522
万孚生物,300482.SZ,20230329,31.1,11.0856,2.4907,0.9605,44451.4668,1382440.6175
万孚生物,300482.SZ,20230328,31.95,11.3886,2.5588,0.935,44451.4668,1420224.3643
万孚生物,300482.SZ,20230327,32.36,11.5347,2.5916,0.9231,44451.4668,1438449.4656
万孚生物,300482.SZ,20230324,31.55,11.246,2.5268,0.9468,44451.4668,1402443.7775
万孚生物,300482.SZ,20230323,31.43,11.2032,2.5172,0.9504,44451.4668,1397109.6015
万孚生物,300482.SZ,20230322,31.36,11.1783,2.5116,0.9526,44451.4668,1393997.9988
万孚生物,300482.SZ,20230321,31.27,11.1462,2.5043,0.9553,44451.4668,1389997.3668
万孚生物,300482.SZ,20230320,30.86,11.0001,2.4715,0.968,44451.4668,1371772.2654
万孚生物,300482.SZ,20230317,31.25,11.1391,2.5027,0.9559,44451.4668,1389108.3375
万孚生物,300482.SZ,20230316,31.21,11.1248,2.4995,0.9571,44451.4668,1387330.2788
万孚生物,300482.SZ,20230315,32.21,11.4813,2.5796,0.9274,44451.4668,1431781.7456
万孚生物,300482.SZ,20230314,32.27,11.5026,2.5844,0.9257,44451.4668,1434448.8336
万孚生物,300482.SZ,20230313,31.56,11.2496,2.5276,0.9465,44451.4668,1402888.2922
万孚生物,300482.SZ,20230310,31.95,11.3886,2.5588,0.935,44451.4668,1420224.3643
万孚生物,300482.SZ,20230309,32.46,11.5704,2.5997,0.9203,44451.4668,1442894.6123
万孚生物,300482.SZ,20230308,32.57,11.6096,2.6085,0.9172,44451.4668,1447784.2737
万孚生物,300482.SZ,20230307,32.84,11.7058,2.6301,0.9096,44451.4668,1459786.1697
万孚生物,300482.SZ,20230306,33.75,12.0302,2.703,0.8851,44451.4668,1500237.0045
万孚生物,300482.SZ,20230303,32.72,11.6631,2.6205,0.913,44451.4668,1454451.9937
万孚生物,300482.SZ,20230302,32.64,11.6345,2.6141,0.9152,44451.4668,1450895.8764
万孚生物,300482.SZ,20230301,33.37,11.8947,2.6725,0.8952,44451.4668,1483345.4471
万孚生物,300482.SZ,20230228,33.25,11.852,2.6629,0.8984,44451.4668,1478011.2711
万孚生物,300482.SZ,20230227,33.48,11.934,2.6813,0.8922,44451.4668,1488235.1085
