ts_code,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
603444.SH,2021,35.0347,46.1905,14.6251,7186.6082,16.0,28.77,11.4986,78.62,31.66
603444.SH,2020,30.4455,27.4229,10.3366,7186.4552,12.0,21.16,8.6237,83.43,37.69
603444.SH,2019,27.0724,21.7037,8.1042,7186.4552,5.0,21.37,3.5932,44.34,37.34
603444.SH,2018,27.7585,16.547,7.2582,7188.2225,10.0,21.88,7.1882,99.04,43.86
603444.SH,2017,28.8383,14.4001,6.1821,7188.2225,2.6,21.86,1.8689,30.23,42.93
603444.SH,2016,48.6025,13.0543,5.8546,7173.9881,4.1,22.32,2.9413,50.24,44.85
