证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
平治信息,300571.SZ,20230317,37.26,27.9183,1.1996,0.2952,13952.8294,519882.4234
平治信息,300571.SZ,20230316,34.2,25.6255,1.101,0.3216,13952.8294,477186.7655
平治信息,300571.SZ,20230315,34.39,25.7679,1.1072,0.3199,13952.8294,479837.8031
平治信息,300571.SZ,20230314,35.38,26.5096,1.139,0.3109,13952.8294,493651.1042
平治信息,300571.SZ,20230313,36.73,27.5212,1.1825,0.2995,13952.8294,512487.4239
平治信息,300571.SZ,20230310,35.31,26.4572,1.1368,0.3115,13952.8294,492674.4061
平治信息,300571.SZ,20230309,36.19,27.1166,1.1651,0.304,13952.8294,504952.896
平治信息,300571.SZ,20230308,36.39,27.2664,1.1715,0.3023,13952.8294,507743.4619
平治信息,300571.SZ,20230307,35.79,26.8169,1.1522,0.3073,13952.8294,499371.7642
平治信息,300571.SZ,20230306,36.5,27.3488,1.1751,0.3014,13952.8294,509278.2731
平治信息,300571.SZ,20230303,37.58,28.1581,1.2099,0.2927,13952.8294,524347.3289
平治信息,300571.SZ,20230302,38.93,29.1696,1.2533,0.2826,13952.8294,543183.6485
平治信息,300571.SZ,20230301,37.96,28.4428,1.2221,0.2898,13952.8294,529649.404
平治信息,300571.SZ,20230228,35.92,26.9143,1.1564,0.3062,13952.8294,501185.632
平治信息,300571.SZ,20230227,35.32,26.4647,1.1371,0.3114,13952.8294,492813.9344
平治信息,300571.SZ,20230224,36.57,27.4013,1.1773,0.3008,13952.8294,510254.9712
平治信息,300571.SZ,20230223,36.35,27.2365,1.1703,0.3026,13952.8294,507185.3487
平治信息,300571.SZ,20230222,36.85,27.6111,1.1864,0.2985,13952.8294,514161.7634
平治信息,300571.SZ,20230221,37.43,28.0457,1.205,0.2939,13952.8294,522254.4044
平治信息,300571.SZ,20230220,37.19,27.8659,1.1973,0.2958,13952.8294,518905.7254
平治信息,300571.SZ,20230217,35.7,26.7494,1.1493,0.3081,13952.8294,498116.0096
平治信息,300571.SZ,20230216,39.5,29.5967,1.2717,0.2785,13952.8294,551136.7613
平治信息,300571.SZ,20230215,40.86,30.6157,1.3155,0.2692,13952.8294,570112.6093
平治信息,300571.SZ,20230214,38.6,28.9223,1.2427,0.285,13952.8294,538579.2148
平治信息,300571.SZ,20230213,36.74,27.5287,1.1828,0.2994,13952.8294,512626.9522
平治信息,300571.SZ,20230210,38.08,28.5327,1.226,0.2889,13952.8294,531323.7436
平治信息,300571.SZ,20230209,37.0,27.7235,1.1912,0.2973,13952.8294,516254.6878
平治信息,300571.SZ,20230208,37.5,28.0981,1.2073,0.2933,13952.8294,523231.1025
平治信息,300571.SZ,20230207,37.91,28.4053,1.2205,0.2902,13952.8294,528951.7626
平治信息,300571.SZ,20230206,38.24,28.6526,1.2311,0.2877,13952.8294,533556.1963
平治信息,300571.SZ,20230203,37.1,27.7984,1.1944,0.2965,13952.8294,517649.9707
平治信息,300571.SZ,20230202,33.09,24.7938,1.0653,0.3324,13952.8294,461699.1248
平治信息,300571.SZ,20230201,31.45,23.565,1.0125,0.3498,13952.8294,438816.4846
平治信息,300571.SZ,20230131,30.6,22.9281,0.9851,0.3595,13952.8294,426956.5796
平治信息,300571.SZ,20230130,30.68,22.988,0.9877,0.3585,13952.8294,428072.806
平治信息,300571.SZ,20230120,30.08,22.5384,0.9684,0.3657,13952.8294,419701.1084
平治信息,300571.SZ,20230119,29.88,22.3886,0.962,0.3681,13952.8294,416910.5425
平治信息,300571.SZ,20230118,29.47,22.0814,0.9488,0.3733,13952.8294,411189.8824
平治信息,300571.SZ,20230117,29.24,21.909,0.9414,0.3762,13952.8294,407980.7317
平治信息,300571.SZ,20230116,29.34,21.984,0.9446,0.3749,13952.8294,409376.0146
平治信息,300571.SZ,20230113,29.15,21.8416,0.9385,0.3774,13952.8294,406724.977
平治信息,300571.SZ,20230112,28.96,21.6992,0.9323,0.3798,13952.8294,404073.9394
平治信息,300571.SZ,20230111,28.9,21.6543,0.9304,0.3806,13952.8294,403236.7697
平治信息,300571.SZ,20230110,29.29,21.9465,0.943,0.3756,13952.8294,408678.3731
平治信息,300571.SZ,20230109,29.27,21.9315,0.9423,0.3758,13952.8294,408399.3165
平治信息,300571.SZ,20230106,29.18,21.8641,0.9394,0.377,13952.8294,407143.5619
平治信息,300571.SZ,20230105,29.29,21.9465,0.943,0.3756,13952.8294,408678.3731
平治信息,300571.SZ,20230104,29.13,21.8266,0.9378,0.3776,13952.8294,406445.9204
平治信息,300571.SZ,20230103,29.01,21.7367,0.934,0.3792,13952.8294,404771.5809
平治信息,300571.SZ,20221230,28.0,20.9799,0.9014,0.3929,13952.8294,390679.2232
平治信息,300571.SZ,20221229,27.55,20.6428,0.8869,0.3993,13952.8294,384400.45
平治信息,300571.SZ,20221228,27.9,20.905,0.8982,0.3943,13952.8294,389283.9403
平治信息,300571.SZ,20221227,28.46,21.3246,0.9162,0.3865,13952.8294,397097.5247
平治信息,300571.SZ,20221226,28.5,21.3546,0.9175,0.386,13952.8294,397655.6379
平治信息,300571.SZ,20221223,28.29,21.1972,0.9108,0.3888,13952.8294,394725.5437
平治信息,300571.SZ,20221222,27.99,20.9724,0.9011,0.393,13952.8294,390539.6949
平治信息,300571.SZ,20221221,28.44,21.3096,0.9156,0.3868,13952.8294,396818.4681
平治信息,300571.SZ,20221220,29.0,21.7292,0.9336,0.3793,13952.8294,404632.0526
平治信息,300571.SZ,20221219,29.45,22.0664,0.9481,0.3735,13952.8294,410910.8258
平治信息,300571.SZ,20221216,30.02,22.4935,0.9665,0.3664,13952.8294,418863.9386
平治信息,300571.SZ,20221215,30.85,23.1154,0.9932,0.3566,13952.8294,430444.787
平治信息,300571.SZ,20221214,30.74,23.033,0.9896,0.3578,13952.8294,428909.9758
平治信息,300571.SZ,20221213,30.27,22.6808,0.9745,0.3634,13952.8294,422352.1459
平治信息,300571.SZ,20221212,30.76,23.048,0.9903,0.3576,13952.8294,429189.0323
平治信息,300571.SZ,20221209,31.29,23.4451,1.0074,0.3516,13952.8294,436584.0319
平治信息,300571.SZ,20221208,31.44,23.5575,1.0122,0.3499,13952.8294,438676.9563
平治信息,300571.SZ,20221207,32.16,24.097,1.0354,0.342,13952.8294,448722.9935
平治信息,300571.SZ,20221206,32.26,24.1719,1.0386,0.341,13952.8294,450118.2764
平治信息,300571.SZ,20221205,33.18,24.8612,1.0682,0.3315,13952.8294,462954.8795
平治信息,300571.SZ,20221202,32.98,24.7114,1.0618,0.3335,13952.8294,460164.3136
平治信息,300571.SZ,20221201,32.32,24.2168,1.0405,0.3403,13952.8294,450955.4462
平治信息,300571.SZ,20221130,31.94,23.9321,1.0283,0.3444,13952.8294,445653.371
平治信息,300571.SZ,20221129,32.24,24.1569,1.0379,0.3412,13952.8294,449839.2199
平治信息,300571.SZ,20221128,30.76,23.048,0.9903,0.3576,13952.8294,429189.0323
平治信息,300571.SZ,20221125,31.28,23.4376,1.007,0.3517,13952.8294,436444.5036
平治信息,300571.SZ,20221124,31.85,23.8647,1.0254,0.3454,13952.8294,444397.6164
平治信息,300571.SZ,20221123,31.62,23.6923,1.018,0.3479,13952.8294,441188.4656
平治信息,300571.SZ,20221122,32.75,24.539,1.0544,0.3359,13952.8294,456955.1629
平治信息,300571.SZ,20221121,33.28,24.9362,1.0714,0.3305,13952.8294,464350.1624
平治信息,300571.SZ,20221118,33.74,25.2808,1.0862,0.326,13952.8294,470768.464
平治信息,300571.SZ,20221117,34.57,25.9027,1.113,0.3182,13952.8294,482349.3124
平治信息,300571.SZ,20221116,34.37,25.7529,1.1065,0.32,13952.8294,479558.7465
平治信息,300571.SZ,20221115,32.3,24.2019,1.0399,0.3406,13952.8294,450676.3896
平治信息,300571.SZ,20221114,31.25,23.4151,1.0061,0.352,13952.8294,436025.9188
平治信息,300571.SZ,20221111,31.39,23.52,1.0106,0.3504,13952.8294,437979.3149
平治信息,300571.SZ,20221110,32.07,24.0295,1.0325,0.343,13952.8294,447467.2389
