证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
弘亚数控,002833.SZ,20230407,18.2,16.2383,3.6686,2.0408,42423.0053,772098.6965
弘亚数控,002833.SZ,20230406,17.77,15.8547,3.5819,2.0902,42423.0053,753856.8042
弘亚数控,002833.SZ,20230404,17.72,15.8101,3.5719,2.0961,42423.0053,751735.6539
弘亚数控,002833.SZ,20230403,18.42,16.4346,3.713,2.0164,42423.0016,781431.6895
弘亚数控,002833.SZ,20230331,17.53,15.6406,3.5336,2.1188,42423.0016,743675.218
弘亚数控,002833.SZ,20230330,17.47,15.587,3.5215,2.1261,42423.0016,741129.838
弘亚数控,002833.SZ,20230329,17.23,15.3729,3.4731,2.1557,42423.0016,730948.3176
弘亚数控,002833.SZ,20230328,16.97,15.1409,3.4207,2.1887,42423.0016,719918.3372
弘亚数控,002833.SZ,20230327,17.02,15.1855,3.4308,2.1823,42423.0016,722039.4872
弘亚数控,002833.SZ,20230324,17.44,15.5603,3.5154,2.1297,42423.0016,739857.1479
弘亚数控,002833.SZ,20230323,17.49,15.6049,3.5255,2.1237,42423.0016,741978.298
弘亚数控,002833.SZ,20230322,17.6,15.703,3.5477,2.1104,42423.0016,746644.8282
弘亚数控,002833.SZ,20230321,17.97,16.0331,3.6223,2.0669,42423.0016,762341.3388
弘亚数控,002833.SZ,20230320,16.79,14.9803,3.3844,2.2122,42423.0016,712282.1969
弘亚数控,002833.SZ,20230317,16.93,15.1052,3.4126,2.1939,42423.0016,718221.4171
弘亚数控,002833.SZ,20230316,16.7,14.9,3.3663,2.2241,42423.0016,708464.1267
弘亚数控,002833.SZ,20230315,17.1,15.2569,3.4469,2.1721,42423.0016,725433.3274
弘亚数控,002833.SZ,20230314,16.81,14.9982,3.3884,2.2096,42423.0016,713130.6569
弘亚数控,002833.SZ,20230313,17.16,15.3104,3.459,2.1645,42423.0016,727978.7075
弘亚数控,002833.SZ,20230310,16.77,14.9625,3.3804,2.2148,42423.0016,711433.7368
弘亚数控,002833.SZ,20230309,17.23,15.3729,3.4731,2.1557,42423.0016,730948.3176
弘亚数控,002833.SZ,20230308,17.21,15.3551,3.4691,2.1582,42423.0016,730099.8575
弘亚数控,002833.SZ,20230307,16.76,14.9536,3.3784,2.2162,42423.0016,711009.5068
弘亚数控,002833.SZ,20230306,17.37,15.4978,3.5013,2.1383,42423.0016,736887.5378
弘亚数控,002833.SZ,20230303,17.84,15.9172,3.5961,2.082,42423.0016,756826.3485
弘亚数控,002833.SZ,20230302,17.98,16.0421,3.6243,2.0658,42423.0016,762765.5688
弘亚数控,002833.SZ,20230301,17.99,16.051,3.6263,2.0646,42423.0016,763189.7988
