证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
德赛电池,000049.SZ,20230306,44.0,14.5054,0.5891,1.7097,29938.6862,1317302.1928
德赛电池,000049.SZ,20230303,43.57,14.3636,0.5834,1.7266,29938.6862,1304428.5577
德赛电池,000049.SZ,20230302,43.55,14.357,0.5831,1.7274,29938.6862,1303829.784
德赛电池,000049.SZ,20230301,44.91,14.8054,0.6013,1.6751,29938.6862,1344546.3972
德赛电池,000049.SZ,20230228,44.93,14.8119,0.6016,1.6743,29938.6862,1345145.171
德赛电池,000049.SZ,20230227,45.05,14.8515,0.6032,1.6699,29938.6862,1348737.8133
德赛电池,000049.SZ,20230224,44.96,14.8218,0.602,1.6732,29938.6862,1346043.3316
德赛电池,000049.SZ,20230223,45.82,15.1054,0.6135,1.6418,29938.6862,1371790.6017
德赛电池,000049.SZ,20230222,45.76,15.0856,0.6127,1.644,29938.6862,1369994.2805
德赛电池,000049.SZ,20230221,45.82,15.1054,0.6135,1.6418,29938.6862,1371790.6017
德赛电池,000049.SZ,20230220,45.28,14.9273,0.6063,1.6614,29938.6862,1355623.7111
德赛电池,000049.SZ,20230217,45.11,14.8713,0.604,1.6677,29938.6862,1350534.1345
德赛电池,000049.SZ,20230216,45.42,14.9735,0.6081,1.6563,29938.6862,1359815.1272
德赛电池,000049.SZ,20230215,46.77,15.4185,0.6262,1.6085,29938.6862,1400232.3536
德赛电池,000049.SZ,20230214,47.29,15.59,0.6332,1.5908,29938.6862,1415800.4704
德赛电池,000049.SZ,20230213,48.29,15.9196,0.6466,1.5578,29938.6862,1445739.1566
德赛电池,000049.SZ,20230210,48.02,15.8306,0.6429,1.5666,29938.6862,1437655.7113
德赛电池,000049.SZ,20230209,49.0,16.1537,0.6561,1.5353,29938.6862,1466995.6238
德赛电池,000049.SZ,20230208,48.8,16.0878,0.6534,1.5416,29938.6862,1461007.8866
德赛电池,000049.SZ,20230207,49.86,16.4372,0.6676,1.5088,29938.6862,1492742.8939
德赛电池,000049.SZ,20230206,47.97,15.8141,0.6423,1.5682,29938.6862,1436158.777
