证券简称,ts_code,trade_date,close,pe_ttm,ps_ttm,dv_ttm,total_share,total_mv
苏泊尔,002032.SZ,20230227,56.74,22.1908,2.2748,5.5962,80865.4476,4588305.4968
苏泊尔,002032.SZ,20230224,56.6,22.1361,2.2691,5.6101,80865.4476,4576984.3342
苏泊尔,002032.SZ,20230223,57.2,22.3707,2.2932,5.5512,80865.4476,4625503.6027
苏泊尔,002032.SZ,20230222,55.17,22.1758,2.1345,5.7555,80865.4476,4461346.7441
苏泊尔,002032.SZ,20230221,54.4,21.8663,2.1047,5.837,80865.4476,4399080.3494
苏泊尔,002032.SZ,20230220,53.23,21.396,2.0595,5.9653,80865.4476,4304467.7757
苏泊尔,002032.SZ,20230217,51.47,20.6886,1.9914,6.1692,80865.4476,4162144.588
苏泊尔,002032.SZ,20230216,51.7,20.781,2.0003,6.1418,80865.4476,4180743.6409
苏泊尔,002032.SZ,20230215,52.17,20.97,2.0184,6.0865,80865.4476,4218750.4013
苏泊尔,002032.SZ,20230214,53.0,21.3036,2.0506,5.9911,80865.4476,4285868.7228
苏泊尔,002032.SZ,20230213,52.37,21.0503,2.0262,6.0632,80865.4476,4234923.4908
苏泊尔,002032.SZ,20230210,52.18,20.974,2.0188,6.0853,80865.4476,4219559.0558
苏泊尔,002032.SZ,20230209,52.33,21.0343,2.0246,6.0678,80865.4476,4231688.8729
苏泊尔,002032.SZ,20230208,52.78,21.2152,2.042,6.0161,80865.4476,4268078.3243
苏泊尔,002032.SZ,20230207,52.21,20.986,2.02,6.0818,80865.4476,4221985.0192
苏泊尔,002032.SZ,20230206,52.39,21.0584,2.027,6.0609,80865.4476,4236540.7998
苏泊尔,002032.SZ,20230203,52.96,21.2875,2.049,5.9957,80865.4476,4282634.1049
苏泊尔,002032.SZ,20230202,52.27,21.0102,2.0223,6.0748,80865.4476,4226836.9461
苏泊尔,002032.SZ,20230201,53.15,21.3639,2.0564,5.9742,80865.4476,4297998.5399
苏泊尔,002032.SZ,20230131,51.67,20.769,1.9991,6.1454,80865.4476,4178317.6775
苏泊尔,002032.SZ,20230130,52.85,21.2433,2.0448,6.0081,80865.4476,4273738.9057
苏泊尔,002032.SZ,20230120,52.65,21.1629,2.037,6.031,80865.4476,4257565.8161
苏泊尔,002032.SZ,20230119,52.36,21.0463,2.0258,6.0644,80865.4476,4234114.8363
苏泊尔,002032.SZ,20230118,52.91,21.2674,2.0471,6.0013,80865.4476,4278590.8325
苏泊尔,002032.SZ,20230117,53.32,21.4322,2.0629,5.9552,80865.4476,4311745.666
苏泊尔,002032.SZ,20230116,53.3,21.4242,2.0622,5.9574,80865.4476,4310128.3571
苏泊尔,002032.SZ,20230113,52.57,21.1307,2.0339,6.0401,80865.4476,4251096.5803
苏泊尔,002032.SZ,20230112,51.27,20.6082,1.9836,6.1933,80865.4476,4145971.4985
苏泊尔,002032.SZ,20230111,51.63,20.7529,1.9976,6.1501,80865.4476,4175083.0596
苏泊尔,002032.SZ,20230110,52.2,20.982,2.0196,6.083,80865.4476,4221176.3647
