,证券代码,证券简称,上市年份,日期,收盘价,股息率,PE_TTM,距离买点%,距离卖点%,标准差倍数,买入日期,买入价格,买入PE,盈亏%
0,600887.SH,伊利股份,1996,20230419,28.22,3.4025,20.4695,6.0%,56.0%,1.75,,,,
1,300628.SZ,亿联网络,2017,20230419,62.29,1.2853,25.7134,7.5%,43.0%,1.75,,,,
2,002507.SZ,涪陵榨菜,2010,20230419,24.84,1.409,24.5316,9.0%,44.5%,1.75,20230203.0,26.743,25.28,-7.12
3,000895.SZ,双汇发展,1998,20230419,26.34,7.2058,16.2357,16.5%,59.0%,1.5,20230208.0,25.173,15.86,4.64
4,002841.SZ,视源股份,2017,20230419,69.9,1.2239,23.6872,39.0%,43.5%,2.0,20230209.0,64.33,21.91,8.66
5,603338.SH,浙江鼎力,2015,20230419,53.8,0.632,21.6677,89.0%,30.5%,2.25,20230130.0,51.596,,4.27
6,600276.SH,恒瑞医药,2000,20230419,48.66,0.3288,88.7775,153.0%,87.0%,2.0,20210810.0,57.559,56.74,-15.46
7,300529.SZ,健帆生物,2016,20230419,31.13,2.8515,28.2664,154.0%,30.0%,1.75,20230202.0,34.897,23.21,-10.79
8,603387.SH,基蛋生物,2017,20230419,13.33,1.8219,13.7191,159.0%,34.5%,2.0,20230217.0,13.253,10.88,0.58
