,证券代码,证券简称,上市年份,日期,收盘价,股息率,PE_TTM,距离买点%,距离卖点%,标准差倍数,买入日期,买入价格,买入PE,盈亏%
0,002507.SZ,涪陵榨菜,2010,20230323,24.89,1.4062,24.581,6.0%,45.5%,1.75,20230203.0,26.743,25.28,-6.93
1,600887.SH,伊利股份,1996,20230323,29.01,3.3098,21.0426,7.5%,58.0%,1.75,,,,
2,000895.SZ,双汇发展,1998,20230323,25.3,7.502,15.9992,13.5%,58.0%,1.5,20230208.0,25.173,15.86,0.5
3,300529.SZ,健帆生物,2016,20230323,30.55,2.9057,20.4407,62.5%,22.0%,1.75,20230202.0,34.897,23.21,-12.46
4,002841.SZ,视源股份,2017,20230323,83.71,1.022,28.367,63.5%,52.0%,2.0,20230209.0,64.33,21.91,30.13
5,603387.SH,基蛋生物,2017,20230323,13.74,1.7675,11.2197,102.0%,28.0%,2.0,20230217.0,13.253,10.88,3.67
6,603338.SH,浙江鼎力,2015,20230323,53.86,0.6313,26.4512,114.0%,37.5%,2.25,20230130.0,51.596,,4.39
7,600276.SH,恒瑞医药,2000,20230323,42.67,0.3749,77.8491,121.5%,76.5%,2.0,20210810.0,57.559,56.74,-25.87
