ts_code,行业,上市年份,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
603848.SH,家居用品,2017,2021,16.972,14.2545,3.2042,40100.0,0.25,19.87,1.0025,31.29,22.48
603848.SH,家居用品,2017,2020,17.0101,11.6001,2.9327,40100.0,0.25,20.84,1.0025,34.18,25.28
603848.SH,家居用品,2017,2019,20.3077,12.6027,2.7947,40100.0,0.25,24.27,1.0025,35.87,22.18
603848.SH,家居用品,2017,2018,21.9464,13.1021,2.6058,40100.0,0.25,21.07,1.0025,38.47,19.89
603848.SH,家居用品,2017,2017,24.2301,11.1273,2.0583,40100.0,0.155,20.32,0.6216,30.2,18.5
