ts_code,行业,上市年份,year,roe,营业总收入(亿),净利润(亿),股本(万),每股分红,负债率,分红金额(亿),分红率,净利润率
002841.SZ,元器件,2017,2021,21.8462,212.2571,16.9067,66654.9706,0.9,44.99,5.9989,35.48,7.97
002841.SZ,元器件,2017,2020,31.3597,171.2932,18.9659,66803.0956,1.0,41.72,6.6803,35.22,11.07
002841.SZ,元器件,2017,2019,38.6685,170.527,16.1245,65566.2545,0.75,49.67,4.9175,30.5,9.46
002841.SZ,元器件,2017,2018,33.9792,169.8369,10.069,65584.534,0.541,49.66,3.5481,35.24,5.93
002841.SZ,元器件,2017,2017,36.8298,108.6761,6.8837,40678.75,0.6,49.08,2.4407,35.46,6.33
002841.SZ,元器件,2017,2016,72.2322,82.3794,7.4404,40350.0,0.42,56.35,1.6947,22.78,9.03
